lsoa21cd,lsoa21nm,ICB23NM,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01022461,Tewkesbury 002F,NHS Gloucestershire Integrated Care Board,1369.03,55.13,66.36,64.32,50.02,49.0,44.92,75.55,67.38,64.32,78.61,101.07,102.09,91.88,73.5,94.94,129.65,83.71,76.57
E01022452,Tewkesbury 001D,NHS Gloucestershire Integrated Care Board,1341.46,55.13,74.53,89.84,86.78,70.44,72.48,92.9,96.99,93.92,85.76,110.26,109.24,81.67,85.76,59.21,36.75,23.48,16.33
E01022450,Tewkesbury 001B,NHS Gloucestershire Integrated Care Board,2129.6,125.57,145.99,133.74,92.9,118.42,162.32,177.64,145.99,132.72,130.68,156.2,150.07,115.36,88.82,80.65,65.34,46.96,60.23
E01022451,Tewkesbury 001C,NHS Gloucestershire Integrated Care Board,1488.47,65.34,72.48,72.48,72.48,68.4,79.63,98.01,75.55,85.76,111.28,124.55,128.63,81.67,108.22,104.13,67.38,53.09,19.4
E01022462,Tewkesbury 002G,NHS Gloucestershire Integrated Care Board,1975.44,84.73,91.88,84.73,67.38,63.3,57.17,86.78,86.78,116.38,100.05,155.18,166.41,152.11,157.22,208.26,143.95,87.8,65.34
E01022259,Forest of Dean 003D,NHS Gloucestershire Integrated Care Board,1564.02,66.36,81.67,80.65,68.4,55.13,66.36,91.88,81.67,87.8,111.28,117.4,136.8,124.55,92.9,121.49,75.55,59.21,44.92
E01022258,Forest of Dean 003C,NHS Gloucestershire Integrated Care Board,1270.0,76.57,68.4,98.01,84.73,57.17,71.46,86.78,81.67,78.61,78.61,93.92,75.55,82.69,81.67,54.11,33.69,30.63,35.73
W01001595,Monmouthshire 007F,Unassigned_ICB,,,,,,,,,,,,,,,,,,,
W01001599,Monmouthshire 004F,Unassigned_ICB,,,,,,,,,,,,,,,,,,,
E01022983,New Forest 022C,NHS Hampshire and Isle of Wight Integrated Care Board,1638.54,28.59,49.0,44.92,50.02,59.21,35.73,44.92,42.88,51.04,75.55,98.01,149.05,181.72,152.11,189.89,164.36,108.22,113.32
E01022994,New Forest 016A,NHS Hampshire and Isle of Wight Integrated Care Board,1541.56,58.19,71.46,87.8,70.44,44.92,35.73,41.86,67.38,81.67,66.36,87.8,115.36,143.95,156.2,161.3,115.36,64.32,71.46
E01023063,New Forest 016E,NHS Hampshire and Isle of Wight Integrated Care Board,1517.06,72.48,96.99,113.32,84.73,99.03,59.21,93.92,77.59,89.84,83.71,103.11,133.74,102.09,83.71,92.9,57.17,37.77,35.73
E01023071,New Forest 012E,NHS Hampshire and Isle of Wight Integrated Care Board,1506.85,91.88,83.71,69.42,67.38,67.38,134.76,104.13,90.86,84.73,77.59,128.63,121.49,90.86,84.73,85.76,46.96,40.84,35.73
E01023070,New Forest 012D,NHS Hampshire and Isle of Wight Integrated Care Board,1862.12,86.78,85.76,61.25,65.34,99.03,122.51,83.71,96.99,102.09,96.99,125.57,102.09,104.13,89.84,138.84,102.09,113.32,185.8
E01023055,New Forest 020D,NHS Hampshire and Isle of Wight Integrated Care Board,1356.78,73.5,86.78,122.51,86.78,80.65,79.63,94.94,72.48,67.38,101.07,93.92,106.17,72.48,71.46,57.17,29.61,30.63,29.61
E01022996,New Forest 016C,NHS Hampshire and Isle of Wight Integrated Care Board,1214.87,31.65,51.04,62.27,61.25,43.9,31.65,44.92,53.09,61.25,71.46,119.45,113.32,91.88,92.9,112.3,68.4,35.73,68.4
E01023025,New Forest 001G,NHS Hampshire and Isle of Wight Integrated Care Board,1333.3,27.56,45.94,53.09,51.04,39.82,31.65,32.67,31.65,46.96,74.53,106.17,164.36,135.78,136.8,121.49,114.34,54.11,65.34
E01023066,New Forest 010D,NHS Hampshire and Isle of Wight Integrated Care Board,1742.68,66.36,76.57,105.15,115.36,60.23,53.09,63.3,61.25,103.11,109.24,136.8,141.91,124.55,112.3,124.55,123.53,82.69,82.69
E01023026,New Forest 010A,NHS Hampshire and Isle of Wight Integrated Care Board,1192.41,25.52,41.86,60.23,70.44,40.84,39.82,32.67,37.77,43.9,67.38,107.19,119.45,129.65,109.24,112.3,63.3,51.04,39.82
E01023012,New Forest 001B,NHS Hampshire and Isle of Wight Integrated Care Board,1368.01,32.67,34.71,57.17,55.13,57.17,47.98,29.61,53.09,56.15,65.34,115.36,157.22,129.65,153.14,117.4,98.01,61.25,46.96
E01022993,New Forest 007B,NHS Hampshire and Isle of Wight Integrated Care Board,1343.5,21.44,52.07,49.0,37.77,41.86,44.92,49.0,40.84,71.46,82.69,104.13,134.76,138.84,122.51,132.72,90.86,59.21,69.42
E01023195,Test Valley 007B,NHS Hampshire and Isle of Wight Integrated Care Board,2106.12,144.97,178.66,121.49,119.45,76.57,112.3,169.47,174.57,170.49,159.26,174.57,113.32,85.76,77.59,92.9,67.38,43.9,23.48
E01023159,Test Valley 007A,NHS Hampshire and Isle of Wight Integrated Care Board,2388.91,100.05,135.78,122.51,138.84,82.69,72.48,105.15,121.49,116.38,175.59,198.05,214.39,192.95,155.18,170.49,106.17,101.07,79.63
E01023198,Test Valley 007D,NHS Hampshire and Isle of Wight Integrated Care Board,1473.16,51.04,69.42,70.44,65.34,50.02,47.98,62.27,75.55,76.57,103.11,148.03,154.16,103.11,90.86,119.45,90.86,53.09,41.86
E01023022,New Forest 001D,NHS Hampshire and Isle of Wight Integrated Care Board,1867.23,83.71,70.44,77.59,82.69,76.57,114.34,114.34,89.84,109.24,106.17,124.55,138.84,118.42,107.19,129.65,107.19,76.57,139.86
E01023021,New Forest 001C,NHS Hampshire and Isle of Wight Integrated Care Board,1576.27,58.19,73.5,128.63,83.71,50.02,44.92,58.19,63.3,94.94,73.5,107.19,131.7,124.55,110.26,150.07,80.65,70.44,72.48
E01023011,New Forest 001A,NHS Hampshire and Isle of Wight Integrated Care Board,1531.35,51.04,69.42,85.76,65.34,52.07,62.27,74.53,72.48,82.69,91.88,131.7,150.07,128.63,129.65,114.34,83.71,51.04,34.71
E01023196,Test Valley 005E,NHS Hampshire and Isle of Wight Integrated Care Board,1698.78,37.77,76.57,90.86,71.46,81.67,67.38,53.09,71.46,93.92,136.8,144.97,173.55,120.47,116.38,128.63,88.82,68.4,76.57
E01023164,Test Valley 013C,NHS Hampshire and Isle of Wight Integrated Care Board,1588.52,74.53,75.55,89.84,59.21,66.36,45.94,74.53,70.44,92.9,83.71,108.22,114.34,134.76,135.78,121.49,118.42,62.27,60.23
E01023162,Test Valley 013A,NHS Hampshire and Isle of Wight Integrated Care Board,1894.79,74.53,87.8,104.13,105.15,83.71,64.32,73.5,78.61,94.94,122.51,165.39,175.59,162.32,130.68,120.47,95.96,68.4,86.78
E01023177,Test Valley 009C,NHS Hampshire and Isle of Wight Integrated Care Board,2304.17,88.82,132.72,137.82,131.7,92.9,82.69,96.99,109.24,122.51,160.28,216.43,188.87,183.76,148.03,164.36,106.17,75.55,65.34
E01023167,Test Valley 009B,NHS Hampshire and Isle of Wight Integrated Care Board,1588.52,61.25,68.4,76.57,67.38,41.86,58.19,63.3,72.48,73.5,102.09,131.7,123.53,129.65,106.17,132.72,105.15,92.9,81.67
E01023165,Test Valley 001A,NHS Hampshire and Isle of Wight Integrated Care Board,2146.95,60.23,116.38,136.8,123.53,96.99,79.63,70.44,95.96,131.7,162.32,205.2,216.43,168.45,119.45,144.97,98.01,58.19,62.27
E01023197,Test Valley 007C,NHS Hampshire and Isle of Wight Integrated Care Board,1472.14,73.5,90.86,74.53,66.36,67.38,89.84,108.22,105.15,83.71,94.94,105.15,120.47,99.03,85.76,100.05,42.88,38.79,25.52
E01020173,South Hams 012B,NHS Devon Integrated Care Board,1197.52,26.54,31.65,29.61,41.86,39.82,44.92,43.9,39.82,53.09,49.0,81.67,87.8,143.95,114.34,109.24,120.47,73.5,66.36
E01020172,South Hams 012A,NHS Devon Integrated Care Board,2055.07,108.22,96.99,91.88,76.57,82.69,90.86,105.15,100.05,101.07,102.09,144.97,159.26,175.59,148.03,181.72,132.72,82.69,74.53
E01020189,South Hams 010C,NHS Devon Integrated Care Board,2089.78,66.36,96.99,112.3,118.42,71.46,83.71,105.15,86.78,92.9,130.68,171.51,167.43,172.53,127.61,161.3,128.63,80.65,115.36
E01020168,South Hams 010A,NHS Devon Integrated Care Board,2084.68,87.8,109.24,115.36,91.88,62.27,68.4,114.34,102.09,90.86,96.99,143.95,134.76,142.93,150.07,173.55,138.84,95.96,165.39
E01020179,South Hams 012C,NHS Devon Integrated Care Board,1974.42,56.15,80.65,90.86,91.88,67.38,45.94,71.46,86.78,78.61,105.15,128.63,158.24,188.87,173.55,196.01,133.74,116.38,104.13
E01020169,South Hams 010B,NHS Devon Integrated Care Board,2240.88,68.4,100.05,126.59,141.91,105.15,116.38,116.38,135.78,118.42,148.03,168.45,191.93,160.28,152.11,139.86,107.19,72.48,71.46
E01020147,South Hams 008A,NHS Devon Integrated Care Board,2120.41,73.5,114.34,111.28,70.44,60.23,79.63,85.76,86.78,89.84,114.34,161.3,191.93,200.1,197.03,214.39,115.36,81.67,72.48
E01020171,South Hams 009A,NHS Devon Integrated Care Board,1816.18,41.86,70.44,91.88,66.36,41.86,60.23,31.65,68.4,78.61,111.28,103.11,152.11,190.91,163.34,179.68,171.51,105.15,87.8
E01020186,South Hams 009C,NHS Devon Integrated Care Board,1414.97,35.73,43.9,44.92,42.88,38.79,29.61,33.69,34.71,71.46,58.19,106.17,127.61,117.4,149.05,160.28,140.88,107.19,72.48
E01020185,South Hams 009B,NHS Devon Integrated Care Board,1505.83,70.44,72.48,78.61,38.79,44.92,53.09,63.3,69.42,88.82,72.48,113.32,124.55,103.11,122.51,155.18,114.34,66.36,54.11
E01020178,South Hams 011C,NHS Devon Integrated Care Board,2127.56,72.48,91.88,94.94,93.92,56.15,76.57,62.27,84.73,99.03,99.03,143.95,176.62,177.64,166.41,231.74,169.47,110.26,120.47
E01020174,South Hams 011A,NHS Devon Integrated Care Board,1625.27,53.09,65.34,74.53,64.32,56.15,67.38,55.13,44.92,73.5,81.67,116.38,132.72,157.22,151.09,173.55,104.13,85.76,68.4
E01020175,South Hams 011B,NHS Devon Integrated Care Board,2130.62,62.27,79.63,86.78,86.78,55.13,45.94,66.36,72.48,84.73,111.28,138.84,189.89,194.99,190.91,234.81,177.64,135.78,116.38
E01020151,South Hams 007A,NHS Devon Integrated Care Board,1516.04,33.69,27.56,50.02,43.9,25.52,33.69,38.79,49.0,46.96,66.36,95.96,132.72,158.24,176.62,191.93,145.99,105.15,93.92
E01020142,South Hams 006A,NHS Devon Integrated Care Board,2828.91,169.47,206.22,180.7,156.2,90.86,112.3,187.85,169.47,143.95,161.3,161.3,225.62,221.54,200.1,170.49,113.32,72.48,85.76
E01020155,South Hams 007D,NHS Devon Integrated Care Board,1124.01,59.21,81.67,52.07,68.4,61.25,64.32,73.5,65.34,52.07,60.23,90.86,78.61,62.27,74.53,71.46,40.84,33.69,33.69
E01020152,South Hams 007B,NHS Devon Integrated Care Board,1315.94,13.27,14.29,25.52,40.84,51.04,39.82,47.98,42.88,38.79,68.4,93.92,129.65,149.05,144.97,147.01,103.11,74.53,90.86
E01020154,South Hams 007C,NHS Devon Integrated Care Board,1417.01,76.57,90.86,73.5,88.82,147.01,103.11,81.67,96.99,69.42,83.71,105.15,101.07,93.92,66.36,42.88,52.07,21.44,22.46
E01020153,South Hams 004A,NHS Devon Integrated Care Board,1114.82,24.5,31.65,23.48,38.79,31.65,26.54,36.75,27.56,46.96,58.19,73.5,108.22,123.53,128.63,140.88,100.05,46.96,46.96
E01020188,South Hams 004D,NHS Devon Integrated Care Board,2176.56,69.42,95.96,116.38,86.78,63.3,82.69,95.96,95.96,107.19,112.3,152.11,194.99,213.37,213.37,201.12,131.7,68.4,75.55
E01015130,Plymouth 032C,NHS Devon Integrated Care Board,1586.48,107.19,113.32,101.07,94.94,70.44,96.99,128.63,103.11,75.55,83.71,120.47,94.94,113.32,79.63,82.69,60.23,30.63,29.61
E01020159,South Hams 008C,NHS Devon Integrated Care Board,1630.38,80.65,91.88,110.26,71.46,44.92,57.17,71.46,94.94,95.96,107.19,117.4,127.61,145.99,108.22,125.57,76.57,52.07,51.04
E01015129,Plymouth 032B,NHS Devon Integrated Care Board,1399.65,73.5,90.86,69.42,67.38,76.57,100.05,108.22,82.69,72.48,108.22,102.09,125.57,94.94,70.44,59.21,49.0,26.54,22.46
E01020158,South Hams 008B,NHS Devon Integrated Care Board,2049.97,82.69,117.4,113.32,101.07,69.42,91.88,96.99,91.88,111.28,137.82,142.93,178.66,180.7,151.09,160.28,109.24,50.02,63.3
E01015139,Plymouth 031E,NHS Devon Integrated Care Board,1472.14,69.42,87.8,73.5,87.8,72.48,57.17,65.34,82.69,101.07,80.65,115.36,104.13,87.8,93.92,105.15,61.25,52.07,74.53
E01020190,South Hams 008D,NHS Devon Integrated Care Board,2468.54,98.01,148.03,177.64,126.59,70.44,84.73,85.76,113.32,145.99,155.18,169.47,180.7,172.53,169.47,217.45,155.18,94.94,103.11
E01015128,Plymouth 032A,NHS Devon Integrated Care Board,1579.33,50.02,65.34,81.67,72.48,63.3,81.67,61.25,88.82,95.96,88.82,96.99,134.76,110.26,101.07,129.65,111.28,83.71,62.27
E01020187,South Hams 009D,NHS Devon Integrated Care Board,2644.13,141.91,182.74,181.72,138.84,130.68,130.68,176.62,207.24,162.32,187.85,192.95,168.45,130.68,120.47,147.01,93.92,68.4,81.67
E01015141,Plymouth 031F,NHS Devon Integrated Care Board,1800.87,61.25,82.69,112.3,120.47,68.4,40.84,61.25,91.88,87.8,119.45,138.84,138.84,114.34,121.49,156.2,135.78,66.36,82.69
E01015140,Plymouth 032E,NHS Devon Integrated Care Board,1464.99,74.53,93.92,77.59,50.02,63.3,60.23,99.03,104.13,56.15,71.46,64.32,88.82,69.42,96.99,121.49,102.09,76.57,94.94
E01034161,Plymouth 034D,NHS Devon Integrated Care Board,1241.41,28.59,23.48,16.33,33.69,135.78,141.91,85.76,61.25,54.11,61.25,75.55,117.4,103.11,102.09,72.48,58.19,41.86,28.59
E01015138,Plymouth 031D,NHS Devon Integrated Care Board,1921.33,78.61,84.73,93.92,107.19,72.48,73.5,88.82,110.26,114.34,145.99,152.11,153.14,130.68,120.47,156.2,106.17,78.61,54.11
E01015126,Plymouth 030A,NHS Devon Integrated Care Board,1563.0,45.94,73.5,88.82,78.61,57.17,38.79,49.0,74.53,93.92,84.73,94.94,117.4,112.3,88.82,135.78,108.22,83.71,136.8
E01015127,Plymouth 030B,NHS Devon Integrated Care Board,1484.39,63.3,64.32,74.53,76.57,68.4,49.0,73.5,81.67,69.42,74.53,114.34,117.4,111.28,77.59,135.78,91.88,63.3,77.59
E01015136,Plymouth 031B,NHS Devon Integrated Care Board,1501.74,62.27,81.67,92.9,71.46,93.92,65.34,85.76,80.65,83.71,94.94,123.53,117.4,105.15,87.8,80.65,63.3,57.17,54.11
E01015137,Plymouth 031C,NHS Devon Integrated Care Board,1819.24,90.86,130.68,103.11,101.07,71.46,54.11,87.8,117.4,139.86,123.53,169.47,144.97,123.53,107.19,88.82,77.59,36.75,51.04
E01015134,Plymouth 032D,NHS Devon Integrated Care Board,1563.0,69.42,93.92,92.9,77.59,86.78,70.44,92.9,96.99,84.73,96.99,115.36,81.67,89.84,62.27,92.9,76.57,73.5,108.22
E01015133,Plymouth 030E,NHS Devon Integrated Care Board,1489.49,58.19,79.63,74.53,80.65,52.07,44.92,47.98,86.78,90.86,73.5,117.4,100.05,114.34,96.99,111.28,98.01,77.59,84.73
E01034158,Plymouth 031H,NHS Devon Integrated Care Board,1149.53,58.19,69.42,61.25,63.3,52.07,50.02,74.53,70.44,58.19,91.88,81.67,71.46,74.53,73.5,69.42,54.11,46.96,28.59
E01015132,Plymouth 030D,NHS Devon Integrated Care Board,1523.18,52.07,112.3,98.01,70.44,46.96,65.34,86.78,99.03,87.8,91.88,93.92,102.09,89.84,100.05,101.07,84.73,73.5,67.38
E01015182,Plymouth 028E,NHS Devon Integrated Care Board,1998.92,104.13,125.57,109.24,116.38,115.36,164.36,165.39,162.32,152.11,136.8,127.61,144.97,119.45,85.76,56.15,50.02,28.59,34.71
E01034162,Plymouth 034E,NHS Devon Integrated Care Board,1066.84,35.73,32.67,29.61,30.63,75.55,113.32,89.84,56.15,75.55,52.07,59.21,62.27,68.4,72.48,61.25,47.98,34.71,69.42
E01034160,Plymouth 034C,NHS Devon Integrated Care Board,1486.43,35.73,29.61,27.56,39.82,184.78,161.3,131.7,101.07,54.11,56.15,81.67,106.17,109.24,88.82,83.71,60.23,67.38,67.38
E01034159,Plymouth 034B,NHS Devon Integrated Care Board,1202.62,65.34,41.86,36.75,28.59,71.46,133.74,142.93,94.94,84.73,67.38,101.07,86.78,89.84,63.3,40.84,33.69,11.23,8.17
E01015131,Plymouth 030C,NHS Devon Integrated Care Board,2484.87,98.01,142.93,178.66,132.72,107.19,105.15,134.76,123.53,136.8,167.43,172.53,153.14,152.11,153.14,188.87,132.72,85.76,119.45
E01015156,Plymouth 027E,NHS Devon Integrated Care Board,2054.05,44.92,36.75,27.56,291.98,476.76,241.95,155.18,92.9,89.84,86.78,94.94,92.9,72.48,78.61,55.13,55.13,36.75,23.48
E01015181,Plymouth 028D,NHS Devon Integrated Care Board,2218.42,136.8,109.24,104.13,73.5,194.99,228.68,228.68,224.6,136.8,169.47,118.42,129.65,116.38,101.07,58.19,44.92,31.65,11.23
E01032658,Plymouth 027G,NHS Devon Integrated Care Board,1574.23,44.92,33.69,28.59,130.68,337.92,135.78,122.51,152.11,91.88,77.59,62.27,71.46,58.19,64.32,63.3,41.86,29.61,27.56
E01032657,Plymouth 027F,NHS Devon Integrated Care Board,1330.23,34.71,32.67,27.56,99.03,280.75,142.93,102.09,62.27,55.13,43.9,75.55,73.5,57.17,62.27,49.0,42.88,46.96,41.86
E01015180,Plymouth 028C,NHS Devon Integrated Care Board,1753.91,100.05,120.47,105.15,65.34,106.17,109.24,170.49,155.18,140.88,130.68,153.14,116.38,64.32,61.25,59.21,50.02,29.61,16.33
E01015152,Plymouth 027C,NHS Devon Integrated Care Board,2557.35,123.53,133.74,115.36,436.95,510.45,178.66,141.91,151.09,101.07,124.55,113.32,109.24,88.82,76.57,51.04,46.96,29.61,24.5
E01015179,Plymouth 028B,NHS Devon Integrated Care Board,1664.07,64.32,63.3,75.55,95.96,389.98,150.07,157.22,110.26,88.82,102.09,81.67,75.55,58.19,45.94,40.84,37.77,15.31,11.23
E01015054,Plymouth 027B,NHS Devon Integrated Care Board,2792.16,46.96,20.42,25.52,1003.54,1082.15,145.99,66.36,67.38,80.65,63.3,38.79,30.63,31.65,27.56,22.46,14.29,8.17,16.33
E01015177,Plymouth 025D,NHS Devon Integrated Care Board,1739.61,87.8,93.92,108.22,90.86,119.45,144.97,171.51,139.86,142.93,137.82,110.26,83.71,78.61,77.59,58.19,37.77,26.54,29.61
E01015047,Plymouth 026D,NHS Devon Integrated Care Board,2061.2,132.72,140.88,155.18,98.01,134.76,144.97,164.36,133.74,117.4,139.86,145.99,129.65,115.36,96.99,92.9,62.27,35.73,20.42
E01015155,Plymouth 034A,NHS Devon Integrated Care Board,1892.75,134.76,125.57,104.13,144.97,117.4,149.05,149.05,147.01,115.36,118.42,145.99,150.07,101.07,63.3,49.0,37.77,25.52,14.29
E01015048,Plymouth 026E,NHS Devon Integrated Care Board,2425.66,181.72,176.62,156.2,119.45,186.82,244.0,238.89,274.62,182.74,135.78,126.59,112.3,90.86,76.57,57.17,39.82,19.4,6.13
E01015046,Plymouth 026C,NHS Devon Integrated Care Board,1954.0,138.84,139.86,154.16,87.8,129.65,130.68,159.26,176.62,112.3,96.99,128.63,104.13,104.13,65.34,81.67,63.3,49.0,31.65
E01015153,Plymouth 033C,NHS Devon Integrated Care Board,1845.79,74.53,93.92,135.78,80.65,132.72,155.18,157.22,142.93,113.32,101.07,163.34,106.17,102.09,89.84,75.55,45.94,34.71,40.84
E01015053,Plymouth 027A,NHS Devon Integrated Care Board,1231.21,37.77,23.48,18.38,66.36,422.65,160.28,80.65,76.57,74.53,58.19,44.92,49.0,41.86,28.59,22.46,6.13,8.17,11.23
E01015176,Plymouth 021F,NHS Devon Integrated Care Board,1437.43,69.42,101.07,81.67,79.63,82.69,96.99,104.13,103.11,85.76,82.69,104.13,110.26,81.67,74.53,74.53,42.88,34.71,27.56
E01034157,Plymouth 031G,NHS Devon Integrated Care Board,1907.04,179.68,183.76,117.4,92.9,112.3,183.76,237.87,198.05,137.82,112.3,90.86,95.96,49.0,36.75,37.77,17.36,9.19,14.29
E01015178,Plymouth 025E,NHS Devon Integrated Care Board,1987.69,104.13,93.92,100.05,81.67,330.77,208.26,223.58,147.01,156.2,116.38,92.9,82.69,74.53,70.44,43.9,24.5,17.36,19.4
E01015052,Plymouth 028A,NHS Devon Integrated Care Board,1889.69,39.82,56.15,58.19,102.09,711.57,198.05,152.11,82.69,80.65,62.27,72.48,52.07,62.27,51.04,42.88,25.52,19.4,20.42
E01015117,Plymouth 022E,NHS Devon Integrated Care Board,1409.86,57.17,88.82,74.53,68.4,74.53,74.53,73.5,80.65,74.53,86.78,102.09,101.07,111.28,113.32,106.17,63.3,39.82,19.4
E01015175,Plymouth 025C,NHS Devon Integrated Care Board,1642.63,88.82,78.61,87.8,94.94,159.26,178.66,132.72,124.55,103.11,115.36,129.65,81.67,81.67,52.07,52.07,31.65,27.56,22.46
E01015050,Plymouth 023D,NHS Devon Integrated Care Board,1854.98,20.42,20.42,16.33,110.26,833.05,198.05,129.65,77.59,82.69,47.98,52.07,40.84,45.94,31.65,33.69,30.63,35.73,47.98
E01015051,Plymouth 023E,NHS Devon Integrated Care Board,1820.26,33.69,21.44,17.36,391.0,685.02,162.32,80.65,70.44,53.09,36.75,54.11,34.71,38.79,35.73,38.79,33.69,19.4,13.27
E01015116,Plymouth 022D,NHS Devon Integrated Care Board,1455.8,77.59,110.26,77.59,57.17,57.17,67.38,90.86,81.67,76.57,89.84,103.11,96.99,87.8,91.88,110.26,80.65,57.17,41.86
E01015172,Plymouth 033B,NHS Devon Integrated Care Board,1757.99,72.48,67.38,96.99,91.88,126.59,140.88,153.14,131.7,109.24,132.72,152.11,128.63,113.32,75.55,70.44,37.77,23.48,33.69
E01015151,Plymouth 033A,NHS Devon Integrated Care Board,1852.93,64.32,77.59,80.65,103.11,379.77,191.93,161.3,123.53,132.72,77.59,115.36,82.69,80.65,73.5,47.98,31.65,9.19,19.4
E01015173,Plymouth 024C,NHS Devon Integrated Care Board,1691.63,67.38,82.69,78.61,84.73,106.17,108.22,98.01,117.4,91.88,110.26,130.68,141.91,106.17,85.76,118.42,52.07,47.98,63.3
E01015045,Plymouth 026B,NHS Devon Integrated Care Board,1494.6,98.01,93.92,74.53,64.32,123.53,159.26,118.42,102.09,99.03,80.65,116.38,89.84,77.59,64.32,50.02,24.5,28.59,29.61
E01015169,Plymouth 024A,NHS Devon Integrated Care Board,1824.35,59.21,47.98,86.78,133.74,281.77,168.45,111.28,103.11,106.17,99.03,114.34,111.28,84.73,73.5,93.92,52.07,45.94,51.04
E01015245,Torbay 018B,NHS Devon Integrated Care Board,1282.25,43.9,54.11,57.17,49.0,43.9,46.96,52.07,52.07,53.09,49.0,95.96,113.32,110.26,118.42,124.55,92.9,71.46,54.11
E01015244,Torbay 018A,NHS Devon Integrated Care Board,1435.39,52.07,59.21,68.4,52.07,58.19,50.02,57.17,55.13,60.23,72.48,106.17,135.78,141.91,121.49,131.7,113.32,52.07,47.98
E01015247,Torbay 018D,NHS Devon Integrated Care Board,1848.85,64.32,113.32,113.32,85.76,81.67,73.5,80.65,100.05,76.57,107.19,134.76,150.07,150.07,134.76,141.91,100.05,82.69,58.19
E01015248,Torbay 018E,NHS Devon Integrated Care Board,1475.2,75.55,72.48,80.65,67.38,75.55,76.57,86.78,73.5,60.23,83.71,138.84,116.38,132.72,81.67,89.84,71.46,50.02,41.86
E01015201,Torbay 016E,NHS Devon Integrated Care Board,1263.87,34.71,52.07,42.88,37.77,44.92,35.73,37.77,45.94,53.09,58.19,74.53,112.3,123.53,120.47,145.99,81.67,83.71,78.61
E01015246,Torbay 018C,NHS Devon Integrated Care Board,1466.01,33.69,58.19,85.76,79.63,44.92,49.0,49.0,47.98,70.44,82.69,101.07,112.3,113.32,108.22,129.65,112.3,77.59,110.26
E01015184,Torbay 017B,NHS Devon Integrated Care Board,1280.21,16.33,24.5,45.94,33.69,35.73,41.86,27.56,35.73,36.75,66.36,80.65,90.86,94.94,122.51,176.62,147.01,116.38,86.78
E01015185,Torbay 017C,NHS Devon Integrated Care Board,1349.63,58.19,38.79,58.19,51.04,47.98,51.04,62.27,47.98,63.3,68.4,101.07,125.57,118.42,102.09,123.53,106.17,67.38,58.19
E01015186,Torbay 017D,NHS Devon Integrated Care Board,1328.19,56.15,54.11,69.42,63.3,59.21,72.48,63.3,60.23,63.3,94.94,113.32,121.49,127.61,85.76,93.92,72.48,30.63,26.54
E01015183,Torbay 017A,NHS Devon Integrated Care Board,1401.7,51.04,70.44,68.4,56.15,59.21,45.94,56.15,59.21,64.32,77.59,85.76,131.7,126.59,123.53,138.84,84.73,45.94,56.15
E01015062,Plymouth 025B,NHS Devon Integrated Care Board,1823.33,51.04,38.79,43.9,148.03,635.0,210.31,124.55,86.78,83.71,85.76,80.65,63.3,42.88,40.84,22.46,35.73,16.33,13.27
E01015061,Plymouth 025A,NHS Devon Integrated Care Board,1584.44,102.09,80.65,88.82,88.82,247.06,173.55,171.51,111.28,93.92,78.61,80.65,74.53,56.15,38.79,46.96,21.44,10.21,19.4
E01015049,Plymouth 023C,NHS Devon Integrated Care Board,1685.51,51.04,68.4,38.79,140.88,518.62,185.8,91.88,100.05,79.63,74.53,67.38,66.36,52.07,43.9,42.88,26.54,18.38,18.38
E01015112,Plymouth 019A,NHS Devon Integrated Care Board,1687.55,85.76,90.86,113.32,103.11,62.27,102.09,124.55,109.24,124.55,114.34,112.3,130.68,94.94,74.53,75.55,41.86,62.27,65.34
E01015114,Plymouth 019C,NHS Devon Integrated Care Board,1498.68,62.27,85.76,100.05,89.84,42.88,64.32,92.9,111.28,84.73,106.17,128.63,112.3,89.84,86.78,92.9,66.36,45.94,35.73
E01015115,Plymouth 022C,NHS Devon Integrated Care Board,1399.65,56.15,75.55,85.76,76.57,63.3,58.19,70.44,74.53,55.13,79.63,95.96,87.8,114.34,80.65,84.73,78.61,72.48,89.84
E01015032,Plymouth 023B,NHS Devon Integrated Care Board,1760.03,32.67,17.36,53.09,151.09,533.93,239.91,125.57,128.63,70.44,76.57,69.42,83.71,53.09,26.54,32.67,30.63,15.31,19.4
E01015060,Plymouth 021E,NHS Devon Integrated Care Board,1521.14,81.67,77.59,100.05,95.96,85.76,111.28,108.22,119.45,89.84,95.96,101.07,110.26,73.5,63.3,74.53,72.48,36.75,23.48
E01015109,Plymouth 022B,NHS Devon Integrated Care Board,1366.99,67.38,66.36,66.36,53.09,67.38,105.15,111.28,73.5,68.4,88.82,107.19,120.47,125.57,86.78,71.46,44.92,26.54,16.33
E01015059,Plymouth 021D,NHS Devon Integrated Care Board,1564.02,101.07,91.88,91.88,80.65,92.9,133.74,142.93,110.26,93.92,119.45,114.34,104.13,88.82,63.3,52.07,50.02,19.4,13.27
E01015171,Plymouth 020E,NHS Devon Integrated Care Board,1778.41,81.67,74.53,73.5,52.07,141.91,183.76,113.32,112.3,91.88,102.09,138.84,130.68,109.24,86.78,92.9,78.61,47.98,66.36
