LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01020587,Dorset 046B,15514.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020587,Dorset 046B,E02004287,Dorset 046,E06000059,Dorset
E01020586,Dorset 046A,17712.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020586,Dorset 046A,E02004287,Dorset 046,E06000059,Dorset
E01020585,Dorset 045C,10720.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020585,Dorset 045C,E02004286,Dorset 045,E06000059,Dorset
E01020588,Dorset 046C,21766.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020588,Dorset 046C,E02004287,Dorset 046,E06000059,Dorset
E01020583,Dorset 045A,24206.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020583,Dorset 045A,E02004286,Dorset 045,E06000059,Dorset
E01020589,Dorset 046D,11891.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020589,Dorset 046D,E02004287,Dorset 046,E06000059,Dorset
E01020581,Dorset 044E,10696.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020581,Dorset 044E,E02004284,Dorset 044,E06000059,Dorset
E01020584,Dorset 045B,12392.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020584,Dorset 045B,E02004286,Dorset 045,E06000059,Dorset
E01020582,Dorset 044F,3273.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020582,Dorset 044F,E02004284,Dorset 044,E06000059,Dorset
E01020577,Dorset 043C,15298.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020577,Dorset 043C,E02004285,Dorset 043,E06000059,Dorset
E01020578,Dorset 043D,11049.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020578,Dorset 043D,E02004285,Dorset 043,E06000059,Dorset
E01020573,Dorset 043B,4723.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020573,Dorset 043B,E02004285,Dorset 043,E06000059,Dorset
E01020572,Dorset 043A,11540.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020572,Dorset 043A,E02004285,Dorset 043,E06000059,Dorset
E01020554,Dorset 044B,1142.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020554,Dorset 044B,E02004284,Dorset 044,E06000059,Dorset
E01020575,Dorset 041B,2076.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020575,Dorset 041B,E02004283,Dorset 041,E06000059,Dorset
E01020555,Dorset 044C,1524.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020555,Dorset 044C,E02004284,Dorset 044,E06000059,Dorset
E01020553,Dorset 044A,3531.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020553,Dorset 044A,E02004284,Dorset 044,E06000059,Dorset
E01020574,Dorset 041A,8254.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020574,Dorset 041A,E02004283,Dorset 041,E06000059,Dorset
E01020556,Dorset 044D,6976.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020556,Dorset 044D,E02004284,Dorset 044,E06000059,Dorset
E01020576,Dorset 041C,25632.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020576,Dorset 041C,E02004283,Dorset 041,E06000059,Dorset
E01020561,Dorset 040E,18643.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020561,Dorset 040E,E02004282,Dorset 040,E06000059,Dorset
E01020560,Dorset 040D,29600.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020560,Dorset 040D,E02004282,Dorset 040,E06000059,Dorset
E01020580,Dorset 041E,26334.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020580,Dorset 041E,E02004283,Dorset 041,E06000059,Dorset
E01020557,Dorset 040A,27597.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020557,Dorset 040A,E02004282,Dorset 040,E06000059,Dorset
E01020579,Dorset 041D,20815.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020579,Dorset 041D,E02004283,Dorset 041,E06000059,Dorset
E01020552,Dorset 038B,1396.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020552,Dorset 038B,E02004281,Dorset 038,E06000059,Dorset
E01020559,Dorset 040C,30118.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020559,Dorset 040C,E02004282,Dorset 040,E06000059,Dorset
E01020551,Dorset 038A,8679.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020551,Dorset 038A,E02004281,Dorset 038,E06000059,Dorset
E01020558,Dorset 040B,26650.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020558,Dorset 040B,E02004282,Dorset 040,E06000059,Dorset
E01020571,Dorset 038D,10945.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020571,Dorset 038D,E02004281,Dorset 038,E06000059,Dorset
E01020570,Dorset 038C,20927.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020570,Dorset 038C,E02004281,Dorset 038,E06000059,Dorset
E01020549,Dorset 036D,18933.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020549,Dorset 036D,E02004279,Dorset 036,E06000059,Dorset
E01020525,Dorset 034F,32444.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020525,Dorset 034F,E02004278,Dorset 034,E06000059,Dorset
E01020524,Dorset 034E,25240.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020524,Dorset 034E,E02004278,Dorset 034,E06000059,Dorset
E01020523,Dorset 034D,31005.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020523,Dorset 034D,E02004278,Dorset 034,E06000059,Dorset
E01020526,Dorset 032A,20481.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020526,Dorset 032A,E02007007,Dorset 032,E06000059,Dorset
E01020520,Dorset 034C,24717.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020520,Dorset 034C,E02004278,Dorset 034,E06000059,Dorset
E01020519,Dorset 034B,25462.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020519,Dorset 034B,E02004278,Dorset 034,E06000059,Dorset
E01020528,Dorset 032C,16170.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020528,Dorset 032C,E02007007,Dorset 032,E06000059,Dorset
E01020527,Dorset 032B,16895.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020527,Dorset 032B,E02007007,Dorset 032,E06000059,Dorset
E01032645,Dorset 031C,10392.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032645,Dorset 031C,E02007006,Dorset 031,E06000059,Dorset
E01020518,Dorset 034A,11314.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020518,Dorset 034A,E02004278,Dorset 034,E06000059,Dorset
E01032644,Dorset 031B,11222.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032644,Dorset 031B,E02007006,Dorset 031,E06000059,Dorset
E01020516,Dorset 037E,17532.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020516,Dorset 037E,E02004280,Dorset 037,E06000059,Dorset
E01020515,Dorset 037D,20951.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020515,Dorset 037D,E02004280,Dorset 037,E06000059,Dorset
E01020513,Dorset 037B,19954.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020513,Dorset 037B,E02004280,Dorset 037,E06000059,Dorset
E01020514,Dorset 037C,22887.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020514,Dorset 037C,E02004280,Dorset 037,E06000059,Dorset
E01020512,Dorset 037A,13647.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020512,Dorset 037A,E02004280,Dorset 037,E06000059,Dorset
E01020529,Dorset 022C,16264.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020529,Dorset 022C,E02004272,Dorset 022,E06000059,Dorset
E01020550,Dorset 008D,18756.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020550,Dorset 008D,E02004270,Dorset 008,E06000059,Dorset
E01020497,Dorset 008A,23980.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020497,Dorset 008A,E02004270,Dorset 008,E06000059,Dorset
E01034380,Dorset 004G,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034380,Dorset 004G,E02004269,Dorset 004,E06000059,Dorset
E01020547,Dorset 004E,17009.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020547,Dorset 004E,E02004269,Dorset 004,E06000059,Dorset
E01020537,Dorset 036B,20194.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020537,Dorset 036B,E02004279,Dorset 036,E06000059,Dorset
E01020505,Dorset 036A,25317.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020505,Dorset 036A,E02004279,Dorset 036,E06000059,Dorset
E01020538,Dorset 036C,22208.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020538,Dorset 036C,E02004279,Dorset 036,E06000059,Dorset
E01020540,Dorset 022E,21576.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020540,Dorset 022E,E02004272,Dorset 022,E06000059,Dorset
E01020539,Dorset 022D,19146.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020539,Dorset 022D,E02004272,Dorset 022,E06000059,Dorset
E01020448,Dorset 014E,17080.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020448,Dorset 014E,E02004262,Dorset 014,E06000059,Dorset
E01020433,Dorset 005A,16949.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020433,Dorset 005A,E02004258,Dorset 005,E06000059,Dorset
E01020434,Dorset 005B,19242.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020434,Dorset 005B,E02004258,Dorset 005,E06000059,Dorset
E01020534,Dorset 019F,16328.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020534,Dorset 019F,E02004271,Dorset 019,E06000059,Dorset
E01020530,Dorset 019E,14051.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020530,Dorset 019E,E02004271,Dorset 019,E06000059,Dorset
E01034381,Dorset 031D,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034381,Dorset 031D,E02007006,Dorset 031,E06000059,Dorset
E01034382,Dorset 032D,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034382,Dorset 032D,E02007007,Dorset 032,E06000059,Dorset
E01032643,Dorset 031A,23347.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032643,Dorset 031A,E02007006,Dorset 031,E06000059,Dorset
E01020510,Dorset 022B,17586.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020510,Dorset 022B,E02004272,Dorset 022,E06000059,Dorset
E01020509,Dorset 022A,20625.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020509,Dorset 022A,E02004272,Dorset 022,E06000059,Dorset
E01020508,Dorset 008B,18750.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020508,Dorset 008B,E02004270,Dorset 008,E06000059,Dorset
E01020546,Dorset 004D,18898.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020546,Dorset 004D,E02004269,Dorset 004,E06000059,Dorset
E01020544,Dorset 004C,27791.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020544,Dorset 004C,E02004269,Dorset 004,E06000059,Dorset
E01034379,Dorset 004F,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034379,Dorset 004F,E02004269,Dorset 004,E06000059,Dorset
E01020542,Dorset 004A,20862.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020542,Dorset 004A,E02004269,Dorset 004,E06000059,Dorset
E01020543,Dorset 004B,8887.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020543,Dorset 004B,E02004269,Dorset 004,E06000059,Dorset
E01020468,Dorset 039C,21995.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020468,Dorset 039C,E02004267,Dorset 039,E06000059,Dorset
E01020483,Dorset 042F,13088.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020483,Dorset 042F,E02004268,Dorset 042,E06000059,Dorset
E01020466,Dorset 039A,16150.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020466,Dorset 039A,E02004267,Dorset 039,E06000059,Dorset
E01034284,"Bournemouth, Christchurch and Poole 046E",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034284,"Bournemouth, Christchurch and Poole 046E",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole"
E01032662,"Bournemouth, Christchurch and Poole 044F",4960.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032662,"Bournemouth, Christchurch and Poole 044F",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01034283,"Bournemouth, Christchurch and Poole 046D",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034283,"Bournemouth, Christchurch and Poole 046D",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole"
E01032660,"Bournemouth, Christchurch and Poole 044D",16257.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032660,"Bournemouth, Christchurch and Poole 044D",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01015426,"Bournemouth, Christchurch and Poole 046C",7548.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015426,"Bournemouth, Christchurch and Poole 046C",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole"
E01032661,"Bournemouth, Christchurch and Poole 044E",19394.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032661,"Bournemouth, Christchurch and Poole 044E",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01015428,"Bournemouth, Christchurch and Poole 042B",21075.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015428,"Bournemouth, Christchurch and Poole 042B",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole"
E01032659,"Bournemouth, Christchurch and Poole 044C",5194.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01032659,"Bournemouth, Christchurch and Poole 044C",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01034282,"Bournemouth, Christchurch and Poole 044H",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034282,"Bournemouth, Christchurch and Poole 044H",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01015427,"Bournemouth, Christchurch and Poole 042A",15147.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015427,"Bournemouth, Christchurch and Poole 042A",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole"
E01015425,"Bournemouth, Christchurch and Poole 046B",20242.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015425,"Bournemouth, Christchurch and Poole 046B",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole"
E01015430,"Bournemouth, Christchurch and Poole 042D",4235.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015430,"Bournemouth, Christchurch and Poole 042D",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole"
E01015465,"Bournemouth, Christchurch and Poole 044A",10853.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015465,"Bournemouth, Christchurch and Poole 044A",E02003208,"Bournemouth, Christchurch and Poole 044",E06000058,"Bournemouth, Christchurch and Poole"
E01015424,"Bournemouth, Christchurch and Poole 046A",21809.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015424,"Bournemouth, Christchurch and Poole 046A",E02003209,"Bournemouth, Christchurch and Poole 046",E06000058,"Bournemouth, Christchurch and Poole"
E01015446,"Bournemouth, Christchurch and Poole 034B",20179.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015446,"Bournemouth, Christchurch and Poole 034B",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole"
E01015429,"Bournemouth, Christchurch and Poole 042C",7415.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015429,"Bournemouth, Christchurch and Poole 042C",E02003207,"Bournemouth, Christchurch and Poole 042",E06000058,"Bournemouth, Christchurch and Poole"
E01015450,"Bournemouth, Christchurch and Poole 034D",21387.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015450,"Bournemouth, Christchurch and Poole 034D",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole"
E01020473,Dorset 028C,22538.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020473,Dorset 028C,E02004264,Dorset 028,E06000059,Dorset
E01015448,"Bournemouth, Christchurch and Poole 034C",22799.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015448,"Bournemouth, Christchurch and Poole 034C",E02003205,"Bournemouth, Christchurch and Poole 034",E06000058,"Bournemouth, Christchurch and Poole"
E01020475,Dorset 028E,21694.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020475,Dorset 028E,E02004264,Dorset 028,E06000059,Dorset
E01015418,"Bournemouth, Christchurch and Poole 021B",21197.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015418,"Bournemouth, Christchurch and Poole 021B",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01015421,"Bournemouth, Christchurch and Poole 021E",15661.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015421,"Bournemouth, Christchurch and Poole 021E",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01015417,"Bournemouth, Christchurch and Poole 021A",15524.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015417,"Bournemouth, Christchurch and Poole 021A",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01020471,Dorset 028A,13669.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020471,Dorset 028A,E02004264,Dorset 028,E06000059,Dorset
E01015416,"Bournemouth, Christchurch and Poole 013E",23510.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015416,"Bournemouth, Christchurch and Poole 013E",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole"
E01015422,"Bournemouth, Christchurch and Poole 021F",24240.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015422,"Bournemouth, Christchurch and Poole 021F",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01020472,Dorset 028B,15424.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020472,Dorset 028B,E02004264,Dorset 028,E06000059,Dorset
E01015420,"Bournemouth, Christchurch and Poole 021D",10982.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015420,"Bournemouth, Christchurch and Poole 021D",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01015419,"Bournemouth, Christchurch and Poole 021C",27300.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015419,"Bournemouth, Christchurch and Poole 021C",E02003199,"Bournemouth, Christchurch and Poole 021",E06000058,"Bournemouth, Christchurch and Poole"
E01015414,"Bournemouth, Christchurch and Poole 013C",20155.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015414,"Bournemouth, Christchurch and Poole 013C",E02003197,"Bournemouth, Christchurch and Poole 013",E06000058,"Bournemouth, Christchurch and Poole"
E01015397,"Bournemouth, Christchurch and Poole 004C",31622.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015397,"Bournemouth, Christchurch and Poole 004C",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01015398,"Bournemouth, Christchurch and Poole 004D",32133.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015398,"Bournemouth, Christchurch and Poole 004D",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01020388,Dorset 025G,25527.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020388,Dorset 025G,E02004254,Dorset 025,E06000059,Dorset
E01015396,"Bournemouth, Christchurch and Poole 004B",31723.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015396,"Bournemouth, Christchurch and Poole 004B",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01015395,"Bournemouth, Christchurch and Poole 004A",27060.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015395,"Bournemouth, Christchurch and Poole 004A",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01020387,Dorset 025F,32256.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020387,Dorset 025F,E02004254,Dorset 025,E06000059,Dorset
E01015400,"Bournemouth, Christchurch and Poole 004F",32620.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015400,"Bournemouth, Christchurch and Poole 004F",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01020383,Dorset 025B,31693.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020383,Dorset 025B,E02004254,Dorset 025,E06000059,Dorset
E01015399,"Bournemouth, Christchurch and Poole 004E",32547.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015399,"Bournemouth, Christchurch and Poole 004E",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01015401,"Bournemouth, Christchurch and Poole 004G",31927.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015401,"Bournemouth, Christchurch and Poole 004G",E02003196,"Bournemouth, Christchurch and Poole 004",E06000058,"Bournemouth, Christchurch and Poole"
E01020382,Dorset 025A,32265.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020382,Dorset 025A,E02004254,Dorset 025,E06000059,Dorset
E01020384,Dorset 025C,28928.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020384,Dorset 025C,E02004254,Dorset 025,E06000059,Dorset
E01020385,Dorset 025D,27041.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020385,Dorset 025D,E02004254,Dorset 025,E06000059,Dorset
E01015433,"Bournemouth, Christchurch and Poole 001C",30080.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015433,"Bournemouth, Christchurch and Poole 001C",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole"
E01020386,Dorset 025E,30716.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020386,Dorset 025E,E02004254,Dorset 025,E06000059,Dorset
E01020429,Dorset 021D,19735.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020429,Dorset 021D,E02004252,Dorset 021,E06000059,Dorset
E01020428,Dorset 021C,21488.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020428,Dorset 021C,E02004252,Dorset 021,E06000059,Dorset
E01020467,Dorset 039B,17481.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020467,Dorset 039B,E02004267,Dorset 039,E06000059,Dorset
E01020486,Dorset 033D,22393.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020486,Dorset 033D,E02004265,Dorset 033,E06000059,Dorset
E01020488,Dorset 033F,12404.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020488,Dorset 033F,E02004265,Dorset 033,E06000059,Dorset
E01020487,Dorset 033E,21778.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020487,Dorset 033E,E02004265,Dorset 033,E06000059,Dorset
E01020476,Dorset 033A,17265.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020476,Dorset 033A,E02004265,Dorset 033,E06000059,Dorset
E01020469,Dorset 027B,15176.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020469,Dorset 027B,E02004263,Dorset 027,E06000059,Dorset
E01020442,Dorset 009A,17040.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020442,Dorset 009A,E02004260,Dorset 009,E06000059,Dorset
E01020485,Dorset 033C,15410.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020485,Dorset 033C,E02004265,Dorset 033,E06000059,Dorset
E01020477,Dorset 033B,20178.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020477,Dorset 033B,E02004265,Dorset 033,E06000059,Dorset
E01020474,Dorset 028D,24062.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020474,Dorset 028D,E02004264,Dorset 028,E06000059,Dorset
E01020470,Dorset 027C,32050.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020470,Dorset 027C,E02004263,Dorset 027,E06000059,Dorset
E01020409,Dorset 013C,29083.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020409,Dorset 013C,E02004247,Dorset 013,E06000059,Dorset
E01020410,Dorset 013D,14201.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020410,Dorset 013D,E02004247,Dorset 013,E06000059,Dorset
E01034378,Dorset 009D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034378,Dorset 009D,E02004260,Dorset 009,E06000059,Dorset
E01034378,Dorset 009D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034378,Dorset 009D,E02004260,Dorset 009,E06000059,Dorset
E01020426,Dorset 021A,29927.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020426,Dorset 021A,E02004252,Dorset 021,E06000059,Dorset
E01020380,Dorset 017C,32724.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020380,Dorset 017C,E02004249,Dorset 017,E06000059,Dorset
E01020396,Dorset 013A,11987.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020396,Dorset 013A,E02004247,Dorset 013,E06000059,Dorset
E01020397,Dorset 007D,15809.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020397,Dorset 007D,E02004243,Dorset 007,E06000059,Dorset
E01034375,Dorset 003E,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034375,Dorset 003E,E02004257,Dorset 003,E06000059,Dorset
E01034374,Dorset 003D,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034374,Dorset 003D,E02004257,Dorset 003,E06000059,Dorset
E01020454,Dorset 003A,13189.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020454,Dorset 003A,E02004257,Dorset 003,E06000059,Dorset
E01020456,Dorset 003B,14956.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020456,Dorset 003B,E02004257,Dorset 003,E06000059,Dorset
E01020490,Dorset 035B,15392.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020490,Dorset 035B,E02004266,Dorset 035,E06000059,Dorset
E01020493,Dorset 035E,18724.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020493,Dorset 035E,E02004266,Dorset 035,E06000059,Dorset
E01020430,Dorset 014A,22089.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020430,Dorset 014A,E02004262,Dorset 014,E06000059,Dorset
