LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01020210,Teignbridge 012C,27958.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020210,Teignbridge 012C,E02004212,Teignbridge 012,E07000045,Teignbridge
E01020219,Teignbridge 012D,20125.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020219,Teignbridge 012D,E02004212,Teignbridge 012,E07000045,Teignbridge
E01020252,Teignbridge 009B,11476.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020252,Teignbridge 009B,E02004209,Teignbridge 009,E07000045,Teignbridge
E01020269,Teignbridge 010B,5394.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020269,Teignbridge 010B,E02004210,Teignbridge 010,E07000045,Teignbridge
E01020255,Teignbridge 009E,17938.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020255,Teignbridge 009E,E02004209,Teignbridge 009,E07000045,Teignbridge
E01034167,Teignbridge 013E,,Teignbridge,Urban,NHS Devon Integrated Care Board,E01034167,Teignbridge 013E,E02004213,Teignbridge 013,E07000045,Teignbridge
E01020264,Teignbridge 010A,8287.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020264,Teignbridge 010A,E02004210,Teignbridge 010,E07000045,Teignbridge
E01020272,Teignbridge 010D,8288.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020272,Teignbridge 010D,E02004210,Teignbridge 010,E07000045,Teignbridge
E01020271,Teignbridge 010C,12347.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020271,Teignbridge 010C,E02004210,Teignbridge 010,E07000045,Teignbridge
E01020250,Teignbridge 009A,23436.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020250,Teignbridge 009A,E02004209,Teignbridge 009,E07000045,Teignbridge
E01020201,Teignbridge 011B,28320.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020201,Teignbridge 011B,E02004211,Teignbridge 011,E07000045,Teignbridge
E01020267,Teignbridge 008C,22955.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020267,Teignbridge 008C,E02004208,Teignbridge 008,E07000045,Teignbridge
E01020254,Teignbridge 009D,10989.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020254,Teignbridge 009D,E02004209,Teignbridge 009,E07000045,Teignbridge
E01020266,Teignbridge 008B,26087.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020266,Teignbridge 008B,E02004208,Teignbridge 008,E07000045,Teignbridge
E01020253,Teignbridge 009C,30287.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020253,Teignbridge 009C,E02004209,Teignbridge 009,E07000045,Teignbridge
E01020270,Teignbridge 008E,28159.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020270,Teignbridge 008E,E02004208,Teignbridge 008,E07000045,Teignbridge
E01020265,Teignbridge 008A,27771.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020265,Teignbridge 008A,E02004208,Teignbridge 008,E07000045,Teignbridge
E01020237,Teignbridge 007D,18144.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020237,Teignbridge 007D,E02004207,Teignbridge 007,E07000045,Teignbridge
E01020268,Teignbridge 008D,25543.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020268,Teignbridge 008D,E02004208,Teignbridge 008,E07000045,Teignbridge
E01020257,Teignbridge 009F,28412.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020257,Teignbridge 009F,E02004209,Teignbridge 009,E07000045,Teignbridge
E01020236,Teignbridge 007C,29432.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020236,Teignbridge 007C,E02004207,Teignbridge 007,E07000045,Teignbridge
E01020256,Teignbridge 013D,16712.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020256,Teignbridge 013D,E02004213,Teignbridge 013,E07000045,Teignbridge
E01020233,Teignbridge 006B,22981.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020233,Teignbridge 006B,E02004206,Teignbridge 006,E07000045,Teignbridge
E01020251,Teignbridge 011C,21682.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020251,Teignbridge 011C,E02004211,Teignbridge 011,E07000045,Teignbridge
E01020204,Teignbridge 007B,18000.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020204,Teignbridge 007B,E02004207,Teignbridge 007,E07000045,Teignbridge
E01020200,Teignbridge 011A,29625.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020200,Teignbridge 011A,E02004211,Teignbridge 011,E07000045,Teignbridge
E01020234,Teignbridge 006C,11125.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020234,Teignbridge 006C,E02004206,Teignbridge 006,E07000045,Teignbridge
E01020228,Teignbridge 006A,9116.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020228,Teignbridge 006A,E02004206,Teignbridge 006,E07000045,Teignbridge
E01020202,Teignbridge 007A,22077.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020202,Teignbridge 007A,E02004207,Teignbridge 007,E07000045,Teignbridge
E01020235,Teignbridge 006D,13823.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020235,Teignbridge 006D,E02004206,Teignbridge 006,E07000045,Teignbridge
E01020232,Teignbridge 005D,17310.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020232,Teignbridge 005D,E02004205,Teignbridge 005,E07000045,Teignbridge
E01020331,West Devon 004C,13194.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020331,West Devon 004C,E02004232,West Devon 004,E07000047,West Devon
E01020230,Teignbridge 005B,15861.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020230,Teignbridge 005B,E02004205,Teignbridge 005,E07000045,Teignbridge
E01020231,Teignbridge 005C,18779.0,Teignbridge,Urban,NHS Devon Integrated Care Board,E01020231,Teignbridge 005C,E02004205,Teignbridge 005,E07000045,Teignbridge
E01020203,Teignbridge 004A,30659.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020203,Teignbridge 004A,E02004204,Teignbridge 004,E07000045,Teignbridge
E01020206,Teignbridge 004B,21570.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020206,Teignbridge 004B,E02004204,Teignbridge 004,E07000045,Teignbridge
E01034166,Teignbridge 005F,,Teignbridge,Urban,NHS Devon Integrated Care Board,E01034166,Teignbridge 005F,E02004205,Teignbridge 005,E07000045,Teignbridge
E01020222,Teignbridge 004E,31421.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020222,Teignbridge 004E,E02004204,Teignbridge 004,E07000045,Teignbridge
E01034165,Teignbridge 005E,,Teignbridge,Urban,NHS Devon Integrated Care Board,E01034165,Teignbridge 005E,E02004205,Teignbridge 005,E07000045,Teignbridge
E01020220,Teignbridge 004C,18969.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020220,Teignbridge 004C,E02004204,Teignbridge 004,E07000045,Teignbridge
E01020223,Teignbridge 004F,17318.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020223,Teignbridge 004F,E02004204,Teignbridge 004,E07000045,Teignbridge
E01020205,Teignbridge 003A,20742.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020205,Teignbridge 003A,E02004203,Teignbridge 003,E07000045,Teignbridge
E01019913,East Devon 020B,26060.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019913,East Devon 020B,E02004148,East Devon 020,E07000040,East Devon
E01019912,East Devon 020A,20829.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019912,East Devon 020A,E02004148,East Devon 020,E07000040,East Devon
E01019916,East Devon 019A,11616.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019916,East Devon 019A,E02004147,East Devon 019,E07000040,East Devon
E01019914,East Devon 020C,6745.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019914,East Devon 020C,E02004148,East Devon 020,E07000040,East Devon
E01019915,East Devon 020D,25806.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019915,East Devon 020D,E02004148,East Devon 020,E07000040,East Devon
E01019918,East Devon 019C,11927.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019918,East Devon 019C,E02004147,East Devon 019,E07000040,East Devon
E01019917,East Devon 019B,17907.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019917,East Devon 019B,E02004147,East Devon 019,E07000040,East Devon
E01019919,East Devon 019D,12577.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019919,East Devon 019D,E02004147,East Devon 019,E07000040,East Devon
E01019921,East Devon 018B,25799.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019921,East Devon 018B,E02004146,East Devon 018,E07000040,East Devon
E01019910,East Devon 016C,26107.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019910,East Devon 016C,E02004144,East Devon 016,E07000040,East Devon
E01020325,West Devon 004B,12341.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020325,West Devon 004B,E02004232,West Devon 004,E07000047,West Devon
E01019922,East Devon 018C,10143.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019922,East Devon 018C,E02004146,East Devon 018,E07000040,East Devon
E01019920,East Devon 018A,20255.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019920,East Devon 018A,E02004146,East Devon 018,E07000040,East Devon
E01019896,East Devon 017C,28408.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019896,East Devon 017C,E02004145,East Devon 017,E07000040,East Devon
E01019894,East Devon 017A,29442.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019894,East Devon 017A,E02004145,East Devon 017,E07000040,East Devon
E01019923,East Devon 018D,14799.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019923,East Devon 018D,E02004146,East Devon 018,E07000040,East Devon
E01019904,East Devon 015A,15206.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019904,East Devon 015A,E02004143,East Devon 015,E07000040,East Devon
E01019909,East Devon 016B,30838.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019909,East Devon 016B,E02004144,East Devon 016,E07000040,East Devon
E01019911,East Devon 016D,28174.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019911,East Devon 016D,E02004144,East Devon 016,E07000040,East Devon
E01019897,East Devon 017D,17426.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019897,East Devon 017D,E02004145,East Devon 017,E07000040,East Devon
E01019907,East Devon 015D,28665.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019907,East Devon 015D,E02004143,East Devon 015,E07000040,East Devon
E01020332,West Devon 005A,15326.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020332,West Devon 005A,E02004233,West Devon 005,E07000047,West Devon
E01020337,West Devon 005F,10187.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020337,West Devon 005F,E02004233,West Devon 005,E07000047,West Devon
E01020333,West Devon 005B,29396.0,West Devon,Urban,NHS Devon Integrated Care Board,E01020333,West Devon 005B,E02004233,West Devon 005,E07000047,West Devon
E01020259,Teignbridge 003C,14983.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020259,Teignbridge 003C,E02004203,Teignbridge 003,E07000045,Teignbridge
E01020323,West Devon 003C,10355.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020323,West Devon 003C,E02004231,West Devon 003,E07000047,West Devon
E01020324,West Devon 006B,13961.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020324,West Devon 006B,E02004234,West Devon 006,E07000047,West Devon
E01020318,West Devon 003A,20898.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020318,West Devon 003A,E02004231,West Devon 003,E07000047,West Devon
E01020314,West Devon 004A,11762.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020314,West Devon 004A,E02004232,West Devon 004,E07000047,West Devon
E01020329,West Devon 002C,17662.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020329,West Devon 002C,E02004230,West Devon 002,E07000047,West Devon
E01020319,West Devon 003B,14912.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020319,West Devon 003B,E02004231,West Devon 003,E07000047,West Devon
E01020221,Teignbridge 004D,18876.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020221,Teignbridge 004D,E02004204,Teignbridge 004,E07000045,Teignbridge
E01020245,Teignbridge 002E,21279.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020245,Teignbridge 002E,E02004202,Teignbridge 002,E07000045,Teignbridge
E01020244,Teignbridge 002D,20397.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020244,Teignbridge 002D,E02004202,Teignbridge 002,E07000045,Teignbridge
E01020241,Teignbridge 002B,18426.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020241,Teignbridge 002B,E02004202,Teignbridge 002,E07000045,Teignbridge
E01020240,Teignbridge 002A,23786.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020240,Teignbridge 002A,E02004202,Teignbridge 002,E07000045,Teignbridge
E01020258,Teignbridge 003B,20337.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020258,Teignbridge 003B,E02004203,Teignbridge 003,E07000045,Teignbridge
E01020273,Teignbridge 003D,22431.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020273,Teignbridge 003D,E02004203,Teignbridge 003,E07000045,Teignbridge
E01020274,Teignbridge 001D,17904.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020274,Teignbridge 001D,E02004201,Teignbridge 001,E07000045,Teignbridge
E01033236,Exeter 015F,29118.0,Exeter,Urban,NHS Devon Integrated Care Board,E01033236,Exeter 015F,E02004163,Exeter 015,E07000041,Exeter
E01020243,Teignbridge 001A,19093.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020243,Teignbridge 001A,E02004201,Teignbridge 001,E07000045,Teignbridge
E01019906,East Devon 015C,28700.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019906,East Devon 015C,E02004143,East Devon 015,E07000040,East Devon
E01019924,East Devon 018E,17190.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019924,East Devon 018E,E02004146,East Devon 018,E07000040,East Devon
E01019908,East Devon 016A,21757.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019908,East Devon 016A,E02004144,East Devon 016,E07000040,East Devon
E01019895,East Devon 017B,29782.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019895,East Devon 017B,E02004145,East Devon 017,E07000040,East Devon
E01019905,East Devon 015B,32202.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019905,East Devon 015B,E02004143,East Devon 015,E07000040,East Devon
E01019965,East Devon 014C,26671.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019965,East Devon 014C,E02004142,East Devon 014,E07000040,East Devon
E01019964,East Devon 014B,27639.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019964,East Devon 014B,E02004142,East Devon 014,E07000040,East Devon
E01019945,East Devon 013B,17007.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019945,East Devon 013B,E02004141,East Devon 013,E07000040,East Devon
E01019963,East Devon 013C,31864.0,East Devon,Rural,NHS Devon Integrated Care Board,E01019963,East Devon 013C,E02004141,East Devon 013,E07000040,East Devon
E01019956,East Devon 012A,27792.0,East Devon,Urban,NHS Devon Integrated Care Board,E01019956,East Devon 012A,E02004140,East Devon 012,E07000040,East Devon
E01020242,Teignbridge 002C,31322.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020242,Teignbridge 002C,E02004202,Teignbridge 002,E07000045,Teignbridge
E01033235,Exeter 015E,28099.0,Exeter,Urban,NHS Devon Integrated Care Board,E01033235,Exeter 015E,E02004163,Exeter 015,E07000041,Exeter
E01034635,Exeter 015H,,Exeter,Urban,NHS Devon Integrated Care Board,E01034635,Exeter 015H,E02004163,Exeter 015,E07000041,Exeter
E01034634,Exeter 015G,,Exeter,Urban,NHS Devon Integrated Care Board,E01034634,Exeter 015G,E02004163,Exeter 015,E07000041,Exeter
E01020012,Exeter 015B,9970.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020012,Exeter 015B,E02004163,Exeter 015,E07000041,Exeter
E01019968,Exeter 014A,26754.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019968,Exeter 014A,E02004162,Exeter 014,E07000041,Exeter
E01019970,Exeter 014C,26881.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019970,Exeter 014C,E02004162,Exeter 014,E07000041,Exeter
E01020011,Exeter 015A,25560.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020011,Exeter 015A,E02004163,Exeter 015,E07000041,Exeter
E01034633,Exeter 011I,,Exeter,Urban,NHS Devon Integrated Care Board,E01034633,Exeter 011I,E02004159,Exeter 011,E07000041,Exeter
E01034632,Exeter 011H,,Exeter,Urban,NHS Devon Integrated Care Board,E01034632,Exeter 011H,E02004159,Exeter 011,E07000041,Exeter
E01019969,Exeter 014B,22269.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019969,Exeter 014B,E02004162,Exeter 014,E07000041,Exeter
E01019973,Exeter 012A,21508.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019973,Exeter 012A,E02004160,Exeter 012,E07000041,Exeter
E01020015,Exeter 013E,3556.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020015,Exeter 013E,E02004161,Exeter 013,E07000041,Exeter
E01020010,Exeter 013B,8906.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020010,Exeter 013B,E02004161,Exeter 013,E07000041,Exeter
E01019971,Exeter 014D,17673.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019971,Exeter 014D,E02004162,Exeter 014,E07000041,Exeter
E01019972,Exeter 014E,13796.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019972,Exeter 014E,E02004162,Exeter 014,E07000041,Exeter
E01019977,Exeter 012D,20992.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019977,Exeter 012D,E02004160,Exeter 012,E07000041,Exeter
E01019976,Exeter 012C,25912.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019976,Exeter 012C,E02004160,Exeter 012,E07000041,Exeter
E01020023,Exeter 009B,26932.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020023,Exeter 009B,E02004157,Exeter 009,E07000041,Exeter
E01033232,Exeter 011F,24668.0,Exeter,Urban,NHS Devon Integrated Care Board,E01033232,Exeter 011F,E02004159,Exeter 011,E07000041,Exeter
E01020340,West Devon 004D,14731.0,West Devon,Rural,NHS Devon Integrated Care Board,E01020340,West Devon 004D,E02004232,West Devon 004,E07000047,West Devon
E01020286,Torridge 009A,7803.0,Torridge,Rural,NHS Devon Integrated Care Board,E01020286,Torridge 009A,E02004228,Torridge 009,E07000046,Torridge
E01020290,Torridge 009C,10141.0,Torridge,Rural,NHS Devon Integrated Care Board,E01020290,Torridge 009C,E02004228,Torridge 009,E07000046,Torridge
E01020031,Exeter 010D,20487.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020031,Exeter 010D,E02004158,Exeter 010,E07000041,Exeter
E01020032,Exeter 010E,11492.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020032,Exeter 010E,E02004158,Exeter 010,E07000041,Exeter
E01020027,Exeter 011B,24460.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020027,Exeter 011B,E02004159,Exeter 011,E07000041,Exeter
E01020014,Exeter 013D,5662.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020014,Exeter 013D,E02004161,Exeter 013,E07000041,Exeter
E01020013,Exeter 013C,14375.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020013,Exeter 013C,E02004161,Exeter 013,E07000041,Exeter
E01033234,Exeter 011G,26869.0,Exeter,Urban,NHS Devon Integrated Care Board,E01033234,Exeter 011G,E02004159,Exeter 011,E07000041,Exeter
E01019975,Exeter 010A,7783.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019975,Exeter 010A,E02004158,Exeter 010,E07000041,Exeter
E01019974,Exeter 012B,19061.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019974,Exeter 012B,E02004160,Exeter 012,E07000041,Exeter
E01020025,Exeter 009D,19618.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020025,Exeter 009D,E02004157,Exeter 009,E07000041,Exeter
E01020024,Exeter 009C,31519.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020024,Exeter 009C,E02004157,Exeter 009,E07000041,Exeter
E01020030,Exeter 010C,14140.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020030,Exeter 010C,E02004158,Exeter 010,E07000041,Exeter
E01019988,Exeter 013A,25363.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019988,Exeter 013A,E02004161,Exeter 013,E07000041,Exeter
E01020026,Exeter 011A,29869.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020026,Exeter 011A,E02004159,Exeter 011,E07000041,Exeter
E01020029,Exeter 010B,19807.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020029,Exeter 010B,E02004158,Exeter 010,E07000041,Exeter
E01034631,Exeter 008G,,Exeter,Urban,NHS Devon Integrated Care Board,E01034631,Exeter 008G,E02004156,Exeter 008,E07000041,Exeter
E01034630,Exeter 008F,,Exeter,Urban,NHS Devon Integrated Care Board,E01034630,Exeter 008F,E02004156,Exeter 008,E07000041,Exeter
E01019996,Exeter 009A,21566.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019996,Exeter 009A,E02004157,Exeter 009,E07000041,Exeter
E01020018,Exeter 008E,9203.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020018,Exeter 008E,E02004156,Exeter 008,E07000041,Exeter
E01019986,Exeter 007A,30264.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019986,Exeter 007A,E02004155,Exeter 007,E07000041,Exeter
E01019987,Exeter 006A,20506.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019987,Exeter 006A,E02004154,Exeter 006,E07000041,Exeter
E01019981,Exeter 012E,14017.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019981,Exeter 012E,E02004160,Exeter 012,E07000041,Exeter
E01019989,Exeter 006B,26823.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019989,Exeter 006B,E02004154,Exeter 006,E07000041,Exeter
E01019985,Exeter 005E,7128.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019985,Exeter 005E,E02004153,Exeter 005,E07000041,Exeter
E01020040,Exeter 007E,16149.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020040,Exeter 007E,E02004155,Exeter 007,E07000041,Exeter
E01019995,Exeter 008B,5708.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019995,Exeter 008B,E02004156,Exeter 008,E07000041,Exeter
E01020009,Exeter 006E,23253.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020009,Exeter 006E,E02004154,Exeter 006,E07000041,Exeter
E01020038,Exeter 011E,27291.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020038,Exeter 011E,E02004159,Exeter 011,E07000041,Exeter
E01020039,Exeter 007D,5897.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020039,Exeter 007D,E02004155,Exeter 007,E07000041,Exeter
E01019984,Exeter 005D,28554.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019984,Exeter 005D,E02004153,Exeter 005,E07000041,Exeter
E01020262,Teignbridge 001B,12472.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020262,Teignbridge 001B,E02004201,Teignbridge 001,E07000045,Teignbridge
E01019994,Exeter 008A,16010.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019994,Exeter 008A,E02004156,Exeter 008,E07000041,Exeter
E01020036,Exeter 007B,15892.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020036,Exeter 007B,E02004155,Exeter 007,E07000041,Exeter
E01020017,Exeter 008D,14716.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020017,Exeter 008D,E02004156,Exeter 008,E07000041,Exeter
E01020022,Exeter 004E,10997.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020022,Exeter 004E,E02004152,Exeter 004,E07000041,Exeter
E01019983,Exeter 005C,25813.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019983,Exeter 005C,E02004153,Exeter 005,E07000041,Exeter
E01020008,Exeter 006D,23605.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020008,Exeter 006D,E02004154,Exeter 006,E07000041,Exeter
E01020006,Exeter 006C,16998.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020006,Exeter 006C,E02004154,Exeter 006,E07000041,Exeter
E01020037,Exeter 007C,7475.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020037,Exeter 007C,E02004155,Exeter 007,E07000041,Exeter
E01020020,Exeter 004C,17188.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020020,Exeter 004C,E02004152,Exeter 004,E07000041,Exeter
E01019997,Exeter 004A,21190.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019997,Exeter 004A,E02004152,Exeter 004,E07000041,Exeter
E01020021,Exeter 004D,21193.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020021,Exeter 004D,E02004152,Exeter 004,E07000041,Exeter
E01020007,Exeter 002E,17796.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020007,Exeter 002E,E02004150,Exeter 002,E07000041,Exeter
E01020019,Exeter 004B,27981.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020019,Exeter 004B,E02004152,Exeter 004,E07000041,Exeter
E01020005,Exeter 003E,7021.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020005,Exeter 003E,E02004151,Exeter 003,E07000041,Exeter
E01019980,Exeter 005A,12967.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019980,Exeter 005A,E02004153,Exeter 005,E07000041,Exeter
E01019992,Exeter 003A,13633.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019992,Exeter 003A,E02004151,Exeter 003,E07000041,Exeter
E01020004,Exeter 003D,31397.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020004,Exeter 003D,E02004151,Exeter 003,E07000041,Exeter
E01019982,Exeter 005B,17412.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019982,Exeter 005B,E02004153,Exeter 005,E07000041,Exeter
E01020263,Teignbridge 001C,21259.0,Teignbridge,Rural,NHS Devon Integrated Care Board,E01020263,Teignbridge 001C,E02004201,Teignbridge 001,E07000045,Teignbridge
E01020000,Exeter 002D,11226.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020000,Exeter 002D,E02004150,Exeter 002,E07000041,Exeter
E01019999,Exeter 001D,30457.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019999,Exeter 001D,E02004149,Exeter 001,E07000041,Exeter
E01019991,Exeter 002B,8835.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019991,Exeter 002B,E02004150,Exeter 002,E07000041,Exeter
E01034629,Exeter 001H,,Exeter,Urban,NHS Devon Integrated Care Board,E01034629,Exeter 001H,E02004149,Exeter 001,E07000041,Exeter
E01019998,Exeter 001C,28991.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019998,Exeter 001C,E02004149,Exeter 001,E07000041,Exeter
E01034622,East Devon 021E,,East Devon,Urban,NHS Devon Integrated Care Board,E01034622,East Devon 021E,E02007027,East Devon 021,E07000040,East Devon
E01020002,Exeter 003B,16285.0,Exeter,Urban,NHS Devon Integrated Care Board,E01020002,Exeter 003B,E02004151,Exeter 003,E07000041,Exeter
E01019990,Exeter 002A,5792.0,Exeter,Urban,NHS Devon Integrated Care Board,E01019990,Exeter 002A,E02004150,Exeter 002,E07000041,Exeter
E01020082,Mid Devon 009D,16935.0,Mid Devon,Rural,NHS Devon Integrated Care Board,E01020082,Mid Devon 009D,E02004172,Mid Devon 009,E07000042,Mid Devon
