LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
E01034788,Cotswold 010E,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01034788,Cotswold 010E,E02004624,Cotswold 010,E07000079,Cotswold
E01022224,Cotswold 010C,26000.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022224,Cotswold 010C,E02004624,Cotswold 010,E07000079,Cotswold
E01022198,Cotswold 008D,20747.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022198,Cotswold 008D,E02004622,Cotswold 008,E07000079,Cotswold
E01022192,Cotswold 008B,12496.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022192,Cotswold 008B,E02004622,Cotswold 008,E07000079,Cotswold
E01022225,Cotswold 008E,20863.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022225,Cotswold 008E,E02004622,Cotswold 008,E07000079,Cotswold
E01022200,Cotswold 007D,11419.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022200,Cotswold 007D,E02004621,Cotswold 007,E07000079,Cotswold
E01034787,Cotswold 010D,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01034787,Cotswold 010D,E02004624,Cotswold 010,E07000079,Cotswold
E01022207,Cotswold 005B,24660.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022207,Cotswold 005B,E02004619,Cotswold 005,E07000079,Cotswold
E01022175,Cotswold 005A,19699.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022175,Cotswold 005A,E02004619,Cotswold 005,E07000079,Cotswold
E01022213,Cotswold 005C,27273.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022213,Cotswold 005C,E02004619,Cotswold 005,E07000079,Cotswold
E01022190,Cotswold 006C,19650.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022190,Cotswold 006C,E02004620,Cotswold 006,E07000079,Cotswold
E01022199,Cotswold 007C,25278.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022199,Cotswold 007C,E02004621,Cotswold 007,E07000079,Cotswold
E01022189,Cotswold 006B,27926.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022189,Cotswold 006B,E02004620,Cotswold 006,E07000079,Cotswold
E01022194,Cotswold 007A,20463.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022194,Cotswold 007A,E02004621,Cotswold 007,E07000079,Cotswold
E01022188,Cotswold 006A,13676.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022188,Cotswold 006A,E02004620,Cotswold 006,E07000079,Cotswold
E01022196,Cotswold 006D,31593.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022196,Cotswold 006D,E02004620,Cotswold 006,E07000079,Cotswold
E01022186,Cotswold 004A,18513.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022186,Cotswold 004A,E02004618,Cotswold 004,E07000079,Cotswold
E01022216,Cotswold 004D,19344.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022216,Cotswold 004D,E02004618,Cotswold 004,E07000079,Cotswold
E01022463,Tewkesbury 003B,23853.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022463,Tewkesbury 003B,E02004668,Tewkesbury 003,E07000083,Tewkesbury
E01022466,Tewkesbury 003E,29195.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022466,Tewkesbury 003E,E02004668,Tewkesbury 003,E07000083,Tewkesbury
E01022203,Cotswold 009B,29885.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022203,Cotswold 009B,E02004623,Cotswold 009,E07000079,Cotswold
E01022222,Cotswold 003D,18584.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022222,Cotswold 003D,E02004617,Cotswold 003,E07000079,Cotswold
E01022182,Cotswold 001B,24741.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022182,Cotswold 001B,E02004615,Cotswold 001,E07000079,Cotswold
E01022449,Tewkesbury 003A,22167.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022449,Tewkesbury 003A,E02004668,Tewkesbury 003,E07000083,Tewkesbury
E01022305,Gloucester 006D,28079.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022305,Gloucester 006D,E02004641,Gloucester 006,E07000081,Gloucester
E01022304,Gloucester 006C,28711.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022304,Gloucester 006C,E02004641,Gloucester 006,E07000081,Gloucester
E01022303,Gloucester 006B,19779.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022303,Gloucester 006B,E02004641,Gloucester 006,E07000081,Gloucester
E01034807,Tewkesbury 009F,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034807,Tewkesbury 009F,E02004674,Tewkesbury 009,E07000083,Tewkesbury
E01022308,Gloucester 006E,26956.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022308,Gloucester 006E,E02004641,Gloucester 006,E07000081,Gloucester
E01022426,Tewkesbury 007B,32175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022426,Tewkesbury 007B,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022425,Tewkesbury 007A,30177.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022425,Tewkesbury 007A,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022427,Tewkesbury 007C,29918.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022427,Tewkesbury 007C,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022430,Tewkesbury 007F,31802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022430,Tewkesbury 007F,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022428,Tewkesbury 007D,13651.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022428,Tewkesbury 007D,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022297,Gloucester 003C,31496.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022297,Gloucester 003C,E02004638,Gloucester 003,E07000081,Gloucester
E01022296,Gloucester 003B,13863.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022296,Gloucester 003B,E02004638,Gloucester 003,E07000081,Gloucester
E01022309,Gloucester 002A,8994.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022309,Gloucester 002A,E02004637,Gloucester 002,E07000081,Gloucester
E01022295,Gloucester 003A,25043.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022295,Gloucester 003A,E02004638,Gloucester 003,E07000081,Gloucester
E01022318,Gloucester 001E,31051.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022318,Gloucester 001E,E02004636,Gloucester 001,E07000081,Gloucester
E01022310,Gloucester 002B,11949.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022310,Gloucester 002B,E02004637,Gloucester 002,E07000081,Gloucester
E01022317,Gloucester 001D,30776.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022317,Gloucester 001D,E02004636,Gloucester 001,E07000081,Gloucester
E01022314,Gloucester 002E,24509.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022314,Gloucester 002E,E02004637,Gloucester 002,E07000081,Gloucester
E01022315,Gloucester 001B,29932.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022315,Gloucester 001B,E02004636,Gloucester 001,E07000081,Gloucester
E01022316,Gloucester 001C,29039.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022316,Gloucester 001C,E02004636,Gloucester 001,E07000081,Gloucester
E01022330,Gloucester 009C,15816.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022330,Gloucester 009C,E02004644,Gloucester 009,E07000081,Gloucester
E01022326,Gloucester 009A,12729.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022326,Gloucester 009A,E02004644,Gloucester 009,E07000081,Gloucester
E01022332,Gloucester 004A,4897.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022332,Gloucester 004A,E02004639,Gloucester 004,E07000081,Gloucester
E01022444,Tewkesbury 006D,19289.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022444,Tewkesbury 006D,E02004671,Tewkesbury 006,E07000083,Tewkesbury
E01034791,Gloucester 004G,,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01034791,Gloucester 004G,E02004639,Gloucester 004,E07000081,Gloucester
E01032932,Gloucester 004E,5109.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01032932,Gloucester 004E,E02004639,Gloucester 004,E07000081,Gloucester
E01022443,Tewkesbury 006C,28324.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022443,Tewkesbury 006C,E02004671,Tewkesbury 006,E07000083,Tewkesbury
E01022247,Forest of Dean 001C,20537.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022247,Forest of Dean 001C,E02004626,Forest of Dean 001,E07000080,Forest of Dean
E01022429,Tewkesbury 007E,26772.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022429,Tewkesbury 007E,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022431,Tewkesbury 007G,29266.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022431,Tewkesbury 007G,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01034805,Tewkesbury 008D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034805,Tewkesbury 008D,E02004673,Tewkesbury 008,E07000083,Tewkesbury
E01022441,Tewkesbury 004B,14522.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022441,Tewkesbury 004B,E02004669,Tewkesbury 004,E07000083,Tewkesbury
E01022456,Tewkesbury 002A,25366.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022456,Tewkesbury 002A,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022457,Tewkesbury 002B,6963.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022457,Tewkesbury 002B,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022458,Tewkesbury 002C,4199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022458,Tewkesbury 002C,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022459,Tewkesbury 002D,15638.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022459,Tewkesbury 002D,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022313,Gloucester 001A,25587.0,Gloucester,Urban,NHS Gloucestershire Integrated Care Board,E01022313,Gloucester 001A,E02004636,Gloucester 001,E07000081,Gloucester
E01022447,Tewkesbury 007H,26048.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022447,Tewkesbury 007H,E02004672,Tewkesbury 007,E07000083,Tewkesbury
E01022440,Tewkesbury 006A,14979.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022440,Tewkesbury 006A,E02004671,Tewkesbury 006,E07000083,Tewkesbury
E01022448,Tewkesbury 008B,14175.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022448,Tewkesbury 008B,E02004673,Tewkesbury 008,E07000083,Tewkesbury
E01022442,Tewkesbury 006B,17168.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022442,Tewkesbury 006B,E02004671,Tewkesbury 006,E07000083,Tewkesbury
E01022445,Tewkesbury 004C,20229.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022445,Tewkesbury 004C,E02004669,Tewkesbury 004,E07000083,Tewkesbury
E01022146,Cheltenham 002D,32138.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022146,Cheltenham 002D,E02004601,Cheltenham 002,E07000078,Cheltenham
E01022434,Tewkesbury 004A,28916.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022434,Tewkesbury 004A,E02004669,Tewkesbury 004,E07000083,Tewkesbury
E01022433,Tewkesbury 011C,32390.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022433,Tewkesbury 011C,E02007035,Tewkesbury 011,E07000083,Tewkesbury
E01022464,Tewkesbury 003C,17516.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022464,Tewkesbury 003C,E02004668,Tewkesbury 003,E07000083,Tewkesbury
E01022465,Tewkesbury 003D,30019.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022465,Tewkesbury 003D,E02004668,Tewkesbury 003,E07000083,Tewkesbury
E01022455,Tewkesbury 001E,29523.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022455,Tewkesbury 001E,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01022461,Tewkesbury 002F,30106.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022461,Tewkesbury 002F,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022452,Tewkesbury 001D,25133.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022452,Tewkesbury 001D,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01022450,Tewkesbury 001B,11556.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022450,Tewkesbury 001B,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01022451,Tewkesbury 001C,23199.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022451,Tewkesbury 001C,E02004666,Tewkesbury 001,E07000083,Tewkesbury
E01022462,Tewkesbury 002G,25930.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022462,Tewkesbury 002G,E02004667,Tewkesbury 002,E07000083,Tewkesbury
E01022259,Forest of Dean 003D,25467.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022259,Forest of Dean 003D,E02004628,Forest of Dean 003,E07000080,Forest of Dean
E01022258,Forest of Dean 003C,14490.0,Forest of Dean,Rural,NHS Gloucestershire Integrated Care Board,E01022258,Forest of Dean 003C,E02004628,Forest of Dean 003,E07000080,Forest of Dean
