LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01022201,Cotswold 004C,19046.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022201,Cotswold 004C,E02004618,Cotswold 004,E07000079,Cotswold,1811,81,82,86,89,77,49,81,83,97,133,152,170,187,130,137,82,49,46
E01022454,Tewkesbury 008C,18412.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022454,Tewkesbury 008C,E02004673,Tewkesbury 008,E07000083,Tewkesbury,2587,189,199,151,104,122,119,159,171,139,154,186,173,146,144,130,122,100,79
E01022114,Cheltenham 014B,32080.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022114,Cheltenham 014B,E02004613,Cheltenham 014,E07000078,Cheltenham,1599,64,72,136,113,52,27,42,57,109,126,118,140,106,87,104,84,77,85
E01022129,Cheltenham 015B,28624.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022129,Cheltenham 015B,E02004614,Cheltenham 015,E07000078,Cheltenham,2399,142,169,148,121,58,62,74,170,169,157,196,177,130,130,143,116,96,141
E01022128,Cheltenham 015A,32554.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022128,Cheltenham 015A,E02004614,Cheltenham 015,E07000078,Cheltenham,1558,87,112,99,70,46,31,50,90,85,122,134,103,100,107,114,78,63,67
E01022171,Cheltenham 013E,32750.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022171,Cheltenham 013E,E02004612,Cheltenham 013,E07000078,Cheltenham,1295,63,86,83,75,51,86,79,75,96,82,117,116,85,82,60,26,16,17
E01022172,Cheltenham 013F,31317.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022172,Cheltenham 013F,E02004612,Cheltenham 013,E07000078,Cheltenham,1459,50,73,50,60,63,39,77,66,81,90,106,128,100,85,103,114,74,100
E01022110,Cheltenham 012E,25505.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022110,Cheltenham 012E,E02004611,Cheltenham 012,E07000078,Cheltenham,1408,73,106,143,76,39,40,54,80,126,135,121,106,75,54,57,50,34,39
E01022113,Cheltenham 014A,32366.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022113,Cheltenham 014A,E02004613,Cheltenham 014,E07000078,Cheltenham,1744,47,92,129,120,49,32,26,78,85,122,135,145,114,124,112,124,96,114
E01022191,Cotswold 008A,26135.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022191,Cotswold 008A,E02004622,Cotswold 008,E07000079,Cotswold,1316,51,63,50,42,90,121,103,82,84,78,89,105,92,74,86,49,31,26
E01022195,Cotswold 007B,29283.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022195,Cotswold 007B,E02004621,Cotswold 007,E07000079,Cotswold,1594,38,54,47,188,174,66,55,53,76,86,92,107,81,86,119,74,82,116
E01022197,Cotswold 006E,32405.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022197,Cotswold 006E,E02004620,Cotswold 006,E07000079,Cotswold,1845,98,102,98,100,55,61,86,127,115,107,128,150,146,125,148,96,57,46
E01022187,Cotswold 004B,17866.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022187,Cotswold 004B,E02004618,Cotswold 004,E07000079,Cotswold,1915,60,104,129,134,111,57,80,104,94,125,148,185,120,131,135,81,63,54
E01022109,Cheltenham 012D,32114.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022109,Cheltenham 012D,E02004611,Cheltenham 012,E07000078,Cheltenham,1580,52,101,132,118,67,32,27,92,93,137,131,137,103,87,89,58,66,58
E01022112,Cheltenham 012G,32615.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022112,Cheltenham 012G,E02004611,Cheltenham 012,E07000078,Cheltenham,1370,67,110,143,91,55,29,36,84,102,123,114,77,73,66,43,53,40,64
E01022105,Cheltenham 012C,32797.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022105,Cheltenham 012C,E02004611,Cheltenham 012,E07000078,Cheltenham,1478,55,90,122,119,52,33,39,72,98,122,148,102,94,67,100,73,46,46
E01034779,Cheltenham 012H,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034779,Cheltenham 012H,E02004611,Cheltenham 012,E07000078,Cheltenham,1658,153,117,115,83,79,196,202,175,147,104,86,68,41,33,29,9,11,10
E01022132,Cheltenham 006B,7564.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022132,Cheltenham 006B,E02004605,Cheltenham 006,E07000078,Cheltenham,1498,102,103,112,77,85,80,98,108,106,78,112,111,87,73,60,55,32,19
E01022145,Cheltenham 002C,29383.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022145,Cheltenham 002C,E02004601,Cheltenham 002,E07000078,Cheltenham,1236,64,87,60,52,52,44,59,75,83,71,85,108,93,84,68,67,38,46
E01022130,Cheltenham 015C,31772.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022130,Cheltenham 015C,E02004614,Cheltenham 015,E07000078,Cheltenham,1608,81,104,87,71,58,58,88,91,127,109,122,129,93,93,110,49,49,89
E01022118,Cheltenham 014D,32823.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022118,Cheltenham 014D,E02004613,Cheltenham 014,E07000078,Cheltenham,1476,84,82,97,82,50,69,63,97,100,117,136,123,88,96,63,56,36,37
E01022111,Cheltenham 012F,31092.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022111,Cheltenham 012F,E02004611,Cheltenham 012,E07000078,Cheltenham,1527,73,110,145,103,48,40,54,85,110,138,135,100,85,66,64,55,41,75
E01022174,Cheltenham 011E,28374.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022174,Cheltenham 011E,E02004610,Cheltenham 011,E07000078,Cheltenham,1360,64,83,80,58,49,53,82,106,99,91,85,111,72,64,86,69,60,48
E01022138,Cheltenham 011D,32426.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022138,Cheltenham 011D,E02004610,Cheltenham 011,E07000078,Cheltenham,1674,33,65,78,176,128,89,63,70,83,104,127,137,118,85,103,91,70,54
E01022119,Cheltenham 009C,31131.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022119,Cheltenham 009C,E02004608,Cheltenham 009,E07000078,Cheltenham,1222,77,57,65,74,41,77,90,95,91,89,116,104,71,55,42,34,15,29
E01022115,Cheltenham 014C,29524.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022115,Cheltenham 014C,E02004613,Cheltenham 014,E07000078,Cheltenham,1562,58,83,65,60,59,88,84,93,86,97,121,146,102,99,121,89,67,44
E01022135,Cheltenham 011A,31126.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022135,Cheltenham 011A,E02004610,Cheltenham 011,E07000078,Cheltenham,1684,53,87,197,204,51,46,54,83,71,118,93,105,90,89,109,86,68,80
E01022137,Cheltenham 011C,29062.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022137,Cheltenham 011C,E02004610,Cheltenham 011,E07000078,Cheltenham,1520,40,39,48,49,100,158,114,87,73,97,126,114,91,74,122,60,62,66
E01022136,Cheltenham 011B,28125.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022136,Cheltenham 011B,E02004610,Cheltenham 011,E07000078,Cheltenham,1347,45,41,33,49,48,96,91,85,70,64,100,90,85,80,97,90,78,105
E01022170,Cheltenham 013D,32257.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022170,Cheltenham 013D,E02004612,Cheltenham 013,E07000078,Cheltenham,1375,74,61,71,81,60,76,74,80,89,98,122,131,117,65,59,43,40,34
E01022167,Cheltenham 013A,32319.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022167,Cheltenham 013A,E02004612,Cheltenham 013,E07000078,Cheltenham,1250,46,80,60,57,47,24,47,64,74,85,76,94,100,99,94,97,64,42
E01022169,Cheltenham 013C,18516.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022169,Cheltenham 013C,E02004612,Cheltenham 013,E07000078,Cheltenham,1506,86,116,89,94,52,62,117,110,99,101,94,102,73,62,96,55,42,56
E01022173,Cheltenham 013G,12924.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022173,Cheltenham 013G,E02004612,Cheltenham 013,E07000078,Cheltenham,1325,73,89,90,68,53,93,94,114,90,72,85,73,67,61,61,63,37,42
E01022168,Cheltenham 013B,31721.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022168,Cheltenham 013B,E02004612,Cheltenham 013,E07000078,Cheltenham,1121,42,83,89,50,50,44,56,64,94,77,68,80,52,46,83,57,54,32
E01022108,Cheltenham 010C,28455.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022108,Cheltenham 010C,E02004609,Cheltenham 010,E07000078,Cheltenham,1673,61,76,94,94,72,63,58,72,93,131,139,146,143,87,130,103,66,45
E01022107,Cheltenham 010B,28375.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022107,Cheltenham 010B,E02004609,Cheltenham 010,E07000078,Cheltenham,1577,87,95,87,72,77,56,81,95,121,94,121,124,106,67,61,80,81,72
E01022106,Cheltenham 010A,29879.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022106,Cheltenham 010A,E02004609,Cheltenham 010,E07000078,Cheltenham,1714,92,127,96,63,76,73,93,118,137,106,109,136,101,90,86,82,70,59
E01022148,Cheltenham 007A,15158.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022148,Cheltenham 007A,E02004606,Cheltenham 007,E07000078,Cheltenham,1581,58,77,80,78,95,113,107,110,95,110,112,120,106,80,77,59,43,61
E01022123,Cheltenham 010D,26238.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022123,Cheltenham 010D,E02004609,Cheltenham 010,E07000078,Cheltenham,2197,124,111,95,103,145,202,157,169,132,132,154,135,131,107,102,80,67,51
E01022104,Cheltenham 012B,27156.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022104,Cheltenham 012B,E02004611,Cheltenham 012,E07000078,Cheltenham,1712,108,122,130,86,69,99,116,140,147,119,122,110,87,74,64,51,35,33
E01022116,Cheltenham 009A,29292.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022116,Cheltenham 009A,E02004608,Cheltenham 009,E07000078,Cheltenham,1509,41,35,189,239,99,157,100,83,78,69,70,53,47,49,50,41,37,72
E01022117,Cheltenham 009B,20112.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022117,Cheltenham 009B,E02004608,Cheltenham 009,E07000078,Cheltenham,1634,29,26,22,31,173,232,159,106,73,94,87,116,99,71,89,80,53,94
E01022126,Cheltenham 009F,19287.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022126,Cheltenham 009F,E02004608,Cheltenham 009,E07000078,Cheltenham,1364,33,26,31,30,131,197,141,109,83,87,86,95,76,64,71,44,29,31
E01022125,Cheltenham 009E,28846.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022125,Cheltenham 009E,E02004608,Cheltenham 009,E07000078,Cheltenham,1172,37,38,56,46,76,98,68,58,72,78,83,124,77,51,61,55,43,51
E01022100,Cheltenham 008A,27851.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022100,Cheltenham 008A,E02004607,Cheltenham 008,E07000078,Cheltenham,1654,79,84,81,69,93,100,113,105,115,129,121,113,105,100,98,54,40,55
E01034780,Cheltenham 012I,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034780,Cheltenham 012I,E02004611,Cheltenham 012,E07000078,Cheltenham,1464,66,83,83,74,61,71,77,100,92,100,108,125,111,83,99,57,38,36
E01022124,Cheltenham 009D,10112.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022124,Cheltenham 009D,E02004608,Cheltenham 009,E07000078,Cheltenham,1203,27,25,23,30,95,147,90,82,69,59,94,78,62,57,75,65,30,95
E01022102,Cheltenham 008C,13914.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022102,Cheltenham 008C,E02004607,Cheltenham 008,E07000078,Cheltenham,1961,55,34,29,44,311,379,273,150,127,105,107,110,71,59,64,22,9,12
E01022127,Cheltenham 009G,22257.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022127,Cheltenham 009G,E02004608,Cheltenham 009,E07000078,Cheltenham,1802,24,27,263,318,177,221,136,88,64,80,62,73,65,44,46,47,31,36
E01022150,Cheltenham 007C,14693.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022150,Cheltenham 007C,E02004606,Cheltenham 007,E07000078,Cheltenham,1519,73,72,74,67,100,144,134,126,96,101,105,100,88,65,61,51,32,30
E01022156,Cheltenham 007E,12949.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022156,Cheltenham 007E,E02004606,Cheltenham 007,E07000078,Cheltenham,1914,132,106,117,70,186,211,234,187,128,118,111,94,67,57,40,23,18,15
E01022101,Cheltenham 008B,28494.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022101,Cheltenham 008B,E02004607,Cheltenham 008,E07000078,Cheltenham,1743,90,86,74,63,114,148,157,149,125,126,137,121,89,72,82,47,31,32
E01034778,Cheltenham 007H,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034778,Cheltenham 007H,E02004606,Cheltenham 007,E07000078,Cheltenham,1059,49,36,25,24,110,161,136,102,75,42,55,48,38,30,24,21,22,61
E01022149,Cheltenham 007B,10448.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022149,Cheltenham 007B,E02004606,Cheltenham 007,E07000078,Cheltenham,1486,80,104,89,82,101,116,116,126,95,85,123,120,82,44,63,22,13,25
E01022142,Cheltenham 008F,21958.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022142,Cheltenham 008F,E02004607,Cheltenham 008,E07000078,Cheltenham,1388,66,42,49,34,143,161,169,111,92,84,96,75,75,59,54,28,27,23
E01022133,Cheltenham 006C,5439.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022133,Cheltenham 006C,E02004605,Cheltenham 006,E07000078,Cheltenham,1435,78,119,149,105,89,88,99,109,109,87,81,92,78,53,41,26,25,7
E01022134,Cheltenham 006D,9522.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022134,Cheltenham 006D,E02004605,Cheltenham 006,E07000078,Cheltenham,1578,81,83,82,72,67,99,104,120,97,115,103,112,100,97,80,73,52,41
E01022153,Cheltenham 004D,9583.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022153,Cheltenham 004D,E02004603,Cheltenham 004,E07000078,Cheltenham,1470,49,42,52,56,371,192,166,119,75,77,70,63,49,28,20,19,13,9
E01034777,Cheltenham 007G,,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01034777,Cheltenham 007G,E02004606,Cheltenham 007,E07000078,Cheltenham,1318,63,44,25,40,178,203,175,122,92,69,71,69,46,20,32,24,19,26
E01022154,Cheltenham 004E,18375.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022154,Cheltenham 004E,E02004603,Cheltenham 004,E07000078,Cheltenham,1828,53,54,44,112,621,180,173,119,89,74,68,67,52,47,27,25,17,6
E01022155,Cheltenham 007D,16663.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022155,Cheltenham 007D,E02004606,Cheltenham 007,E07000078,Cheltenham,1567,82,77,67,73,119,110,149,128,114,79,99,90,95,77,79,41,47,41
E01022152,Cheltenham 004C,2368.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022152,Cheltenham 004C,E02004603,Cheltenham 004,E07000078,Cheltenham,1252,72,88,88,76,148,106,100,89,75,70,69,66,48,55,36,27,15,24
E01022141,Cheltenham 008E,25003.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022141,Cheltenham 008E,E02004607,Cheltenham 008,E07000078,Cheltenham,1383,29,20,36,52,144,151,116,73,66,73,107,121,93,74,101,64,33,30
E01022131,Cheltenham 006A,5117.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022131,Cheltenham 006A,E02004605,Cheltenham 006,E07000078,Cheltenham,1364,110,100,94,67,78,99,112,85,86,80,85,87,66,52,54,40,34,35
E01022151,Cheltenham 004B,12411.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022151,Cheltenham 004B,E02004603,Cheltenham 004,E07000078,Cheltenham,1669,66,56,54,181,364,142,151,114,94,77,85,76,66,46,44,31,10,12
E01022140,Cheltenham 008D,26381.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022140,Cheltenham 008D,E02004607,Cheltenham 008,E07000078,Cheltenham,1414,74,66,63,41,38,78,105,106,100,94,76,109,77,77,81,72,61,96
E01022157,Cheltenham 005D,6880.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022157,Cheltenham 005D,E02004604,Cheltenham 005,E07000078,Cheltenham,1508,147,109,85,62,83,120,154,134,104,64,90,94,77,62,43,33,20,27
E01022159,Cheltenham 005E,9418.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022159,Cheltenham 005E,E02004604,Cheltenham 005,E07000078,Cheltenham,1651,107,121,144,105,87,78,143,114,130,116,96,99,72,84,57,46,24,28
E01022139,Cheltenham 004A,24320.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022139,Cheltenham 004A,E02004603,Cheltenham 004,E07000078,Cheltenham,1881,78,109,86,249,181,77,108,118,111,70,68,80,101,110,122,73,68,72
E01022164,Cheltenham 001B,5916.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022164,Cheltenham 001B,E02004600,Cheltenham 001,E07000078,Cheltenham,1419,91,97,98,57,102,119,105,111,107,84,89,95,86,69,45,28,19,17
E01022144,Cheltenham 002B,25214.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022144,Cheltenham 002B,E02004601,Cheltenham 002,E07000078,Cheltenham,1434,97,73,63,53,52,72,111,104,82,81,70,101,91,71,105,69,67,72
E01022163,Cheltenham 001A,22797.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022163,Cheltenham 001A,E02004600,Cheltenham 001,E07000078,Cheltenham,1455,95,82,86,58,67,78,130,117,95,91,84,105,101,95,63,51,37,20
E01022143,Cheltenham 002A,30681.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022143,Cheltenham 002A,E02004601,Cheltenham 002,E07000078,Cheltenham,2123,103,86,84,331,115,93,118,107,108,89,104,111,114,125,161,131,86,57
E01022166,Cheltenham 001D,25247.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022166,Cheltenham 001D,E02004600,Cheltenham 001,E07000078,Cheltenham,1230,76,76,58,35,38,50,90,95,76,76,71,96,88,78,99,59,36,33
E01022165,Cheltenham 001C,21876.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022165,Cheltenham 001C,E02004600,Cheltenham 001,E07000078,Cheltenham,1456,66,56,49,46,67,97,94,117,93,88,108,111,95,99,102,65,60,43
E01022432,Tewkesbury 011E,26461.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022432,Tewkesbury 011E,E02007035,Tewkesbury 011,E07000083,Tewkesbury,1982,115,87,96,97,98,86,109,111,95,111,137,153,124,122,121,140,91,89
E01034815,Tewkesbury 011D,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034815,Tewkesbury 011D,E02007035,Tewkesbury 011,E07000083,Tewkesbury,1465,81,97,116,90,52,54,103,86,89,98,95,114,69,66,80,64,59,52
E01022438,Tewkesbury 010E,32519.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022438,Tewkesbury 010E,E02007034,Tewkesbury 010,E07000083,Tewkesbury,1283,62,68,65,46,59,64,83,102,72,89,120,109,98,68,70,42,36,30
E01034814,Tewkesbury 011B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034814,Tewkesbury 011B,E02007035,Tewkesbury 011,E07000083,Tewkesbury,1226,31,44,56,48,51,50,48,45,48,61,91,95,78,88,92,99,90,111
E01022147,Cheltenham 005C,2178.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022147,Cheltenham 005C,E02004604,Cheltenham 005,E07000078,Cheltenham,1700,130,112,98,88,111,139,141,121,117,100,118,99,78,66,53,48,32,49
E01022121,Cheltenham 005B,7726.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022121,Cheltenham 005B,E02004604,Cheltenham 005,E07000078,Cheltenham,1818,170,155,140,96,121,141,157,171,133,103,100,97,79,43,39,23,19,31
E01022122,Cheltenham 003A,3984.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022122,Cheltenham 003A,E02004602,Cheltenham 003,E07000078,Cheltenham,1452,98,121,91,95,90,100,113,127,80,88,85,82,63,61,46,27,35,50
E01022162,Cheltenham 003D,19483.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022162,Cheltenham 003D,E02004602,Cheltenham 003,E07000078,Cheltenham,1583,82,75,78,74,64,103,114,98,66,86,101,113,117,100,108,100,59,45
E01022120,Cheltenham 005A,4937.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022120,Cheltenham 005A,E02004604,Cheltenham 005,E07000078,Cheltenham,1638,115,108,122,98,120,119,125,139,102,93,123,100,84,64,43,35,23,25
E01022160,Cheltenham 003B,6078.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022160,Cheltenham 003B,E02004602,Cheltenham 003,E07000078,Cheltenham,2235,156,170,153,113,118,172,242,203,148,149,115,119,100,85,64,43,40,45
E01022161,Cheltenham 003C,13001.0,Cheltenham,Urban,NHS Gloucestershire Integrated Care Board,E01022161,Cheltenham 003C,E02004602,Cheltenham 003,E07000078,Cheltenham,1465,87,99,95,66,79,128,128,145,100,92,66,95,90,62,62,39,23,9
E01032940,Tewkesbury 001H,31122.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01032940,Tewkesbury 001H,E02004666,Tewkesbury 001,E07000083,Tewkesbury,1526,98,126,142,113,72,80,114,116,159,150,122,97,35,41,26,16,12,7
E01032939,Tewkesbury 001G,28820.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01032939,Tewkesbury 001G,E02004666,Tewkesbury 001,E07000083,Tewkesbury,1476,67,77,128,116,69,72,93,103,92,145,153,105,66,55,56,38,22,19
E01022460,Tewkesbury 002E,20126.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022460,Tewkesbury 002E,E02004667,Tewkesbury 002,E07000083,Tewkesbury,1897,87,104,100,91,76,85,108,103,134,113,153,136,129,137,114,81,67,79
E01022437,Tewkesbury 010D,24146.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022437,Tewkesbury 010D,E02007034,Tewkesbury 010,E07000083,Tewkesbury,1459,66,97,119,88,61,69,78,92,91,116,100,97,102,69,55,51,56,52
E01034813,Tewkesbury 011A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034813,Tewkesbury 011A,E02007035,Tewkesbury 011,E07000083,Tewkesbury,1179,74,94,81,54,51,60,91,80,96,92,49,88,61,43,60,44,31,30
E01022439,Tewkesbury 010C,30802.0,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01022439,Tewkesbury 010C,E02007034,Tewkesbury 010,E07000083,Tewkesbury,2652,225,189,159,119,116,267,295,206,178,163,185,166,94,83,70,56,38,43
E01034812,Tewkesbury 010B,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034812,Tewkesbury 010B,E02007034,Tewkesbury 010,E07000083,Tewkesbury,1214,166,132,76,53,41,95,148,150,98,71,38,45,25,25,30,15,4,2
E01034811,Tewkesbury 010A,,Tewkesbury,Urban,NHS Gloucestershire Integrated Care Board,E01034811,Tewkesbury 010A,E02007034,Tewkesbury 010,E07000083,Tewkesbury,1605,125,167,131,74,63,103,158,136,135,103,102,76,43,55,51,37,27,19
E01022453,Tewkesbury 004D,26656.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01022453,Tewkesbury 004D,E02004669,Tewkesbury 004,E07000083,Tewkesbury,2401,141,162,153,111,81,86,145,143,170,161,172,163,164,115,152,124,91,67
E01032938,Tewkesbury 001F,24545.0,Tewkesbury,Rural,NHS Gloucestershire Integrated Care Board,E01032938,Tewkesbury 001F,E02004666,Tewkesbury 001,E07000083,Tewkesbury,2392,197,172,137,118,128,209,217,204,170,138,150,141,95,84,73,67,43,49
E01034788,Cotswold 010E,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01034788,Cotswold 010E,E02004624,Cotswold 010,E07000079,Cotswold,1250,66,102,87,65,36,37,65,89,82,86,90,99,85,69,73,56,42,21
E01022224,Cotswold 010C,26000.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022224,Cotswold 010C,E02004624,Cotswold 010,E07000079,Cotswold,1534,46,68,79,53,53,44,67,66,84,90,119,175,134,105,124,98,67,62
E01022198,Cotswold 008D,20747.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022198,Cotswold 008D,E02004622,Cotswold 008,E07000079,Cotswold,1251,58,55,63,61,101,103,78,63,63,77,94,109,69,63,58,57,32,47
E01022192,Cotswold 008B,12496.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022192,Cotswold 008B,E02004622,Cotswold 008,E07000079,Cotswold,1283,50,58,76,90,160,62,79,59,71,100,100,89,68,62,66,43,27,23
E01022225,Cotswold 008E,20863.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022225,Cotswold 008E,E02004622,Cotswold 008,E07000079,Cotswold,2605,185,145,120,141,122,217,206,218,177,151,132,112,118,105,129,106,85,136
E01022200,Cotswold 007D,11419.0,Cotswold,Urban,NHS Gloucestershire Integrated Care Board,E01022200,Cotswold 007D,E02004621,Cotswold 007,E07000079,Cotswold,1187,82,65,68,47,77,76,91,64,53,67,103,62,78,68,54,42,38,52
E01034787,Cotswold 010D,,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01034787,Cotswold 010D,E02004624,Cotswold 010,E07000079,Cotswold,1715,82,91,86,80,73,77,79,95,96,92,146,171,137,101,105,86,52,66
E01022207,Cotswold 005B,24660.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022207,Cotswold 005B,E02004619,Cotswold 005,E07000079,Cotswold,1674,43,71,96,92,63,40,54,49,97,120,135,149,168,150,146,90,71,40
E01022175,Cotswold 005A,19699.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022175,Cotswold 005A,E02004619,Cotswold 005,E07000079,Cotswold,1786,58,65,92,64,79,84,79,70,107,119,155,182,147,156,131,100,39,59
E01022213,Cotswold 005C,27273.0,Cotswold,Rural,NHS Gloucestershire Integrated Care Board,E01022213,Cotswold 005C,E02004619,Cotswold 005,E07000079,Cotswold,1998,96,107,129,99,67,101,90,93,104,113,172,158,132,109,138,114,89,87
