LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01015337,"Bournemouth, Christchurch and Poole 006E",19516.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015337,"Bournemouth, Christchurch and Poole 006E",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole",1860,120,117,126,79,127,117,122,159,140,120,118,126,105,60,88,55,41,40
E01015323,"Bournemouth, Christchurch and Poole 009B",27934.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015323,"Bournemouth, Christchurch and Poole 009B",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole",1676,108,118,134,95,92,76,107,117,138,138,126,118,85,75,54,38,25,32
E01015336,"Bournemouth, Christchurch and Poole 011B",17352.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015336,"Bournemouth, Christchurch and Poole 011B",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole",1783,87,120,133,90,106,95,119,123,111,127,113,128,99,83,95,67,51,36
E01015325,"Bournemouth, Christchurch and Poole 009D",28104.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015325,"Bournemouth, Christchurch and Poole 009D",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole",1797,99,153,139,96,81,82,84,144,156,135,113,121,112,85,77,49,37,34
E01015349,"Bournemouth, Christchurch and Poole 007B",17679.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015349,"Bournemouth, Christchurch and Poole 007B",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole",1745,102,145,110,85,74,90,110,117,127,123,133,107,114,76,82,76,38,36
E01015324,"Bournemouth, Christchurch and Poole 009C",19999.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015324,"Bournemouth, Christchurch and Poole 009C",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole",1722,132,128,115,94,111,98,123,132,125,100,112,114,93,67,64,38,38,38
E01015335,"Bournemouth, Christchurch and Poole 006D",24388.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015335,"Bournemouth, Christchurch and Poole 006D",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole",1671,82,94,97,72,72,73,111,98,101,112,116,135,116,91,114,65,58,64
E01015310,"Bournemouth, Christchurch and Poole 011A",6682.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015310,"Bournemouth, Christchurch and Poole 011A",E02003178,"Bournemouth, Christchurch and Poole 011",E06000058,"Bournemouth, Christchurch and Poole",1573,83,107,120,103,92,90,94,118,99,115,120,105,87,63,84,42,30,21
E01015352,"Bournemouth, Christchurch and Poole 007D",21029.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015352,"Bournemouth, Christchurch and Poole 007D",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole",1633,107,148,141,93,73,92,139,142,110,122,104,93,79,62,49,42,17,20
E01015313,"Bournemouth, Christchurch and Poole 010D",4424.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015313,"Bournemouth, Christchurch and Poole 010D",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole",1353,61,99,110,110,104,80,82,91,98,81,103,88,74,55,40,35,17,25
E01015334,"Bournemouth, Christchurch and Poole 006C",14344.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015334,"Bournemouth, Christchurch and Poole 006C",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole",1663,88,102,77,89,69,88,98,90,92,89,103,160,117,85,103,89,52,72
E01015350,"Bournemouth, Christchurch and Poole 009E",27189.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015350,"Bournemouth, Christchurch and Poole 009E",E02003177,"Bournemouth, Christchurch and Poole 009",E06000058,"Bournemouth, Christchurch and Poole",1545,60,93,107,77,83,42,76,95,88,86,116,141,103,90,94,81,43,70
E01015351,"Bournemouth, Christchurch and Poole 007C",25913.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015351,"Bournemouth, Christchurch and Poole 007C",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole",1481,93,115,103,69,48,81,104,116,103,99,96,96,104,75,67,52,28,32
E01015333,"Bournemouth, Christchurch and Poole 006B",23386.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015333,"Bournemouth, Christchurch and Poole 006B",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole",1544,54,59,88,72,78,51,67,71,94,90,122,106,120,138,103,97,63,71
E01015305,"Bournemouth, Christchurch and Poole 003C",6513.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015305,"Bournemouth, Christchurch and Poole 003C",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole",1584,81,112,125,107,74,89,96,109,106,101,112,91,96,82,84,48,36,35
E01015332,"Bournemouth, Christchurch and Poole 006A",23753.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015332,"Bournemouth, Christchurch and Poole 006A",E02003174,"Bournemouth, Christchurch and Poole 006",E06000058,"Bournemouth, Christchurch and Poole",1583,65,79,84,71,59,70,83,91,88,83,106,97,119,101,117,108,90,72
E01015353,"Bournemouth, Christchurch and Poole 007E",17513.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015353,"Bournemouth, Christchurch and Poole 007E",E02003175,"Bournemouth, Christchurch and Poole 007",E06000058,"Bournemouth, Christchurch and Poole",1116,38,67,73,50,38,58,59,63,82,64,83,92,85,71,68,57,37,31
E01015304,"Bournemouth, Christchurch and Poole 005B",3497.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015304,"Bournemouth, Christchurch and Poole 005B",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole",1810,80,113,107,73,82,107,149,111,97,111,121,135,121,104,90,64,54,91
E01015312,"Bournemouth, Christchurch and Poole 010C",2320.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015312,"Bournemouth, Christchurch and Poole 010C",E02003176,"Bournemouth, Christchurch and Poole 010",E06000058,"Bournemouth, Christchurch and Poole",1506,94,127,120,97,85,71,114,94,91,87,107,84,93,63,51,56,25,47
E01015437,"Bournemouth, Christchurch and Poole 008D",28503.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015437,"Bournemouth, Christchurch and Poole 008D",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole",1238,48,69,66,64,44,66,69,79,58,88,72,95,85,82,103,71,45,34
E01015311,"Bournemouth, Christchurch and Poole 005D",22836.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015311,"Bournemouth, Christchurch and Poole 005D",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole",1383,48,29,20,34,37,48,78,59,43,57,81,113,101,126,150,140,114,105
E01015435,"Bournemouth, Christchurch and Poole 008B",15937.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015435,"Bournemouth, Christchurch and Poole 008B",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole",1865,140,129,113,77,102,194,202,156,111,105,124,123,89,76,55,34,22,13
E01015302,"Bournemouth, Christchurch and Poole 005A",11803.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015302,"Bournemouth, Christchurch and Poole 005A",E02003173,"Bournemouth, Christchurch and Poole 005",E06000058,"Bournemouth, Christchurch and Poole",1830,82,98,82,74,75,90,100,108,91,112,124,125,144,126,147,99,76,77
E01015436,"Bournemouth, Christchurch and Poole 008C",21479.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015436,"Bournemouth, Christchurch and Poole 008C",E02003195,"Bournemouth, Christchurch and Poole 008",E06000058,"Bournemouth, Christchurch and Poole",1366,57,66,69,64,68,70,79,78,77,82,107,108,90,120,89,68,41,33
E01015434,"Bournemouth, Christchurch and Poole 001D",30329.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015434,"Bournemouth, Christchurch and Poole 001D",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole",1605,38,73,82,76,59,37,53,64,83,102,79,118,132,134,152,155,74,94
E01015431,"Bournemouth, Christchurch and Poole 001A",29326.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015431,"Bournemouth, Christchurch and Poole 001A",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole",1476,51,59,149,341,47,41,40,60,78,64,67,66,90,83,100,83,29,28
E01034373,Dorset 024F,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034373,Dorset 024F,E02004253,Dorset 024,E06000059,Dorset,1630,80,119,108,83,61,82,94,107,105,95,117,134,100,86,88,66,39,66
E01015432,"Bournemouth, Christchurch and Poole 001B",27692.0,"Bournemouth, Christchurch and Poole",Rural,NHS Dorset Integrated Care Board,E01015432,"Bournemouth, Christchurch and Poole 001B",E02003194,"Bournemouth, Christchurch and Poole 001",E06000058,"Bournemouth, Christchurch and Poole",1739,96,101,97,73,73,66,82,114,100,104,104,104,114,111,135,114,84,67
E01015301,"Bournemouth, Christchurch and Poole 003A",14657.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015301,"Bournemouth, Christchurch and Poole 003A",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole",1610,93,96,88,69,67,84,94,91,102,90,111,114,118,89,97,85,55,67
E01015303,"Bournemouth, Christchurch and Poole 003B",10427.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015303,"Bournemouth, Christchurch and Poole 003B",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole",1630,83,75,94,71,70,93,117,76,94,74,128,118,132,89,114,73,67,62
E01015306,"Bournemouth, Christchurch and Poole 003D",6701.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015306,"Bournemouth, Christchurch and Poole 003D",E02003172,"Bournemouth, Christchurch and Poole 003",E06000058,"Bournemouth, Christchurch and Poole",1674,70,80,91,106,92,84,92,100,117,104,129,129,111,99,101,74,47,48
E01020400,Dorset 024B,28276.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020400,Dorset 024B,E02004253,Dorset 024,E06000059,Dorset,1632,45,54,56,67,67,73,70,61,65,83,122,129,160,138,142,125,92,83
E01020402,Dorset 024D,32362.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020402,Dorset 024D,E02004253,Dorset 024,E06000059,Dorset,1559,60,73,100,63,51,48,54,75,88,83,86,137,117,103,149,111,87,74
E01020401,Dorset 024C,31607.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020401,Dorset 024C,E02004253,Dorset 024,E06000059,Dorset,1634,40,45,47,46,71,31,48,42,59,57,113,131,137,130,177,167,146,147
E01034372,Dorset 024E,,Dorset,Urban,NHS Dorset Integrated Care Board,E01034372,Dorset 024E,E02004253,Dorset 024,E06000059,Dorset,1436,60,93,85,59,42,47,67,88,95,88,86,98,98,99,116,95,50,70
E01020395,Dorset 024A,31132.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020395,Dorset 024A,E02004253,Dorset 024,E06000059,Dorset,1906,22,42,49,60,74,55,37,37,61,75,85,118,150,165,216,209,194,257
E01020392,Dorset 018C,21968.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020392,Dorset 018C,E02004250,Dorset 018,E06000059,Dorset,1751,47,68,50,54,80,108,88,66,58,79,84,97,104,145,149,127,134,213
E01020393,Dorset 018D,7899.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020393,Dorset 018D,E02004250,Dorset 018,E06000059,Dorset,1526,103,139,151,99,86,106,125,121,89,104,100,95,71,51,38,31,9,8
E01020394,Dorset 018E,11991.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020394,Dorset 018E,E02004250,Dorset 018,E06000059,Dorset,1716,47,73,78,74,65,60,50,56,74,69,96,119,121,128,211,145,120,130
E01020390,Dorset 018A,19784.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020390,Dorset 018A,E02004250,Dorset 018,E06000059,Dorset,1335,34,29,44,27,32,39,33,44,44,53,55,77,122,132,186,147,116,121
E01020375,Dorset 020A,23802.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020375,Dorset 020A,E02004251,Dorset 020,E06000059,Dorset,1335,50,55,59,54,50,50,75,70,54,63,79,114,102,99,142,86,52,81
E01020391,Dorset 018B,29537.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020391,Dorset 018B,E02004250,Dorset 018,E06000059,Dorset,1467,40,51,54,41,50,40,52,56,53,56,80,116,142,141,172,127,89,107
E01020376,Dorset 020B,24526.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020376,Dorset 020B,E02004251,Dorset 020,E06000059,Dorset,1096,51,51,36,50,37,53,60,39,51,63,80,104,87,62,84,70,65,53
E01020425,Dorset 016E,25520.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020425,Dorset 016E,E02004248,Dorset 016,E06000059,Dorset,1628,47,42,49,51,48,48,65,53,37,73,100,109,130,148,217,171,133,107
E01020422,Dorset 016B,19114.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020422,Dorset 016B,E02004248,Dorset 016,E06000059,Dorset,1616,53,55,45,29,48,55,64,62,46,53,75,104,115,106,193,144,161,208
E01020423,Dorset 016C,28926.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020423,Dorset 016C,E02004248,Dorset 016,E06000059,Dorset,1450,33,31,57,60,54,41,38,54,46,87,109,103,103,130,176,147,78,103
E01020424,Dorset 016D,20509.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020424,Dorset 016D,E02004248,Dorset 016,E06000059,Dorset,1379,37,38,31,48,66,48,60,56,52,67,97,110,123,141,134,109,79,83
E01020406,Dorset 015D,30236.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020406,Dorset 015D,E02004246,Dorset 015,E06000059,Dorset,2498,64,71,85,77,77,40,52,89,76,104,197,185,222,244,363,228,167,157
E01020566,Dorset 048D,18877.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020566,Dorset 048D,E02004289,Dorset 048,E06000059,Dorset,2055,85,89,84,90,73,78,101,82,99,95,159,158,199,176,178,163,84,62
E01020565,Dorset 048C,13414.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020565,Dorset 048C,E02004289,Dorset 048,E06000059,Dorset,1520,90,79,82,71,60,94,77,69,79,75,109,118,109,106,122,86,45,49
E01020562,Dorset 048A,15997.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020562,Dorset 048A,E02004289,Dorset 048,E06000059,Dorset,2174,85,105,107,95,117,110,105,93,134,132,184,200,161,164,148,110,59,65
E01020564,Dorset 048B,7975.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020564,Dorset 048B,E02004289,Dorset 048,E06000059,Dorset,1609,111,120,124,89,83,107,113,98,90,86,100,108,95,96,80,59,32,18
E01020563,Dorset 047A,5796.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020563,Dorset 047A,E02004288,Dorset 047,E06000059,Dorset,1642,47,66,73,96,174,123,141,111,94,94,98,98,98,96,101,64,37,31
E01020569,Dorset 047B,2073.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020569,Dorset 047B,E02004288,Dorset 047,E06000059,Dorset,1772,117,124,123,106,98,110,115,109,95,96,132,129,138,90,75,58,24,33
E01033200,Dorset 047C,6203.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01033200,Dorset 047C,E02004288,Dorset 047,E06000059,Dorset,2783,93,108,122,124,124,146,168,156,179,220,258,293,245,180,165,88,70,44
E01020587,Dorset 046B,15514.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020587,Dorset 046B,E02004287,Dorset 046,E06000059,Dorset,1458,53,82,85,72,68,59,83,85,73,103,101,123,99,89,129,78,39,37
E01020586,Dorset 046A,17712.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020586,Dorset 046A,E02004287,Dorset 046,E06000059,Dorset,1260,48,64,82,69,63,65,60,68,58,69,106,111,102,72,81,59,53,30
E01020585,Dorset 045C,10720.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020585,Dorset 045C,E02004286,Dorset 045,E06000059,Dorset,1501,66,94,134,88,78,66,85,78,89,110,108,116,94,73,82,52,45,43
E01020588,Dorset 046C,21766.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020588,Dorset 046C,E02004287,Dorset 046,E06000059,Dorset,1462,48,101,87,79,60,44,53,74,61,180,85,112,82,107,113,86,51,39
E01020583,Dorset 045A,24206.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020583,Dorset 045A,E02004286,Dorset 045,E06000059,Dorset,1865,55,67,96,100,66,85,58,77,80,129,159,164,154,164,168,99,68,76
E01020589,Dorset 046D,11891.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020589,Dorset 046D,E02004287,Dorset 046,E06000059,Dorset,1396,40,84,70,77,71,60,59,58,78,86,112,120,106,110,113,60,47,45
E01020581,Dorset 044E,10696.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020581,Dorset 044E,E02004284,Dorset 044,E06000059,Dorset,1798,45,57,70,80,54,73,75,80,69,89,135,140,186,166,164,156,70,89
E01020584,Dorset 045B,12392.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020584,Dorset 045B,E02004286,Dorset 045,E06000059,Dorset,1659,59,66,84,78,91,97,97,83,75,124,140,128,134,107,122,71,41,62
E01020582,Dorset 044F,3273.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020582,Dorset 044F,E02004284,Dorset 044,E06000059,Dorset,1516,70,80,80,80,60,74,81,79,86,82,94,108,123,108,124,74,48,65
E01020577,Dorset 043C,15298.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020577,Dorset 043C,E02004285,Dorset 043,E06000059,Dorset,1877,103,111,94,105,106,128,141,125,92,134,148,152,104,103,78,67,44,42
E01020578,Dorset 043D,11049.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020578,Dorset 043D,E02004285,Dorset 043,E06000059,Dorset,2076,80,114,114,101,67,99,104,116,104,103,132,162,161,121,158,122,88,130
E01020573,Dorset 043B,4723.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020573,Dorset 043B,E02004285,Dorset 043,E06000059,Dorset,1794,53,60,73,75,79,106,104,102,88,107,130,148,152,136,138,89,83,71
E01020572,Dorset 043A,11540.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020572,Dorset 043A,E02004285,Dorset 043,E06000059,Dorset,1958,102,92,94,92,108,154,127,142,152,124,144,192,108,89,110,64,30,34
E01020554,Dorset 044B,1142.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020554,Dorset 044B,E02004284,Dorset 044,E06000059,Dorset,1737,64,48,49,31,128,155,107,92,98,96,132,232,119,118,88,67,53,60
E01020575,Dorset 041B,2076.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020575,Dorset 041B,E02004283,Dorset 041,E06000059,Dorset,1801,105,124,151,126,100,104,124,125,102,100,129,125,98,90,61,52,41,44
E01020555,Dorset 044C,1524.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020555,Dorset 044C,E02004284,Dorset 044,E06000059,Dorset,1432,62,57,62,64,83,91,108,97,69,82,117,124,122,94,80,46,41,33
E01020553,Dorset 044A,3531.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020553,Dorset 044A,E02004284,Dorset 044,E06000059,Dorset,1468,63,83,70,69,99,92,124,66,142,83,90,82,89,81,91,56,40,48
E01020574,Dorset 041A,8254.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020574,Dorset 041A,E02004283,Dorset 041,E06000059,Dorset,1917,78,96,131,123,93,80,101,113,119,113,136,143,145,117,120,97,67,45
E01020556,Dorset 044D,6976.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020556,Dorset 044D,E02004284,Dorset 044,E06000059,Dorset,1577,48,57,53,42,71,102,90,105,83,69,107,121,109,128,145,91,72,84
E01020576,Dorset 041C,25632.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020576,Dorset 041C,E02004283,Dorset 041,E06000059,Dorset,1700,64,89,88,67,50,63,82,91,75,91,107,122,141,115,141,135,87,92
E01020561,Dorset 040E,18643.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020561,Dorset 040E,E02004282,Dorset 040,E06000059,Dorset,1966,91,105,102,83,103,114,132,110,120,104,115,147,127,95,122,78,62,156
E01020560,Dorset 040D,29600.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020560,Dorset 040D,E02004282,Dorset 040,E06000059,Dorset,1828,50,79,74,86,66,61,71,71,95,105,138,135,169,150,175,138,81,84
E01020580,Dorset 041E,26334.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020580,Dorset 041E,E02004283,Dorset 041,E06000059,Dorset,1503,47,75,82,92,48,53,76,65,78,85,122,110,115,110,123,92,65,65
E01020557,Dorset 040A,27597.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020557,Dorset 040A,E02004282,Dorset 040,E06000059,Dorset,1538,33,26,49,50,26,30,45,29,49,60,112,127,122,161,197,161,131,130
E01020579,Dorset 041D,20815.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020579,Dorset 041D,E02004283,Dorset 041,E06000059,Dorset,2144,70,95,130,106,75,75,72,109,106,119,198,174,158,161,181,125,83,107
E01020552,Dorset 038B,1396.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020552,Dorset 038B,E02004281,Dorset 038,E06000059,Dorset,1758,100,149,148,112,85,92,120,134,98,89,126,117,112,87,72,67,25,25
E01020559,Dorset 040C,30118.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020559,Dorset 040C,E02004282,Dorset 040,E06000059,Dorset,1744,36,35,45,64,51,42,42,42,50,75,124,119,145,202,271,185,110,106
E01020551,Dorset 038A,8679.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020551,Dorset 038A,E02004281,Dorset 038,E06000059,Dorset,2215,145,140,137,93,123,198,164,132,130,112,174,152,147,121,108,58,53,28
E01020558,Dorset 040B,26650.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020558,Dorset 040B,E02004282,Dorset 040,E06000059,Dorset,1775,34,71,88,64,58,39,42,50,69,107,142,146,169,173,199,162,87,75
E01020571,Dorset 038D,10945.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020571,Dorset 038D,E02004281,Dorset 038,E06000059,Dorset,2152,135,125,119,93,113,147,150,140,116,131,177,170,148,114,95,91,46,42
E01020570,Dorset 038C,20927.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020570,Dorset 038C,E02004281,Dorset 038,E06000059,Dorset,1547,39,50,61,51,62,52,55,65,55,107,145,145,144,139,153,94,65,65
E01020549,Dorset 036D,18933.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020549,Dorset 036D,E02004279,Dorset 036,E06000059,Dorset,2111,76,102,103,98,95,90,116,101,82,119,142,172,178,168,181,129,75,84
E01020525,Dorset 034F,32444.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020525,Dorset 034F,E02004278,Dorset 034,E06000059,Dorset,1305,29,61,94,98,49,28,28,49,64,105,111,118,106,97,98,73,42,55
E01020524,Dorset 034E,25240.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020524,Dorset 034E,E02004278,Dorset 034,E06000059,Dorset,1448,59,92,82,63,53,57,62,75,80,97,97,94,85,99,117,101,72,63
E01020523,Dorset 034D,31005.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020523,Dorset 034D,E02004278,Dorset 034,E06000059,Dorset,1248,54,71,82,71,52,50,50,69,81,91,98,134,89,87,52,46,39,32
E01020526,Dorset 032A,20481.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020526,Dorset 032A,E02007007,Dorset 032,E06000059,Dorset,1329,37,88,69,95,47,40,41,63,74,84,81,115,94,88,87,80,66,80
E01020520,Dorset 034C,24717.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020520,Dorset 034C,E02004278,Dorset 034,E06000059,Dorset,1459,56,62,98,77,42,54,73,69,93,98,100,130,102,105,97,95,55,53
E01020519,Dorset 034B,25462.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020519,Dorset 034B,E02004278,Dorset 034,E06000059,Dorset,1742,85,93,110,114,74,91,84,85,94,121,142,118,106,100,119,89,59,58
E01020528,Dorset 032C,16170.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020528,Dorset 032C,E02007007,Dorset 032,E06000059,Dorset,2451,118,132,172,146,114,111,130,133,123,169,180,165,141,113,161,131,120,92
E01020527,Dorset 032B,16895.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020527,Dorset 032B,E02007007,Dorset 032,E06000059,Dorset,1465,68,85,105,71,62,117,109,85,93,98,105,115,69,67,56,58,39,63
E01032645,Dorset 031C,10392.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032645,Dorset 031C,E02007006,Dorset 031,E06000059,Dorset,1556,57,45,48,73,63,95,79,60,72,55,89,103,85,95,122,114,112,189
E01020518,Dorset 034A,11314.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020518,Dorset 034A,E02004278,Dorset 034,E06000059,Dorset,1622,94,74,92,88,63,106,108,94,89,92,112,111,111,87,121,72,68,40
E01032644,Dorset 031B,11222.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01032644,Dorset 031B,E02007006,Dorset 031,E06000059,Dorset,1215,36,25,31,29,59,101,85,57,62,65,63,73,70,69,99,79,81,131
E01020516,Dorset 037E,17532.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020516,Dorset 037E,E02004280,Dorset 037,E06000059,Dorset,1505,48,63,74,64,51,65,65,93,64,83,101,138,139,97,128,95,64,73
E01020515,Dorset 037D,20951.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020515,Dorset 037D,E02004280,Dorset 037,E06000059,Dorset,1165,56,55,55,65,66,59,68,69,40,72,87,87,70,54,75,64,59,64
E01020513,Dorset 037B,19954.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020513,Dorset 037B,E02004280,Dorset 037,E06000059,Dorset,1684,68,81,101,82,76,68,75,96,100,79,115,115,157,113,105,106,82,65
