LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01032100,Wiltshire 032B,22976.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032100,Wiltshire 032B,E02006685,Wiltshire 032,E06000054,Wiltshire,1817,98,105,95,73,78,97,113,95,131,101,118,118,115,104,109,97,76,94
E01034535,Wiltshire 032E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034535,Wiltshire 032E,E02006685,Wiltshire 032,E06000054,Wiltshire,1316,51,89,95,74,58,71,61,65,78,106,99,68,63,59,113,77,47,42
E01032080,Wiltshire 030D,31121.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032080,Wiltshire 030D,E02006683,Wiltshire 030,E06000054,Wiltshire,1914,97,130,158,133,92,78,107,122,119,151,209,126,119,70,85,54,41,23
E01032079,Wiltshire 030C,20268.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032079,Wiltshire 030C,E02006683,Wiltshire 030,E06000054,Wiltshire,1520,53,84,88,83,59,66,85,72,84,102,120,125,106,90,100,81,65,57
E01032077,Wiltshire 030A,22902.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032077,Wiltshire 030A,E02006683,Wiltshire 030,E06000054,Wiltshire,1758,55,75,86,98,75,74,87,67,92,107,173,164,157,137,114,107,50,40
E01032057,Wiltshire 021C,25807.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032057,Wiltshire 021C,E02006679,Wiltshire 021,E06000054,Wiltshire,1227,66,61,76,58,38,47,34,62,75,93,90,98,90,80,97,63,46,53
E01032044,Wiltshire 021B,27486.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032044,Wiltshire 021B,E02006679,Wiltshire 021,E06000054,Wiltshire,1554,67,87,93,64,52,64,71,78,86,94,108,117,101,111,115,88,76,82
E01032688,Wiltshire 025E,25933.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032688,Wiltshire 025E,E02006637,Wiltshire 025,E06000054,Wiltshire,1272,54,69,93,81,74,58,91,75,82,107,97,89,89,59,56,52,25,21
E01031855,Wiltshire 026C,31063.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031855,Wiltshire 026C,E02006638,Wiltshire 026,E06000054,Wiltshire,1495,36,57,75,83,57,38,46,44,73,80,117,133,146,106,150,119,65,70
E01031856,Wiltshire 026D,9314.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031856,Wiltshire 026D,E02006638,Wiltshire 026,E06000054,Wiltshire,1630,69,100,80,80,85,81,78,82,84,101,98,116,120,116,120,88,63,69
E01031852,Wiltshire 025C,23352.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031852,Wiltshire 025C,E02006637,Wiltshire 025,E06000054,Wiltshire,2058,110,127,131,105,84,99,139,133,115,128,148,159,131,101,97,102,86,63
E01031853,Wiltshire 026A,16800.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031853,Wiltshire 026A,E02006638,Wiltshire 026,E06000054,Wiltshire,1483,60,66,92,52,65,59,75,72,76,107,104,129,115,81,105,94,73,58
E01031851,Wiltshire 025B,10052.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031851,Wiltshire 025B,E02006637,Wiltshire 025,E06000054,Wiltshire,1517,73,98,100,92,87,102,102,87,100,95,119,131,83,71,72,50,30,25
E01031854,Wiltshire 026B,8441.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031854,Wiltshire 026B,E02006638,Wiltshire 026,E06000054,Wiltshire,1760,59,57,58,37,76,119,105,74,90,121,126,138,140,128,115,101,98,118
E01031850,Wiltshire 025A,21563.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031850,Wiltshire 025A,E02006637,Wiltshire 025,E06000054,Wiltshire,1943,95,85,93,56,93,116,110,121,93,102,130,149,126,130,157,109,94,84
E01032693,Wiltshire 025H,24182.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032693,Wiltshire 025H,E02006637,Wiltshire 025,E06000054,Wiltshire,1822,125,137,139,98,104,116,121,118,156,130,116,110,93,70,76,62,25,26
E01031846,Wiltshire 028B,17109.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031846,Wiltshire 028B,E02006639,Wiltshire 028,E06000054,Wiltshire,1546,46,83,75,67,66,61,58,72,87,105,134,142,139,123,112,90,46,40
E01032068,Wiltshire 022D,15916.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032068,Wiltshire 022D,E02006680,Wiltshire 022,E06000054,Wiltshire,1386,53,52,61,52,59,71,79,51,61,77,105,111,92,82,98,91,82,109
E01034529,Wiltshire 021H,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034529,Wiltshire 021H,E02006679,Wiltshire 021,E06000054,Wiltshire,1465,124,140,114,88,67,91,143,134,112,110,105,81,41,46,27,21,14,7
E01032073,Wiltshire 020D,18812.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032073,Wiltshire 020D,E02006678,Wiltshire 020,E06000054,Wiltshire,1407,100,87,89,87,61,94,115,100,81,99,108,91,86,64,63,53,19,10
E01032062,Wiltshire 022A,4988.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032062,Wiltshire 022A,E02006680,Wiltshire 022,E06000054,Wiltshire,1914,100,115,114,80,106,145,137,111,96,112,124,100,102,90,93,66,88,135
E01032065,Wiltshire 020C,16313.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032065,Wiltshire 020C,E02006678,Wiltshire 020,E06000054,Wiltshire,1550,73,84,84,83,94,93,81,72,75,114,140,125,99,97,78,59,55,44
E01032074,Wiltshire 020E,23518.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032074,Wiltshire 020E,E02006678,Wiltshire 020,E06000054,Wiltshire,1301,60,58,58,38,38,56,49,70,65,67,84,93,99,78,152,120,63,53
E01034528,Wiltshire 021G,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034528,Wiltshire 021G,E02006679,Wiltshire 021,E06000054,Wiltshire,1464,90,97,94,59,57,81,102,89,84,104,134,112,76,78,75,75,27,30
E01032063,Wiltshire 020A,15460.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032063,Wiltshire 020A,E02006678,Wiltshire 020,E06000054,Wiltshire,2225,156,127,128,110,133,182,159,137,126,135,159,146,113,109,90,100,67,48
E01032064,Wiltshire 020B,6087.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032064,Wiltshire 020B,E02006678,Wiltshire 020,E06000054,Wiltshire,1332,68,108,106,88,75,87,96,84,69,108,103,90,64,57,52,34,28,15
E01031942,Wiltshire 018E,18501.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031942,Wiltshire 018E,E02006660,Wiltshire 018,E06000054,Wiltshire,1340,57,61,96,71,53,62,63,65,58,91,112,119,99,90,94,69,36,44
E01031904,Wiltshire 013B,25398.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031904,Wiltshire 013B,E02006655,Wiltshire 013,E06000054,Wiltshire,2580,108,136,142,135,94,104,120,124,138,181,218,257,221,173,186,116,58,69
E01031903,Wiltshire 016D,30762.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031903,Wiltshire 016D,E02006658,Wiltshire 016,E06000054,Wiltshire,2262,80,103,119,87,105,89,107,106,134,161,201,207,160,167,162,127,85,62
E01034525,Wiltshire 016F,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034525,Wiltshire 016F,E02006658,Wiltshire 016,E06000054,Wiltshire,1246,44,50,77,57,64,67,67,57,72,86,116,133,100,94,71,47,30,14
E01031901,Wiltshire 016B,12772.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031901,Wiltshire 016B,E02006658,Wiltshire 016,E06000054,Wiltshire,1394,74,69,71,76,85,92,88,61,72,104,106,134,93,88,77,48,26,30
E01034524,Wiltshire 016E,,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034524,Wiltshire 016E,E02006658,Wiltshire 016,E06000054,Wiltshire,1220,50,55,40,29,38,49,53,60,46,50,75,83,88,85,111,113,84,111
E01031902,Wiltshire 016C,19418.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031902,Wiltshire 016C,E02006658,Wiltshire 016,E06000054,Wiltshire,1839,164,134,94,88,97,173,168,154,90,108,109,115,105,78,78,45,21,18
E01031896,Wiltshire 015B,6911.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031896,Wiltshire 015B,E02006657,Wiltshire 015,E06000054,Wiltshire,1459,94,94,78,64,83,111,119,95,80,71,113,106,98,69,74,44,36,30
E01031898,Wiltshire 015D,15911.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031898,Wiltshire 015D,E02006657,Wiltshire 015,E06000054,Wiltshire,1801,84,89,236,218,73,90,112,89,74,99,105,97,100,85,85,73,41,51
E01031897,Wiltshire 015C,23793.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031897,Wiltshire 015C,E02006657,Wiltshire 015,E06000054,Wiltshire,1970,86,103,149,120,88,100,109,112,111,174,185,147,115,86,116,88,46,35
E01032691,Wiltshire 015G,19640.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032691,Wiltshire 015G,E02006657,Wiltshire 015,E06000054,Wiltshire,1435,75,95,103,102,66,83,98,94,95,139,116,101,72,52,52,44,28,20
E01031921,Wiltshire 014B,31703.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031921,Wiltshire 014B,E02006656,Wiltshire 014,E06000054,Wiltshire,1318,55,57,81,83,70,85,79,51,90,105,139,121,120,71,51,22,21,17
E01031924,Wiltshire 014E,30283.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031924,Wiltshire 014E,E02006656,Wiltshire 014,E06000054,Wiltshire,1582,72,85,85,112,96,122,83,99,124,126,163,137,117,76,37,29,10,9
E01031906,Wiltshire 010B,28568.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031906,Wiltshire 010B,E02006653,Wiltshire 010,E06000054,Wiltshire,1364,56,57,83,62,88,118,134,77,95,98,127,111,89,63,60,30,11,5
E01031928,Wiltshire 011F,3405.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031928,Wiltshire 011F,E02006654,Wiltshire 011,E06000054,Wiltshire,1235,74,71,55,51,82,76,80,66,72,65,99,87,85,79,68,34,51,40
E01031913,Wiltshire 011C,30018.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031913,Wiltshire 011C,E02006654,Wiltshire 011,E06000054,Wiltshire,1535,72,87,69,80,53,75,89,104,93,104,114,133,96,111,105,62,40,48
E01031927,Wiltshire 010G,30842.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031927,Wiltshire 010G,E02006653,Wiltshire 010,E06000054,Wiltshire,1246,66,74,53,59,49,62,56,66,63,78,83,97,96,90,92,87,50,25
E01031917,Wiltshire 011D,12502.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031917,Wiltshire 011D,E02006654,Wiltshire 011,E06000054,Wiltshire,1412,76,62,73,61,88,133,112,111,73,79,109,103,83,56,53,53,35,52
E01031912,Wiltshire 011B,9636.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031912,Wiltshire 011B,E02006654,Wiltshire 011,E06000054,Wiltshire,1533,59,67,72,46,98,178,128,84,104,118,95,83,69,53,60,55,70,94
E01031909,Wiltshire 010D,27965.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031909,Wiltshire 010D,E02006653,Wiltshire 010,E06000054,Wiltshire,1273,64,63,70,60,61,34,70,61,65,78,108,94,90,87,114,68,46,40
E01031911,Wiltshire 011A,8510.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031911,Wiltshire 011A,E02006654,Wiltshire 011,E06000054,Wiltshire,1357,60,80,108,95,75,87,97,104,83,111,87,111,69,59,46,39,22,24
E01031926,Wiltshire 010F,18213.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031926,Wiltshire 010F,E02006653,Wiltshire 010,E06000054,Wiltshire,1517,82,95,93,80,76,100,116,107,84,81,106,107,105,91,59,52,48,35
E01031905,Wiltshire 010A,31682.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031905,Wiltshire 010A,E02006653,Wiltshire 010,E06000054,Wiltshire,1351,50,61,76,116,88,48,53,55,71,84,151,147,122,84,77,26,29,13
E01031910,Wiltshire 009B,24842.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031910,Wiltshire 009B,E02006652,Wiltshire 009,E06000054,Wiltshire,1538,107,94,84,83,85,107,112,108,103,120,116,113,78,80,66,39,23,20
E01031925,Wiltshire 010E,15293.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031925,Wiltshire 010E,E02006653,Wiltshire 010,E06000054,Wiltshire,1365,86,95,98,82,66,107,94,112,92,93,69,93,53,63,57,35,33,37
E01031908,Wiltshire 010C,16382.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031908,Wiltshire 010C,E02006653,Wiltshire 010,E06000054,Wiltshire,1748,112,129,96,106,96,150,113,126,107,122,139,107,98,61,59,51,39,37
E01031920,Wiltshire 009F,27262.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031920,Wiltshire 009F,E02006652,Wiltshire 009,E06000054,Wiltshire,1214,58,71,67,65,61,93,100,72,80,85,103,107,79,50,33,40,27,23
E01031915,Wiltshire 009D,31062.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031915,Wiltshire 009D,E02006652,Wiltshire 009,E06000054,Wiltshire,1564,102,59,74,67,96,143,111,97,103,82,129,111,87,77,65,54,45,62
E01031919,Wiltshire 009E,31219.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031919,Wiltshire 009E,E02006652,Wiltshire 009,E06000054,Wiltshire,1646,46,100,129,145,73,43,46,75,99,154,163,128,87,81,93,93,53,38
E01031907,Wiltshire 009A,32418.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031907,Wiltshire 009A,E02006652,Wiltshire 009,E06000054,Wiltshire,2392,86,104,161,189,136,126,97,114,137,200,281,237,159,112,82,66,50,55
E01031914,Wiltshire 009C,7719.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031914,Wiltshire 009C,E02006652,Wiltshire 009,E06000054,Wiltshire,1353,99,93,101,110,83,105,91,80,103,94,91,103,43,51,49,23,23,11
E01031876,Wiltshire 028E,16602.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031876,Wiltshire 028E,E02006639,Wiltshire 028,E06000054,Wiltshire,1510,53,62,63,83,49,59,57,48,87,99,143,136,137,94,113,116,58,53
E01031845,Wiltshire 028A,16414.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031845,Wiltshire 028A,E02006639,Wiltshire 028,E06000054,Wiltshire,1670,49,60,62,73,77,65,95,56,70,87,145,171,158,130,150,105,66,51
E01031922,Wiltshire 014C,27200.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031922,Wiltshire 014C,E02006656,Wiltshire 014,E06000054,Wiltshire,1238,84,55,43,59,68,91,101,85,90,90,95,125,85,51,62,26,20,8
E01031923,Wiltshire 014D,31744.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031923,Wiltshire 014D,E02006656,Wiltshire 014,E06000054,Wiltshire,1243,50,63,61,58,80,82,96,62,58,74,113,119,101,77,69,44,23,13
E01031916,Wiltshire 014A,15948.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031916,Wiltshire 014A,E02006656,Wiltshire 014,E06000054,Wiltshire,1328,80,78,91,74,45,63,102,74,85,86,97,103,100,79,66,39,36,30
E01034523,Wiltshire 013F,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034523,Wiltshire 013F,E02006655,Wiltshire 013,E06000054,Wiltshire,1499,88,57,48,49,81,155,129,85,67,61,94,85,101,72,68,61,60,138
E01031918,Wiltshire 011E,26264.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031918,Wiltshire 011E,E02006654,Wiltshire 011,E06000054,Wiltshire,2511,123,120,111,92,117,163,131,144,137,157,169,175,144,128,149,160,147,144
E01031939,Wiltshire 008A,26747.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031939,Wiltshire 008A,E02006651,Wiltshire 008,E06000054,Wiltshire,2395,102,149,146,130,74,72,101,113,135,182,227,219,172,167,163,110,87,46
E01031959,Wiltshire 005C,27198.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031959,Wiltshire 005C,E02006648,Wiltshire 005,E06000054,Wiltshire,1904,77,86,112,99,61,90,86,80,103,148,133,151,130,119,120,120,84,105
E01031949,Wiltshire 002D,30562.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031949,Wiltshire 002D,E02006645,Wiltshire 002,E06000054,Wiltshire,1829,45,84,112,98,68,89,103,84,96,146,153,171,121,122,133,84,59,61
E01031941,Wiltshire 018D,25848.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031941,Wiltshire 018D,E02006660,Wiltshire 018,E06000054,Wiltshire,1764,72,84,116,77,83,84,86,81,89,127,147,143,111,118,123,92,63,68
E01031933,Wiltshire 018C,14238.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031933,Wiltshire 018C,E02006660,Wiltshire 018,E06000054,Wiltshire,1806,132,146,120,110,83,100,108,141,107,124,112,101,85,71,86,73,47,60
E01031932,Wiltshire 018B,23661.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031932,Wiltshire 018B,E02006660,Wiltshire 018,E06000054,Wiltshire,1568,75,79,77,64,53,56,69,89,78,97,97,98,119,128,141,85,80,83
E01031931,Wiltshire 018A,26285.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031931,Wiltshire 018A,E02006660,Wiltshire 018,E06000054,Wiltshire,1909,97,123,105,79,63,97,96,105,106,134,140,138,120,99,141,112,84,70
E01031952,Wiltshire 018F,15627.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031952,Wiltshire 018F,E02006660,Wiltshire 018,E06000054,Wiltshire,2348,136,112,131,114,113,129,158,158,142,147,176,183,151,141,132,103,66,56
E01031940,Wiltshire 008B,24522.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031940,Wiltshire 008B,E02006651,Wiltshire 008,E06000054,Wiltshire,2210,94,120,134,101,70,86,89,78,141,178,172,183,198,151,152,129,67,67
E01031951,Wiltshire 008D,20912.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031951,Wiltshire 008D,E02006651,Wiltshire 008,E06000054,Wiltshire,1315,45,45,75,84,133,64,78,52,63,98,111,101,75,75,90,64,29,33
E01031958,Wiltshire 005B,27548.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031958,Wiltshire 005B,E02006648,Wiltshire 005,E06000054,Wiltshire,1395,51,70,82,73,45,46,51,47,86,107,120,137,118,83,109,70,50,50
E01031895,Wiltshire 015A,11530.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031895,Wiltshire 015A,E02006657,Wiltshire 015,E06000054,Wiltshire,2569,164,181,165,119,186,181,194,178,143,190,169,168,126,125,107,75,46,52
E01032690,Wiltshire 015F,25348.0,Wiltshire,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032690,Wiltshire 015F,E02006657,Wiltshire 015,E06000054,Wiltshire,1875,86,141,176,163,122,99,122,108,149,170,180,127,63,58,57,25,13,16
E01034522,Wiltshire 013E,,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01034522,Wiltshire 013E,E02006655,Wiltshire 013,E06000054,Wiltshire,1440,44,75,86,91,77,43,48,58,59,112,135,161,112,96,113,60,46,24
E01031946,Wiltshire 007D,26364.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031946,Wiltshire 007D,E02006650,Wiltshire 007,E06000054,Wiltshire,3518,182,171,135,763,740,546,346,286,118,76,57,38,23,12,17,4,3,1
E01032699,Wiltshire 007I,25572.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01032699,Wiltshire 007I,E02006650,Wiltshire 007,E06000054,Wiltshire,2144,113,86,87,68,95,126,133,140,108,104,156,186,153,137,170,131,86,65
E01031893,Wiltshire 004C,17140.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031893,Wiltshire 004C,E02006647,Wiltshire 004,E06000054,Wiltshire,1643,58,85,101,72,65,58,48,69,106,137,151,144,159,116,111,79,47,37
E01031892,Wiltshire 004B,24266.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031892,Wiltshire 004B,E02006647,Wiltshire 004,E06000054,Wiltshire,1452,52,80,76,71,52,56,50,71,73,111,97,133,134,95,111,79,67,44
E01031894,Wiltshire 004D,22018.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031894,Wiltshire 004D,E02006647,Wiltshire 004,E06000054,Wiltshire,1584,59,84,94,92,60,51,42,72,80,106,136,133,130,124,136,83,53,49
E01031885,Wiltshire 002A,25323.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031885,Wiltshire 002A,E02006645,Wiltshire 002,E06000054,Wiltshire,1725,75,102,132,80,66,56,66,80,119,152,133,146,118,115,138,75,38,34
E01031960,Wiltshire 005D,23498.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031960,Wiltshire 005D,E02006648,Wiltshire 005,E06000054,Wiltshire,1516,113,119,104,62,58,76,121,133,99,92,85,105,78,71,85,59,28,28
E01031947,Wiltshire 002B,14047.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031947,Wiltshire 002B,E02006645,Wiltshire 002,E06000054,Wiltshire,1654,78,94,102,105,82,93,88,95,90,105,125,113,82,82,96,103,56,65
E01031948,Wiltshire 002C,30449.0,Wiltshire,Rural,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01031948,Wiltshire 002C,E02006645,Wiltshire 002,E06000054,Wiltshire,2671,171,224,183,181,139,130,190,201,186,185,171,167,158,116,92,74,60,43
E01014437,Bath and North East Somerset 014C,12016.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014437,Bath and North East Somerset 014C,E02002998,Bath and North East Somerset 014,E06000022,Bath and North East Somerset,1432,74,89,90,92,128,91,95,80,93,107,106,93,86,56,51,26,35,40
E01014482,Bath and North East Somerset 012D,31537.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014482,Bath and North East Somerset 012D,E02002996,Bath and North East Somerset 012,E06000022,Bath and North East Somerset,1313,49,73,122,146,50,29,47,41,71,94,103,92,110,68,93,61,37,27
E01014455,Bath and North East Somerset 015A,15206.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014455,Bath and North East Somerset 015A,E02002999,Bath and North East Somerset 015,E06000022,Bath and North East Somerset,1352,75,74,67,83,141,72,98,101,93,70,84,82,77,67,56,43,29,40
E01014476,Bath and North East Somerset 013D,31182.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014476,Bath and North East Somerset 013D,E02002997,Bath and North East Somerset 013,E06000022,Bath and North East Somerset,1532,61,39,42,126,552,73,88,88,76,58,51,59,47,47,53,29,26,17
E01014415,Bath and North East Somerset 017A,32604.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014415,Bath and North East Somerset 017A,E02003001,Bath and North East Somerset 017,E06000022,Bath and North East Somerset,1955,81,96,129,162,150,95,90,91,128,164,164,147,124,107,83,58,45,41
E01014458,Bath and North East Somerset 015D,3278.0,Bath and North East Somerset,Urban,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",E01014458,Bath and North East Somerset 015D,E02002999,Bath and North East Somerset 015,E06000022,Bath and North East Somerset,1377,84,106,101,114,124,100,97,88,78,83,86,71,79,46,46,36,25,13
