LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01029290,Somerset West and Taunton 007C,18047.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029290,Somerset West and Taunton 007C,E02006100,Somerset West and Taunton 007,E06000066,,1427,92,77,69,64,89,96,108,94,75,108,101,111,67,77,69,61,37,32
E01032652,Somerset West and Taunton 012E,17466.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01032652,Somerset West and Taunton 012E,E02006106,Somerset West and Taunton 012,E06000066,,2200,197,179,141,100,81,168,224,195,149,126,135,121,115,76,72,66,30,25
E01029297,Somerset West and Taunton 010A,2086.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029297,Somerset West and Taunton 010A,E02006102,Somerset West and Taunton 010,E06000066,,1368,70,92,88,86,54,57,90,90,99,67,94,84,87,104,69,52,38,47
E01029298,Somerset West and Taunton 010B,10565.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029298,Somerset West and Taunton 010B,E02006102,Somerset West and Taunton 010,E06000066,,1421,85,81,91,88,65,90,107,87,94,77,101,107,84,72,61,41,35,55
E01029277,Somerset West and Taunton 012C,21156.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029277,Somerset West and Taunton 012C,E02006106,Somerset West and Taunton 012,E06000066,,1399,105,94,69,61,76,114,117,102,99,99,98,86,81,66,54,39,21,18
E01029276,Somerset West and Taunton 007A,22604.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029276,Somerset West and Taunton 007A,E02006100,Somerset West and Taunton 007,E06000066,,1717,50,87,180,316,66,60,82,66,61,72,97,93,87,100,105,76,53,66
E01029319,Somerset West and Taunton 007E,23209.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029319,Somerset West and Taunton 007E,E02006100,Somerset West and Taunton 007,E06000066,,2118,204,136,125,103,93,171,213,187,130,150,146,146,99,76,71,42,16,10
E01032651,Somerset West and Taunton 012D,27215.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01032651,Somerset West and Taunton 012D,E02006106,Somerset West and Taunton 012,E06000066,,1867,106,83,73,64,159,195,152,133,106,115,110,150,109,92,95,54,44,27
E01029304,Somerset West and Taunton 010C,5559.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029304,Somerset West and Taunton 010C,E02006102,Somerset West and Taunton 010,E06000066,,1418,72,56,90,80,90,79,95,84,80,83,98,93,89,105,86,47,46,45
E01029306,Somerset West and Taunton 007D,16167.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029306,Somerset West and Taunton 007D,E02006100,Somerset West and Taunton 007,E06000066,,1485,42,68,95,73,53,47,70,69,74,96,95,119,106,102,111,111,71,83
E01035128,Somerset West and Taunton 008F,,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01035128,Somerset West and Taunton 008F,E02006104,Somerset West and Taunton 008,E06000066,,2145,246,210,164,106,75,225,232,230,174,115,102,70,56,43,46,36,8,7
E01029305,Somerset West and Taunton 010D,15728.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029305,Somerset West and Taunton 010D,E02006102,Somerset West and Taunton 010,E06000066,,1331,61,77,68,59,55,71,92,63,62,82,122,111,85,83,82,72,42,44
E01029307,Somerset West and Taunton 010E,5246.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029307,Somerset West and Taunton 010E,E02006102,Somerset West and Taunton 010,E06000066,,1359,77,87,112,98,60,68,94,85,80,72,85,97,72,75,60,50,40,47
E01029260,Somerset West and Taunton 006C,29095.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029260,Somerset West and Taunton 006C,E02006099,Somerset West and Taunton 006,E06000066,,2414,152,180,194,193,106,146,177,158,181,179,191,135,124,85,92,53,40,28
E01035127,Somerset West and Taunton 008E,,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01035127,Somerset West and Taunton 008E,E02006104,Somerset West and Taunton 008,E06000066,,1913,83,104,119,132,91,70,102,99,98,139,145,159,131,116,118,89,47,71
E01029278,Somerset West and Taunton 007B,21187.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029278,Somerset West and Taunton 007B,E02006100,Somerset West and Taunton 007,E06000066,,1465,76,62,92,81,47,62,79,63,60,83,108,138,124,106,105,72,58,49
E01029258,Somerset West and Taunton 006A,26934.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029258,Somerset West and Taunton 006A,E02006099,Somerset West and Taunton 006,E06000066,,1628,67,102,81,89,67,66,86,91,91,103,122,115,108,114,134,102,44,46
E01029313,Somerset West and Taunton 018C,14357.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029313,Somerset West and Taunton 018C,E02006110,Somerset West and Taunton 018,E06000066,,1614,107,93,78,71,100,143,108,119,100,120,128,117,85,66,83,41,30,25
E01029262,Somerset West and Taunton 017A,20626.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029262,Somerset West and Taunton 017A,E02006111,Somerset West and Taunton 017,E06000066,,2326,81,98,124,113,76,93,86,91,97,144,186,197,230,174,210,142,80,104
E01029321,Somerset West and Taunton 013C,18247.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029321,Somerset West and Taunton 013C,E02006101,Somerset West and Taunton 013,E06000066,,2325,68,109,142,111,83,94,82,99,98,144,205,197,216,190,175,153,87,72
E01029267,Somerset West and Taunton 013A,18393.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029267,Somerset West and Taunton 013A,E02006101,Somerset West and Taunton 013,E06000066,,1693,44,63,119,105,65,42,49,64,84,101,135,172,144,136,124,120,57,69
E01029320,Somerset West and Taunton 013B,16639.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029320,Somerset West and Taunton 013B,E02006101,Somerset West and Taunton 013,E06000066,,1737,75,87,104,94,73,81,82,88,105,95,121,152,114,128,113,87,61,77
E01029268,Somerset West and Taunton 006D,15415.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029268,Somerset West and Taunton 006D,E02006099,Somerset West and Taunton 006,E06000066,,1625,35,80,95,95,72,49,44,57,89,130,142,145,143,113,145,109,38,44
E01029327,Somerset West and Taunton 004A,12427.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029327,Somerset West and Taunton 004A,E02006116,Somerset West and Taunton 004,E06000066,,2044,71,70,106,95,68,55,66,63,103,105,161,190,183,204,197,163,87,57
E01029335,Somerset West and Taunton 004B,10163.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029335,Somerset West and Taunton 004B,E02006116,Somerset West and Taunton 004,E06000066,,1091,29,28,53,39,23,50,38,33,43,60,85,121,134,115,94,58,47,41
E01029343,Somerset West and Taunton 004E,11690.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029343,Somerset West and Taunton 004E,E02006116,Somerset West and Taunton 004,E06000066,,1604,49,58,71,61,70,86,60,57,65,78,93,126,107,144,168,126,73,112
E01029326,Somerset West and Taunton 003A,9483.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029326,Somerset West and Taunton 003A,E02006115,Somerset West and Taunton 003,E06000066,,1251,35,45,64,43,37,49,40,57,37,41,79,109,116,125,142,117,55,60
E01035118,Sedgemoor 014I,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035118,Sedgemoor 014I,E02006074,Sedgemoor 014,E06000066,,1411,128,133,108,63,70,113,106,126,76,101,85,101,42,53,46,27,15,18
E01035117,Sedgemoor 014H,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035117,Sedgemoor 014H,E02006074,Sedgemoor 014,E06000066,,1741,154,153,107,100,115,169,181,178,115,127,99,83,62,22,33,23,13,7
E01029097,Sedgemoor 013A,5555.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029097,Sedgemoor 013A,E02006073,Sedgemoor 013,E06000066,,1501,110,108,127,82,93,122,115,86,87,95,110,88,81,60,52,31,37,17
E01029101,Sedgemoor 014A,13581.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029101,Sedgemoor 014A,E02006074,Sedgemoor 014,E06000066,,1133,65,52,83,59,63,75,62,50,68,82,85,96,68,67,61,46,30,21
E01029099,Sedgemoor 013C,3598.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029099,Sedgemoor 013C,E02006073,Sedgemoor 013,E06000066,,1382,89,112,112,83,74,84,81,90,70,86,75,73,75,68,76,54,31,49
E01029100,Sedgemoor 013D,2820.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029100,Sedgemoor 013D,E02006073,Sedgemoor 013,E06000066,,1529,97,136,134,119,91,90,108,118,103,106,98,82,66,70,55,31,11,14
E01035116,Sedgemoor 010G,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035116,Sedgemoor 010G,E02006070,Sedgemoor 010,E06000066,,1117,52,42,40,60,62,70,68,42,56,65,96,88,80,83,83,57,42,31
E01029098,Sedgemoor 013B,3428.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029098,Sedgemoor 013B,E02006073,Sedgemoor 013,E06000066,,1728,89,98,78,85,95,153,149,118,135,122,135,138,105,61,57,53,34,23
E01029094,Sedgemoor 009A,14565.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029094,Sedgemoor 009A,E02006069,Sedgemoor 009,E06000066,,1947,147,135,102,64,127,162,207,167,118,123,123,132,99,73,67,47,30,24
E01029105,Sedgemoor 013E,3394.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029105,Sedgemoor 013E,E02006073,Sedgemoor 013,E06000066,,1693,80,107,105,103,125,93,132,107,104,98,113,98,84,88,92,60,40,64
E01029104,Sedgemoor 011C,30506.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029104,Sedgemoor 011C,E02006071,Sedgemoor 011,E06000066,,2002,106,123,155,144,91,105,110,130,129,129,126,153,124,103,110,66,39,59
E01029108,Sedgemoor 010D,14598.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029108,Sedgemoor 010D,E02006070,Sedgemoor 010,E06000066,,2045,93,98,114,94,86,103,125,121,86,110,160,135,143,131,162,133,81,70
E01029107,Sedgemoor 008D,3224.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029107,Sedgemoor 008D,E02006068,Sedgemoor 008,E06000066,,1558,77,119,115,99,90,91,91,102,83,100,131,113,74,61,78,49,51,34
E01029102,Sedgemoor 011A,12692.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029102,Sedgemoor 011A,E02006071,Sedgemoor 011,E06000066,,1947,100,105,120,86,124,125,149,135,134,142,142,128,99,82,101,83,54,38
E01029095,Sedgemoor 009B,5001.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029095,Sedgemoor 009B,E02006069,Sedgemoor 009,E06000066,,1822,125,114,84,77,104,178,185,176,137,138,102,99,95,56,78,26,26,22
E01029112,Sedgemoor 009E,4643.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029112,Sedgemoor 009E,E02006069,Sedgemoor 009,E06000066,,2181,81,80,74,58,135,172,184,157,152,157,137,130,134,116,110,99,84,121
E01029092,Sedgemoor 010C,22441.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029092,Sedgemoor 010C,E02006070,Sedgemoor 010,E06000066,,1426,98,86,68,65,63,107,122,111,83,73,121,133,97,74,61,31,18,15
E01029093,Sedgemoor 008A,6806.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029093,Sedgemoor 008A,E02006068,Sedgemoor 008,E06000066,,1530,82,116,88,64,80,110,141,107,100,88,117,95,91,64,77,49,34,27
E01029106,Sedgemoor 008C,1246.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029106,Sedgemoor 008C,E02006068,Sedgemoor 008,E06000066,,1651,99,154,146,122,107,109,127,106,84,86,93,97,73,57,63,36,41,51
E01035115,Sedgemoor 010F,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035115,Sedgemoor 010F,E02006070,Sedgemoor 010,E06000066,,1423,130,96,67,44,99,229,167,133,89,58,76,55,36,27,27,23,23,44
E01029111,Sedgemoor 009D,10012.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029111,Sedgemoor 009D,E02006069,Sedgemoor 009,E06000066,,2442,142,170,206,168,143,184,194,197,168,164,186,153,117,79,76,37,33,25
E01032634,Sedgemoor 011G,29800.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01032634,Sedgemoor 011G,E02006071,Sedgemoor 011,E06000066,,1239,35,54,75,59,54,46,64,63,53,76,86,118,88,100,91,67,59,51
E01029110,Sedgemoor 009C,6288.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029110,Sedgemoor 009C,E02006069,Sedgemoor 009,E06000066,,2180,105,114,125,108,193,171,168,147,140,150,172,148,121,100,93,46,38,41
E01032631,Sedgemoor 011E,19204.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01032631,Sedgemoor 011E,E02006071,Sedgemoor 011,E06000066,,1409,107,109,113,86,98,114,126,111,107,83,100,78,62,31,37,26,16,5
E01029091,Sedgemoor 010B,16436.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029091,Sedgemoor 010B,E02006070,Sedgemoor 010,E06000066,,1544,111,65,62,58,78,151,132,88,101,101,103,138,97,71,81,61,25,21
E01029109,Sedgemoor 008E,3850.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029109,Sedgemoor 008E,E02006068,Sedgemoor 008,E06000066,,1408,83,107,113,108,79,95,83,68,91,101,109,79,70,65,79,38,24,16
E01029096,Sedgemoor 008B,7002.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029096,Sedgemoor 008B,E02006068,Sedgemoor 008,E06000066,,1724,111,100,104,108,118,149,142,128,94,116,107,137,86,61,67,46,27,23
E01032632,Sedgemoor 011F,19326.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01032632,Sedgemoor 011F,E02006071,Sedgemoor 011,E06000066,,1486,67,71,110,86,73,56,88,72,89,86,139,110,90,99,104,58,49,39
E01035114,Sedgemoor 010E,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035114,Sedgemoor 010E,E02006070,Sedgemoor 010,E06000066,,1279,142,143,105,58,77,139,143,137,71,61,70,40,30,25,20,10,3,5
E01029145,Sedgemoor 006C,24393.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029145,Sedgemoor 006C,E02006066,Sedgemoor 006,E06000066,,2267,104,102,127,101,112,128,157,116,109,159,153,173,144,161,172,120,73,56
E01029135,Sedgemoor 006A,18390.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029135,Sedgemoor 006A,E02006066,Sedgemoor 006,E06000066,,1680,55,73,68,77,61,64,62,74,76,93,114,154,149,156,151,124,73,56
E01029131,Sedgemoor 005B,4407.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029131,Sedgemoor 005B,E02006065,Sedgemoor 005,E06000066,,2274,169,170,121,107,158,194,160,157,146,147,183,142,117,91,94,60,30,28
E01029132,Sedgemoor 005C,1133.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029132,Sedgemoor 005C,E02006065,Sedgemoor 005,E06000066,,1552,94,125,121,93,98,94,124,85,73,93,118,93,90,66,65,56,39,25
E01029134,Sedgemoor 005E,9859.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029134,Sedgemoor 005E,E02006065,Sedgemoor 005,E06000066,,2088,85,156,112,89,93,114,97,98,98,107,154,137,146,165,151,141,81,64
E01029133,Sedgemoor 005D,16433.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029133,Sedgemoor 005D,E02006065,Sedgemoor 005,E06000066,,1240,27,45,70,54,34,32,43,43,61,87,86,102,102,106,131,111,60,46
E01035113,Sedgemoor 002I,,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01035113,Sedgemoor 002I,E02006062,Sedgemoor 002,E06000066,,1527,85,124,111,93,83,79,110,114,95,119,101,105,83,60,71,56,29,9
E01029118,Sedgemoor 005A,18896.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029118,Sedgemoor 005A,E02006065,Sedgemoor 005,E06000066,,1720,69,91,94,92,78,74,73,78,94,113,149,135,113,114,134,107,66,46
E01029117,Sedgemoor 004C,7058.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029117,Sedgemoor 004C,E02006064,Sedgemoor 004,E06000066,,1683,55,71,70,70,80,76,71,87,87,90,130,125,122,106,156,113,88,86
E01029119,Sedgemoor 004D,11013.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029119,Sedgemoor 004D,E02006064,Sedgemoor 004,E06000066,,1612,63,60,74,63,59,64,71,83,74,99,103,124,105,125,139,100,80,126
E01029120,Sedgemoor 004E,18278.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029120,Sedgemoor 004E,E02006064,Sedgemoor 004,E06000066,,1460,70,87,68,59,74,96,81,74,63,75,94,110,112,104,104,94,56,39
E01029259,Somerset West and Taunton 006B,15132.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029259,Somerset West and Taunton 006B,E02006099,Somerset West and Taunton 006,E06000066,,1503,45,64,91,85,45,48,53,67,68,96,121,115,97,122,124,83,55,124
E01029125,Sedgemoor 007E,15186.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029125,Sedgemoor 007E,E02006067,Sedgemoor 007,E06000066,,1392,51,61,73,73,58,47,73,39,79,79,108,150,108,119,116,75,49,34
E01029103,Sedgemoor 011B,27729.0,Sedgemoor,Urban,NHS Somerset Integrated Care Board,E01029103,Sedgemoor 011B,E02006071,Sedgemoor 011,E06000066,,1492,42,54,78,74,76,52,55,47,74,107,119,90,111,98,121,102,74,118
E01029124,Sedgemoor 007D,22241.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029124,Sedgemoor 007D,E02006067,Sedgemoor 007,E06000066,,1827,65,100,92,79,50,68,93,80,99,93,115,156,126,157,155,131,87,81
E01029122,Sedgemoor 007B,23656.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029122,Sedgemoor 007B,E02006067,Sedgemoor 007,E06000066,,1545,74,70,136,107,44,69,82,68,64,80,98,140,128,93,91,81,52,68
E01029123,Sedgemoor 007C,14318.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029123,Sedgemoor 007C,E02006067,Sedgemoor 007,E06000066,,1126,35,53,62,127,64,43,34,50,53,66,58,88,86,65,68,66,56,52
E01029337,Somerset West and Taunton 004C,9915.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029337,Somerset West and Taunton 004C,E02006116,Somerset West and Taunton 004,E06000066,,2145,61,94,100,98,94,74,74,88,124,113,158,234,179,160,194,138,90,72
E01029121,Sedgemoor 007A,16338.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029121,Sedgemoor 007A,E02006067,Sedgemoor 007,E06000066,,1243,38,54,57,55,46,48,45,59,58,75,86,122,115,101,110,78,41,55
E01029342,Somerset West and Taunton 004D,12279.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029342,Somerset West and Taunton 004D,E02006116,Somerset West and Taunton 004,E06000066,,1081,20,30,40,33,20,21,19,40,41,46,61,111,107,124,126,108,65,69
E01029334,Somerset West and Taunton 003B,10073.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029334,Somerset West and Taunton 003B,E02006115,Somerset West and Taunton 003,E06000066,,1126,34,42,42,44,21,31,49,47,36,50,71,105,100,127,121,103,42,61
E01032635,Somerset West and Taunton 003E,7482.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01032635,Somerset West and Taunton 003E,E02006115,Somerset West and Taunton 003,E06000066,,2321,113,151,121,95,83,118,123,111,86,122,142,168,194,197,181,131,108,77
E01029341,Somerset West and Taunton 003D,8349.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029341,Somerset West and Taunton 003D,E02006115,Somerset West and Taunton 003,E06000066,,1288,38,44,53,38,63,41,59,51,59,61,79,79,127,145,125,107,68,51
E01029339,Somerset West and Taunton 003C,8352.0,Somerset West and Taunton,Rural,NHS Somerset Integrated Care Board,E01029339,Somerset West and Taunton 003C,E02006115,Somerset West and Taunton 003,E06000066,,1566,89,96,93,75,66,80,108,88,70,91,94,101,118,104,109,77,59,48
E01029055,Mendip 012C,21797.0,Mendip,Urban,NHS Somerset Integrated Care Board,E01029055,Mendip 012C,E02006058,Mendip 012,E06000066,,1280,64,87,69,83,63,41,47,64,75,84,95,98,89,82,88,67,56,28
E01029130,Sedgemoor 012A,15810.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029130,Sedgemoor 012A,E02006072,Sedgemoor 012,E06000066,,2033,61,73,101,117,75,67,81,64,97,113,174,186,192,175,200,131,72,54
E01029150,Sedgemoor 012E,20743.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029150,Sedgemoor 012E,E02006072,Sedgemoor 012,E06000066,,1312,32,52,57,73,47,49,45,52,51,74,125,107,130,119,125,70,47,57
E01029054,Mendip 012B,15777.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029054,Mendip 012B,E02006058,Mendip 012,E06000066,,1682,75,91,110,81,60,79,91,70,92,112,145,139,146,92,129,79,54,37
E01029147,Sedgemoor 003B,22983.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029147,Sedgemoor 003B,E02006063,Sedgemoor 003,E06000066,,1717,59,69,99,118,56,43,58,71,83,99,128,151,124,150,173,101,70,65
E01029148,Sedgemoor 003C,25333.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029148,Sedgemoor 003C,E02006063,Sedgemoor 003,E06000066,,1565,45,84,103,90,53,37,54,65,79,103,130,146,108,126,127,104,66,45
E01029129,Sedgemoor 001E,25192.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029129,Sedgemoor 001E,E02006061,Sedgemoor 001,E06000066,,2346,121,121,165,152,106,107,129,125,120,173,179,165,146,115,147,117,73,85
E01029086,Sedgemoor 003A,22174.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029086,Sedgemoor 003A,E02006063,Sedgemoor 003,E06000066,,2223,79,113,138,116,75,73,64,99,94,151,193,225,187,148,188,135,78,67
E01029127,Sedgemoor 001C,20770.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029127,Sedgemoor 001C,E02006061,Sedgemoor 001,E06000066,,1603,69,75,77,72,63,88,68,84,81,82,120,112,93,87,115,115,79,123
E01029085,Sedgemoor 001A,21868.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029085,Sedgemoor 001A,E02006061,Sedgemoor 001,E06000066,,1998,73,100,117,128,88,86,85,80,119,147,182,174,144,124,146,98,46,61
E01029137,Sedgemoor 012B,13078.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029137,Sedgemoor 012B,E02006072,Sedgemoor 012,E06000066,,1689,43,68,79,78,81,70,62,59,73,82,157,198,160,152,141,93,52,41
E01029151,Sedgemoor 012F,19948.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029151,Sedgemoor 012F,E02006072,Sedgemoor 012,E06000066,,1314,46,52,50,57,43,41,57,58,61,71,119,94,131,108,109,96,60,61
E01029152,Sedgemoor 006D,11111.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029152,Sedgemoor 006D,E02006066,Sedgemoor 006,E06000066,,2321,131,107,131,106,93,120,128,99,88,132,165,187,174,169,188,131,87,85
E01029136,Sedgemoor 006B,11246.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029136,Sedgemoor 006B,E02006066,Sedgemoor 006,E06000066,,2243,98,133,117,128,95,102,130,138,89,114,162,192,162,181,156,117,89,40
E01029149,Sedgemoor 003D,19143.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029149,Sedgemoor 003D,E02006063,Sedgemoor 003,E06000066,,1396,37,57,72,105,61,46,33,50,67,90,145,141,114,95,121,71,41,50
E01035112,Sedgemoor 002H,,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01035112,Sedgemoor 002H,E02006062,Sedgemoor 002,E06000066,,1765,59,54,69,69,81,64,52,66,59,98,154,188,176,150,149,108,102,67
E01029089,Sedgemoor 002C,21158.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029089,Sedgemoor 002C,E02006062,Sedgemoor 002,E06000066,,2328,77,109,150,123,126,89,94,90,127,138,212,208,204,183,153,99,82,64
E01029047,Mendip 012A,14845.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029047,Mendip 012A,E02006058,Mendip 012,E06000066,,1342,55,52,65,80,68,76,70,77,72,95,126,108,101,70,74,54,44,55
E01029050,Mendip 011D,13103.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029050,Mendip 011D,E02006057,Mendip 011,E06000066,,2671,148,134,157,110,121,149,188,157,138,173,208,223,184,153,177,129,55,67
E01035109,Mendip 005F,,Mendip,Rural,NHS Somerset Integrated Care Board,E01035109,Mendip 005F,E02006051,Mendip 005,E06000066,,1363,53,67,72,81,58,40,69,77,66,85,109,106,140,97,88,70,48,37
E01029052,Mendip 005A,17480.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029052,Mendip 005A,E02006051,Mendip 005,E06000066,,2090,74,96,123,119,79,62,66,91,98,125,165,176,164,165,189,137,80,81
E01029060,Mendip 005B,18280.0,Mendip,Rural,NHS Somerset Integrated Care Board,E01029060,Mendip 005B,E02006051,Mendip 005,E06000066,,2007,71,88,105,116,85,83,89,69,106,142,168,169,164,138,139,103,89,83
E01029126,Sedgemoor 001B,24252.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029126,Sedgemoor 001B,E02006061,Sedgemoor 001,E06000066,,1535,66,72,85,75,48,69,82,87,70,85,134,129,109,119,115,81,62,47
E01029128,Sedgemoor 001D,30795.0,Sedgemoor,Rural,NHS Somerset Integrated Care Board,E01029128,Sedgemoor 001D,E02006061,Sedgemoor 001,E06000066,,1878,59,101,125,89,73,35,73,83,118,124,160,166,141,136,169,109,64,53
E01029333,Somerset West and Taunton 002C,6884.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029333,Somerset West and Taunton 002C,E02006114,Somerset West and Taunton 002,E06000066,,1181,57,65,50,47,55,65,66,53,42,60,83,88,90,91,109,60,49,51
E01029329,Somerset West and Taunton 001B,13121.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01029329,Somerset West and Taunton 001B,E02006113,Somerset West and Taunton 001,E06000066,,1755,66,62,56,81,99,88,84,89,81,79,120,135,111,112,141,103,72,176
E01032636,Somerset West and Taunton 001D,18357.0,Somerset West and Taunton,Urban,NHS Somerset Integrated Care Board,E01032636,Somerset West and Taunton 001D,E02006113,Somerset West and Taunton 001,E06000066,,2012,104,117,82,70,78,108,93,116,88,108,107,158,152,132,172,132,91,104
