Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
Y6I0Z,Sidmouth Hospital,Victoria Cottage Hospital,,,Sidmouth,Devon,EX10 8EW,General Practice,QJK,NHS Devon Integrated Care Board,EX108EW,-3.239655197,50.68161004,E01019956,E02004140,E00101028,E54000037,E07000040
L83067,Sid Valley Practice,The Beacon Medical Prac,Sedemuda Road,,Sidmouth,Devon,EX10 9YA,General Practice,QJK,NHS Devon Integrated Care Board,EX109YA,-3.247730964,50.69950112,E01019954,E02004139,E00180250,E54000037,E07000040
L83095,Coleridge Medical Centre,Canaan Way,,,Ottery St. Mary,Devon,EX11 1EQ,General Practice,QJK,NHS Devon Integrated Care Board,EX111EQ,-3.283566198,50.75170364,E01019942,E02004136,E00100940,E54000037,E07000040
L83007,Seaton & Colyton Medical Practice,148 Harepath Road,,,Seaton,Devon,EX12 2DU,General Practice,QJK,NHS Devon Integrated Care Board,EX122DU,-3.074112914,50.7130744,E01019948,E02004138,E00100966,E54000037,E07000040
L83054,Townsend House Medical Centre,Townsend House,49 Harepath Road,,Seaton,Devon,EX12 2RY,General Practice,QJK,NHS Devon Integrated Care Board,EX122RY,-3.073229519,50.7085051,E01019950,E02004138,E00100969,E54000037,E07000040
L83054001,Townsend House Medical Centre: Walrond Medical Centre,Fore Street,,,Beer,Devon,EX12 3EE,General Practice,QJK,NHS Devon Integrated Care Board,EX123EE,-3.091638616,50.69742559,E01019890,E02004137,E00100657,E54000037,E07000040
L83020,Axminster Medical Practice,St Thomas Court,Church Street,,Axminster,Devon,EX13 5AG,General Practice,QJK,NHS Devon Integrated Care Board,EX135AG,-2.999226014,50.78089945,E01019888,E02004133,E00100638,E54000037,E07000040
L83020001,Axminster Medical Practice: Restharrow Surgery,Church Street,,,Axminster,Devon,EX13 5AQ,General Practice,QJK,NHS Devon Integrated Care Board,EX135AQ,-2.999303633,50.78121354,E01019888,E02004133,E00100638,E54000037,E07000040
L83002,Honiton Surgery,Marlpits Lane,,,Honiton,Devon,EX14 2NY,General Practice,QJK,NHS Devon Integrated Care Board,EX142NY,-3.188043402,50.79457848,E01019934,E02004130,E00100889,E54000037,E07000040
L83044001,Blackdown Practice: Dunkeswell Surgery,Culme Way,,,Dunkeswell,Devon,EX14 4JP,General Practice,QJK,NHS Devon Integrated Care Board,EX144JP,-3.223358509,50.85428609,E01019902,E02004129,E00100727,E54000037,E07000040
L83092,College Surgery Partnership,Culm Valley Integrated Centre for Health,Willand Road,,Cullompton,Devon,EX15 1FE,General Practice,QJK,NHS Devon Integrated Care Board,EX151FE,-3.39256133,50.86418799,E01020054,E02004170,E00180211,E54000037,E07000042
L83128,Bramblehaies Surgery,Bramblehaies Surgery,College Road,,Cullompton,Devon,EX15 1TZ,General Practice,QJK,NHS Devon Integrated Care Board,EX151TZ,-3.39136051,50.85965186,E01020055,E02004170,E00101537,E54000037,E07000042
L83092001,College Surgery Partnership: Uffculme Surgery,Grantlands,Commercial Road,,Uffculme,Devon,EX15 3EB,General Practice,QJK,NHS Devon Integrated Care Board,EX153EB,-3.3307526,50.90478386,E01020063,E02004166,E00101578,E54000037,E07000042
L83044,Blackdown Practice,Hemyock Surgery,Station Road,Hemyock,Cullompton,Devon,EX15 3SF,General Practice,QJK,NHS Devon Integrated Care Board,EX153SF,-3.229125304,50.91311058,E01020075,E02004166,E00101648,E54000037,E07000042
RH8J8,Hemyock Surgery,Station Road,Hemyock,,Cullompton,Devon,EX15 3SF,General Practice,QJK,NHS Devon Integrated Care Board,EX153SF,-3.229125304,50.91311058,E01020075,E02004166,E00101648,E54000037,E07000042
L83085,Amicus Health,Clare House Surgery,Newport Street,,Tiverton,Devon,EX16 6NJ,General Practice,QJK,NHS Devon Integrated Care Board,EX166NJ,-3.487648054,50.90498484,E01020048,E02004168,E00101487,E54000037,E07000042
L83052,Castle Place Practice,Kennedy Way,,,Tiverton,Devon,EX16 6NP,General Practice,QJK,NHS Devon Integrated Care Board,EX166NP,-3.492864546,50.90888414,E01020048,E02004168,E00101491,E54000037,E07000042
L83616,Sampford Peverell Surgery,29 Lower Town,,,Sampford Peverell,Devon,EX16 7BJ,General Practice,QJK,NHS Devon Integrated Care Board,EX167BJ,-3.378553589,50.91967886,E01020045,E02004169,E00101482,E54000037,E07000042
RH8J7,Witheridge Medical Practice,Fore Street,Witheridge,,Tiverton,Devon,EX16 8AH,General Practice,QJK,NHS Devon Integrated Care Board,EX168AH,-3.700195758,50.91633617,E01020138,E02004188,E00101978,E54000037,E07000043
L83023,Mid Devon Medical Practice,Witheridge Medical Centre,Cannington Road,Witheridge,Tiverton,Devon,EX16 8EZ,General Practice,QJK,NHS Devon Integrated Care Board,EX168EZ,-3.706167605,50.91507991,E01020138,E02004188,E00101977,E54000037,E07000043
L83085003,Amicus Health: Bampton Surgery,Barnhay,Bampton,,Tiverton,Devon,EX16 9NB,General Practice,QJK,NHS Devon Integrated Care Board,EX169NB,-3.48727621,50.98875882,E01020050,E02004164,E00101502,E54000037,E07000042
L83127,Redlands Primary Care,Joseph Locke Way,,,Crediton,Devon,EX17 3FD,General Practice,QJK,NHS Devon Integrated Care Board,EX173FD,-3.644883179,50.78348958,E01020041,E02004174,E00180216,E54000037,E07000042
L83023001,Mid Devon Medical Practice: Cheriton Fitzpaine Surgery,Barton Close,,,Cheriton Fitzpaine,Devon,EX17 4JB,General Practice,QJK,NHS Devon Integrated Care Board,EX174JB,-3.610613881,50.84384495,E01020077,E02004164,E00101662,E54000037,E07000042
Y02633,Bow Medical Practice,Iter Cross,Bow,,Crediton,Devon,EX17 6FB,General Practice,QJK,NHS Devon Integrated Care Board,EX176FB,-3.80644753,50.8014776,E01020076,E02004172,E00101659,E54000037,E07000042
L83023002,Mid Devon Medical Practice: Morchard Bishop Surgery,Chulmleigh Road,,,Morchard Bishop,Devon,EX17 6NZ,General Practice,QJK,NHS Devon Integrated Care Board,EX176NZ,-3.752958601,50.85603818,E01020070,E02004173,E00101619,E54000037,E07000042
L83025,Wallingbrook Health Centre,Back Lane,,,Chulmleigh,Devon,EX18 7DL,General Practice,QJK,NHS Devon Integrated Care Board,EX187DL,-3.875033645,50.91438671,E01020098,E02004188,E00101780,E54000037,E07000043
L83025001,Wallingbrook Health Centre: Winkleigh Surgery,15 Southerhay,,,Winkleigh,Devon,EX19 8JH,General Practice,QJK,NHS Devon Integrated Care Board,EX198JH,-3.946093906,50.85436113,E01020311,E02004226,E00102898,E54000037,E07000046
J5B5A,GP Streaming Emergency Department,Royal Devon & Exeter Hospital,Barrack Road,,Exeter,Devon,EX2 5DW,General Practice,QJK,NHS Devon Integrated Care Board,EX25DW,-3.506679777,50.71670284,E01020013,E02004161,E00101281,E54000037,E07000041
L83655,Wonford Green Surgery,Burnthouse Lane,,,Exeter,Devon,EX2 6NF,General Practice,QJK,NHS Devon Integrated Care Board,EX26NF,-3.49947657,50.71381895,E01020014,E02004161,E00101288,E54000037,E07000041
L83036001,Topsham Surgery: Glasshouse Medical Centre,Glasshouse Lane,Countess Wear,,Exeter,Devon,EX2 7BT,General Practice,QJK,NHS Devon Integrated Care Board,EX27BT,-3.49106878,50.69615607,E01020012,E02004163,E00101305,E54000037,E07000041
L83079,Ide Lane Surgery,Ide Lane,Alphington,,Exeter,Devon,EX2 8UP,General Practice,QJK,NHS Devon Integrated Care Board,EX28UP,-3.534972263,50.69947117,E01019968,E02004162,E00101086,E54000037,E07000041
L83087,Okehampton Medical Centre,East Street,,,Okehampton,Devon,EX20 1AY,General Practice,QJK,NHS Devon Integrated Care Board,EX201AY,-3.997593166,50.73879462,E01020330,E02004230,E00102998,E54000037,E07000047
Y02633001,Bow Medical Practice: North Tawton Medical Practice,Devonshire House,Essington,,North Tawton,Devon,EX20 2EX,General Practice,QJK,NHS Devon Integrated Care Board,EX202EX,-3.89477506,50.80072338,E01020326,E02004229,E00180200,E54000037,E07000047
L83069001,Ruby Country Medical Group: Hatherleigh Medical Centre,The Old Nat West Bank,Bridge Street,Hatherleigh,Okehampton,Devon,EX20 3HZ,General Practice,QJK,NHS Devon Integrated Care Board,EX203HZ,-4.072714621,50.82002757,E01020321,E02004229,E00102952,E54000037,E07000047
L83663,Black Torrington Surgery,Black Torrington,,,Beaworthy,Devon,EX21 5QE,General Practice,QJK,NHS Devon Integrated Care Board,EX215QE,-4.179054744,50.82791026,E01020289,E02004228,E00102775,E54000037,E07000046
L83069,Ruby Country Medical Group,Holsworthy Medical Centre,Dobles Lane,,Holsworthy,Devon,EX22 6GH,General Practice,QJK,NHS Devon Integrated Care Board,EX226GH,-4.350169635,50.81883111,E01020293,E02004227,E00102804,E54000037,E07000046
L83012,Bradworthy Surgery,The New Surgery,The Square,Bradworthy,Holsworthy,Devon,EX22 7SY,General Practice,QJK,NHS Devon Integrated Care Board,EX227SY,-4.385310154,50.90178904,E01020291,E02004227,E00102789,E54000037,E07000046
L83036,Topsham Surgery,Holman Way,Topsham,,Exeter,Devon,EX3 0EN,General Practice,QJK,NHS Devon Integrated Care Board,EX30EN,-3.462097417,50.68382464,E01033236,E02004163,E00101400,E54000037,E07000041
L83057,Fremington Medical Centre,11-13 Beards Road,Fremington,,Barnstaple,Devon,EX31 2PG,General Practice,QJK,NHS Devon Integrated Care Board,EX312PG,-4.122145564,51.06990679,E01020107,E02004185,E00101813,E54000037,E07000043
L83073,Brannam Medical Centre,Brannam Square,Kiln Lane,,Barnstaple,Devon,EX32 8GP,General Practice,QJK,NHS Devon Integrated Care Board,EX328GP,-4.056239076,51.07757847,E01020096,E02004183,E00101760,E54000037,E07000043
L83003,Queens Medical Centre,6-7 Queen Street,,,Barnstaple,Devon,EX32 8HY,General Practice,QJK,NHS Devon Integrated Care Board,EX328HY,-4.057195962,51.0801607,E01020094,E02004182,E00101769,E54000037,E07000043
L83035,Litchdon Medical Centre,Landkey Road,,,Barnstaple,Devon,EX32 9LL,General Practice,QJK,NHS Devon Integrated Care Board,EX329LL,-4.041710605,51.06958637,E01020128,E02004184,E00101937,E54000037,E07000043
L83097,Caen Medical Centre,Caen Street,,,Braunton,Devon,EX33 1LR,General Practice,QJK,NHS Devon Integrated Care Board,EX331LR,-4.16299319,51.10742481,E01020093,E02004179,E00101750,E54000037,E07000043
L83096002,Combe Coastal Practice: Combe Martin Health Centre,Castle Street,Combe Martin,,Ilfracombe,Devon,EX34 0JA,General Practice,QJK,NHS Devon Integrated Care Board,EX340JA,-4.022622665,51.19769399,E01020101,E02004176,E00101791,E54000037,E07000043
L83096001,Combe Coastal Practice: Woolacombe Medical Centre,Beach Road,,,Woolacombe,Devon,EX34 7BT,General Practice,QJK,NHS Devon Integrated Care Board,EX347BT,-4.203456892,51.17297745,E01020108,E02004178,E00101834,E54000037,E07000043
L83096,Combe Coastal Practice,St Brannocks Road,,,Ilfracombe,Devon,EX34 8EG,General Practice,QJK,NHS Devon Integrated Care Board,EX348EG,-4.126847216,51.20374109,E01020116,E02004177,E00101868,E54000037,E07000043
D0P1G,Lynton Health Centre,Burvill Street,,,Lynton,Devon,EX35 6HA,General Practice,QJK,NHS Devon Integrated Care Board,EX356HA,-3.837201409,51.22920711,E01020126,E02004176,E00101920,E54000037,E07000043
L83137,South Molton Medical Centre,9-10 East Street,,,South Molton,Devon,EX36 3BZ,General Practice,QJK,NHS Devon Integrated Care Board,EX363BZ,-3.832513695,51.01827746,E01020137,E02004187,E00101966,E54000037,E07000043
L83026,Torrington Health Centre,New Road,,,Torrington,Devon,EX38 8EL,General Practice,QJK,NHS Devon Integrated Care Board,EX388EL,-4.140050782,50.95206183,E01020305,E02004225,E00102873,E54000037,E07000046
L83105,Castle Gardens Surgery,Castle Hill Gardens,,,Torrington,Devon,EX38 8EU,General Practice,QJK,NHS Devon Integrated Care Board,EX388EU,-4.140045602,50.95163922,E01020305,E02004225,E00102873,E54000037,E07000046
L83050,Northam Surgery,Bay View Road,Northam,,Bideford,Devon,EX39 1AZ,General Practice,QJK,NHS Devon Integrated Care Board,EX391AZ,-4.215464521,51.038082,E01020298,E02004221,E00102825,E54000037,E07000046
L83106,Wooda Surgery,Clarence Wharf,Barnstaple Street,,Bideford,Devon,EX39 4AU,General Practice,QJK,NHS Devon Integrated Care Board,EX394AU,-4.200736257,51.01776515,E01020277,E02004223,E00102711,E54000037,E07000046
L83129,Hartland Surgery,66 The Square,Hartland,,Bideford,Devon,EX39 6BL,General Practice,QJK,NHS Devon Integrated Care Board,EX396BL,-4.482519008,50.99272368,E01020292,E02004224,E00102790,E54000037,E07000046
L83016001,St. Thomas Medical Group: Exwick Health Centre,New Valley Road,Exwick,,Exeter,Devon,EX4 2AD,General Practice,QJK,NHS Devon Integrated Care Board,EX42AD,-3.547879978,50.72893345,E01019983,E02004153,E00101138,E54000037,E07000041
L83016002,St. Thomas Medical Group: Student Health Centre,University of Exeter,Reed Mews,Streatham Drive,Exeter,Devon,EX4 4RQ,General Practice,QJK,NHS Devon Integrated Care Board,EX44RQ,-3.537533236,50.73532973,E01034629,E02004149,E00101132,E54000037,E07000041
L83673,Inclusion Health Devon Cic,Wat Tyler House,King William Street,,Exeter,Devon,EX4 6PD,General Practice,QJK,NHS Devon Integrated Care Board,EX46PD,-3.524823866,50.72754661,E01020022,E02004152,E00101332,E54000037,E07000041
L83066,Mount Pleasant Health Centre,Mount Pleasant Road,,,Exeter,Devon,EX4 7BW,General Practice,QJK,NHS Devon Integrated Care Board,EX47BW,-3.515940308,50.73282463,E01020007,E02004150,E00101271,E54000037,E07000041
L83058001,Southernhay House Surgery: Whipton Surgery,10 Whipton Village Road,Whipton,,Exeter,Devon,EX4 8AR,General Practice,QJK,NHS Devon Integrated Care Board,EX48AR,-3.495906416,50.73248091,E01019992,E02004151,E00101193,E54000037,E07000041
L83115,The Whipton Surgery,378 Pinhoe Road,,,Exeter,Devon,EX4 8EG,General Practice,QJK,NHS Devon Integrated Care Board,EX48EG,-3.488101491,50.73302148,E01020005,E02004151,E00101258,E54000037,E07000041
RH8A5,Woodbury Surgery,The Surgery,Fulford Way,Woodbury,Exeter,Devon,EX5 1NZ,General Practice,QJK,NHS Devon Integrated Care Board,EX51NZ,-3.400157096,50.6740003,E01019963,E02004141,E00101065,E54000037,E07000040
L83095001,Coleridge Medical Centre: Sandfords Surgery,Sanfords,Whimple,,Exeter,Devon,EX5 2TS,General Practice,QJK,NHS Devon Integrated Care Board,EX52TS,-3.356760934,50.76851028,E01019962,E02004132,E00101050,E54000037,E07000040
L83040001,Pinhoe Surgery: Broadclyst Surgery,The Hellings,Town Hill,Broadclyst,Exeter,Devon,EX5 3EJ,General Practice,QJK,NHS Devon Integrated Care Board,EX53EJ,-3.442207608,50.76591087,E01019891,E02007027,E00100668,E54000037,E07000040
L83134,Wyndham House Surgery,Silverton,,,Exeter,Devon,EX5 4HZ,General Practice,QJK,NHS Devon Integrated Care Board,EX54HZ,-3.483164112,50.8175574,E01020071,E02004171,E00101631,E54000037,E07000042
L83092003,College Surgery Partnership: Bradninch Surgery,The Manse,4 Millway,,Bradninch,Devon,EX5 4NL,General Practice,QJK,NHS Devon Integrated Care Board,EX54NL,-3.421159979,50.82611737,E01020043,E02004171,E00101465,E54000037,E07000042
L83127001,Redlands Primary Care: The Thorverton Surgery,The Bury,Thorverton,,Exeter,Devon,EX5 5NT,General Practice,QJK,NHS Devon Integrated Care Board,EX55NT,-3.527030189,50.80885252,E01020044,E02004171,E00101472,E54000037,E07000042
Y04662,Cranbrook Surgery,Younghayes Centre,169 Younghayes Road,,Cranbrook,Devon,EX5 7DR,General Practice,QJK,NHS Devon Integrated Care Board,EX57DR,-3.416185044,50.74660678,E01034627,E02007028,E00180197,E54000037,E07000040
L83098,Cheriton Bishop & Teign Valley Practice,Cheriton Bishop Surgery,Yeoford Road,Cheriton Bishop,Exeter,Devon,EX6 6JA,General Practice,QJK,NHS Devon Integrated Care Board,EX66JA,-3.74261248,50.72513246,E01020082,E02004172,E00101684,E54000037,E07000042
L83098002,Cheriton Bishop & Teign Valley Practice: Christow Surgery,Layne Fields,,,Christow,Devon,EX6 7NY,General Practice,QJK,NHS Devon Integrated Care Board,EX67NY,-3.651781612,50.65388694,E01020273,E02004203,E00102689,E54000037,E07000045
RH8A3,The Limes Surgery,Church Stile,Exminster,,Exeter,Devon,EX6 8DF,General Practice,QJK,NHS Devon Integrated Care Board,EX68DF,-3.493756588,50.67914226,E01020242,E02004202,E00102520,E54000037,E07000045
L83041,Westbank Practice,Starcross Surgery,Church Street,Starcross,Exeter,Devon,EX6 8PZ,General Practice,QJK,NHS Devon Integrated Care Board,EX68PZ,-3.447822142,50.62565414,E01020244,E02004202,E00102545,E54000037,E07000045
RWVGE,Idcft,Langdon Hospital,,,Dawlish,Devon,EX7 0NR,General Practice,QJK,NHS Devon Integrated Care Board,EX70NR,-3.468177702,50.59966919,E01034166,E02004205,E00102477,E54000037,E07000045
L83005,Barton Surgery,Barton Terrace,,,Dawlish,Devon,EX7 9QH,General Practice,QJK,NHS Devon Integrated Care Board,EX79QH,-3.473818313,50.57984833,E01020235,E02004206,E00102491,E54000037,E07000045
L83136,Haldon House Surgery,37-41 Imperial Road,,,Exmouth,Devon,EX8 1DQ,General Practice,QJK,NHS Devon Integrated Care Board,EX81DQ,-3.416300824,50.61976433,E01019918,E02004147,E00100802,E54000037,E07000040
L83628,Imperial Surgery,45-49 Imperial Road,,,Exmouth,Devon,EX8 1DQ,General Practice,QJK,NHS Devon Integrated Care Board,EX81DQ,-3.416300824,50.61976433,E01019918,E02004147,E00100802,E54000037,E07000040
L83053,Rolle Medical Partnership,Exmouth Health Centre,Claremont Grove,,Exmouth,Devon,EX8 2JF,General Practice,QJK,NHS Devon Integrated Care Board,EX82JF,-3.401498512,50.6211395,E01019912,E02004148,E00100780,E54000037,E07000040
F1D9B,Treetops Surgery,Prince of Wales Drive,,,Exmouth,Devon,EX8 2SW,General Practice,QJK,NHS Devon Integrated Care Board,EX82SW,-3.41455602,50.61673678,E01019918,E02004147,E00100806,E54000037,E07000040
L83056001,Claremont Medical Practice: Underhill Surgery,Lympstone,,,Exmouth,Devon,EX8 5HH,General Practice,QJK,NHS Devon Integrated Care Board,EX85HH,-3.430207974,50.64668236,E01019965,E02004142,E00101055,E54000037,E07000040
B7V9Q,Raleigh Surgery,33 Pines Road,,,Exmouth,Devon,EX8 5NH,General Practice,QJK,NHS Devon Integrated Care Board,EX85NH,-3.393982041,50.64040347,E01019906,E02004143,E00100743,E54000037,E07000040
L83011,Budleigh Salterton Medical Practice,Budleigh Health Centre,1 The Lawn,,Budleigh Salterton,Devon,EX9 6LS,General Practice,QJK,NHS Devon Integrated Care Board,EX96LS,-3.32766021,50.63009853,E01019896,E02004145,E00100684,E54000037,E07000040
L83112,West Hoe Surgery,2 Pier Street,,,Plymouth,Devon,PL1 3BS,General Practice,QJK,NHS Devon Integrated Care Board,PL13BS,-4.149295932,50.36470938,E01034161,E02006990,E00076584,E54000037,E06000026
L83651,Adelaide Street Surgery,20 Adelaide Street,Stonehouse,,Plymouth,Devon,PL1 3JF,General Practice,QJK,NHS Devon Integrated Care Board,PL13JF,-4.155762335,50.37056192,E01015155,E02006990,E00076566,E54000037,E06000026
L83008004,Pathfields Medical Group: Armada Surgery,Oxford Place,Western Approach,,Plymouth,Devon,PL1 5AJ,General Practice,QJK,NHS Devon Integrated Care Board,PL15AJ,-4.144895015,50.37469349,E01015151,E02006989,E00076543,E54000037,E06000026
L83030,North Road West Medical Centre,167 North Road West,,,Plymouth,Devon,PL1 5BZ,General Practice,QJK,NHS Devon Integrated Care Board,PL15BZ,-4.146264801,50.37606234,E01015152,E02003148,E00076542,E54000037,E06000026
L83038002,Tavyside Health Centre: Lifton Surgery,North Road,,,Lifton,Devon,PL16 0EH,General Practice,QJK,NHS Devon Integrated Care Board,PL160EH,-4.27902194,50.64511999,E01020340,E02004232,E00103055,E54000037,E07000047
L83101,Abbey Surgery,28 Plymouth Road,,,Tavistock,Devon,PL19 8BU,General Practice,QJK,NHS Devon Integrated Care Board,PL198BU,-4.150277652,50.54697823,E01020334,E02004233,E00103026,E54000037,E07000047
L83038,Tavyside Health Centre,Abby Rise,,,Tavistock,Devon,PL19 9FD,General Practice,QJK,NHS Devon Integrated Care Board,PL199FD,-4.14594868,50.54583492,E01020335,E02004233,E00103038,E54000037,E07000047
L83646,St. Levan Surgery,350 St.Levan Road,Keyham,,Plymouth,Devon,PL2 1JR,General Practice,QJK,NHS Devon Integrated Care Board,PL21JR,-4.177328357,50.38392144,E01015041,E02003135,E00076013,E54000037,E06000026
L83006001,Mayflower Medical Group: Trelawny Surgery,Ham Drive,Ham,,Plymouth,Devon,PL2 2NL,General Practice,QJK,NHS Devon Integrated Care Board,PL22NL,-4.166145313,50.39504053,E01015078,E02003134,E00076169,E54000037,E06000026
L83028,St Neots Surgery,1 North Prospect Road,,,Plymouth,Devon,PL2 3HY,General Practice,QJK,NHS Devon Integrated Care Board,PL23HY,-4.160899457,50.38797862,E01015072,E02003134,E00076144,E54000037,E06000026
L83648,Peverell Park Surgery,The Stables,Ponds House,Oatland Road,Peverell,Devon,PL2 3PX,General Practice,QJK,NHS Devon Integrated Care Board,PL23PX,-4.146959236,50.3929949,E01015102,E02003132,E00076272,E54000037,E06000026
L83102,Yelverton Surgery,Westella Road,,,Yelverton,Devon,PL20 6AS,General Practice,QJK,NHS Devon Integrated Care Board,PL206AS,-4.082823986,50.49134406,E01020316,E02004235,E00102927,E54000037,E07000047
L83102001,Yelverton Surgery: Princetown Surgery,The Village Centre,,,Princetown,Devon,PL20 6QE,General Practice,QJK,NHS Devon Integrated Care Board,PL206QE,-3.991462463,50.54460535,E01020323,E02004231,E00102962,E54000037,E07000047
L83101001,Abbey Surgery: Bere Alston Surgery,Station Road,Bere Alston,,Yelverton,Devon,PL20 7EJ,General Practice,QJK,NHS Devon Integrated Care Board,PL207EJ,-4.191336896,50.48051843,E01020313,E02004235,E00102902,E54000037,E07000047
L83100004,Beacon Medical Group: Ivybridge Health Centre,Station Road,,,Ivybridge,Devon,PL21 0AJ,General Practice,QJK,NHS Devon Integrated Care Board,PL210AJ,-3.920700261,50.39183497,E01020161,E02004193,E00102101,E54000037,E07000044
L83086,Modbury Health Centre,Poundwell Meadow,Modbury,,Ivybridge,Devon,PL21 0QL,General Practice,QJK,NHS Devon Integrated Care Board,PL210QL,-3.888164818,50.34843158,E01020158,E02004196,E00102090,E54000037,E07000044
L83100006,Beacon Medical Group: Highlands Health Centre,Fore Street,,,Ivybridge,Devon,PL21 9AE,General Practice,QJK,NHS Devon Integrated Care Board,PL219AE,-3.921663758,50.38921975,E01020161,E02004193,E00102101,E54000037,E07000044
L83071,Stoke Surgery,Belmont Villas,Stoke,,Plymouth,Devon,PL3 4DP,General Practice,QJK,NHS Devon Integrated Care Board,PL34DP,-4.166778701,50.37900073,E01015173,E02003145,E00076661,E54000037,E06000026
L83006009,Mayflower Medical Group: Mannamead Surgery,22 Eggbuckland Road,,,Plymouth,Devon,PL3 5HE,General Practice,QJK,NHS Devon Integrated Care Board,PL35HE,-4.129838172,50.38927134,E01015036,E02003137,E00075974,E54000037,E06000026
L83008001,Pathfields Medical Group: Laira Surgery,95 Pike Road,Laira,,Plymouth,Devon,PL3 6HG,General Practice,QJK,NHS Devon Integrated Care Board,PL36HG,-4.102967798,50.38770077,E01015056,E02003142,E00076090,E54000037,E06000026
L83008002,Pathfields Medical Group: Efford Surgery,29-31 Torridge Way,Efford,,Plymouth,Devon,PL3 6JG,General Practice,QJK,NHS Devon Integrated Care Board,PL36JG,-4.110181117,50.38856844,E01015057,E02003142,E00076057,E54000037,E06000026
L83648002,Peverell Park Surgery: University Medical Centre,27 Endsleigh Place,,,Plymouth,Devon,PL4 6DN,General Practice,QJK,NHS Devon Integrated Care Board,PL46DN,-4.138420271,50.37739416,E01015050,E02003144,E00076041,E54000037,E06000026
L83147,Lisson Grove Medical Centre,3-5 Lisson Grove,Mutley,,Plymouth,Devon,PL4 7DL,General Practice,QJK,NHS Devon Integrated Care Board,PL47DL,-4.131574938,50.38251174,E01015032,E02003144,E00075949,E54000037,E06000026
L83006003,Mayflower Medical Group: Mount Gould Local Care Centre,200 Mount Gould Road,,,Plymouth,Devon,PL4 7PY,General Practice,QJK,NHS Devon Integrated Care Board,PL47PY,-4.116613107,50.37883658,E01015175,E02003146,E00076716,E54000037,E06000026
L83072,Friary House Surgery,Beaumont Road,St. Judes,,Plymouth,Devon,PL4 9BH,General Practice,QJK,NHS Devon Integrated Care Board,PL49BH,-4.128292368,50.3726601,E01032657,E02003148,E00076553,E54000037,E06000026
L83018,Beaumont Villa Surgery,23 Beaumont Road,St Judes,,Plymouth,Devon,PL4 9BL,General Practice,QJK,NHS Devon Integrated Care Board,PL49BL,-4.127908581,50.37319779,E01015179,E02003149,E00076690,E54000037,E06000026
L83006,Mayflower Medical Group,Stirling Road Surgery,Stirling Road,,Plymouth,Devon,PL5 1PL,General Practice,QJK,NHS Devon Integrated Care Board,PL51PL,-4.188551673,50.40494648,E01015150,E02003130,E00076499,E54000037,E06000026
U8P7U,Crownhill Surgery,103 Crownhill Road,,,Plymouth,Devon,PL5 3BN,General Practice,QJK,NHS Devon Integrated Care Board,PL53BN,-4.139790532,50.41095384,E01015070,E02003128,E00076118,E54000037,E06000026
L83089,Knowle House Surgery,4 Meavy Way,Crownhill,,Plymouth,Devon,PL5 3JB,General Practice,QJK,NHS Devon Integrated Care Board,PL53JB,-4.13409825,50.40862998,E01015071,E02003129,E00076120,E54000037,E06000026
L83015,Oakside Surgery,Honicknowle Green Medical Centre,Guy Miles Way,Honicknowle,Plymouth,Devon,PL5 3PY,General Practice,QJK,NHS Devon Integrated Care Board,PL53PY,-4.159425097,50.41125644,E01015088,E02003127,E00076188,E54000037,E06000026
L83113,Budshead Medical Practice,433 Budshead Road,Whitleigh,,Plymouth,Devon,PL5 4DU,General Practice,QJK,NHS Devon Integrated Care Board,PL54DU,-4.150288912,50.41744296,E01015030,E02003128,E00075898,E54000037,E06000026
L83089001,Knowle House Surgery: Tamerton Surgery,Harwood Avenue,Tamerton Foliot,,Plymouth,Devon,PL5 4NU,General Practice,QJK,NHS Devon Integrated Care Board,PL54NU,-4.153214452,50.42980099,E01015163,E02003124,E00076622,E54000037,E06000026
L83048,Roborough Surgery,1 Eastcote Close,Roborough,,Plymouth,Devon,PL6 6PH,General Practice,QJK,NHS Devon Integrated Care Board,PL66PH,-4.115078441,50.42746975,E01015160,E02003122,E00076594,E54000037,E06000026
L83147001,Lisson Grove Medical Centre: Woolwell Medical Centre,School Drive,Woolwell,,Plymouth,Devon,PL6 7TH,General Practice,QJK,NHS Devon Integrated Care Board,PL67TH,-4.100568808,50.43462234,E01020146,E02004189,E00102009,E54000037,E07000044
L83019,Elm Surgery,123 Leypark Walk,Estover,,Plymouth,Devon,PL6 8UF,General Practice,QJK,NHS Devon Integrated Care Board,PL68UF,-4.095945482,50.40837954,E01015094,E02003126,E00076257,E54000037,E06000026
L83008003,Pathfields Medical Group: Pathfields Practice,Plympton Health Centre,Mudge Way,Plympton,Plymouth,Devon,PL7 1AD,General Practice,QJK,NHS Devon Integrated Care Board,PL71AD,-4.052626019,50.38626193,E01015114,E02003140,E00076349,E54000037,E06000026
L83100003,Beacon Medical Group: Chaddlewood Medical Practice,128 Bellingham Crescent,,,Plymouth,Devon,PL7 2QP,General Practice,QJK,NHS Devon Integrated Care Board,PL72QP,-4.02582852,50.38464528,E01015109,E02003143,E00076319,E54000037,E06000026
